location,role,parent_statement,policy_statement,source_quote,section_header,extraction_rationale,primary_category,is_financial_instrument,climate_relevance,secondary_category
Chicago_US,individual,,Chicago will reduce citywide greenhouse gas emissions by at least 62% by 2040 from 2017 levels.,"The 2022 CAP aims to chart an equitable path to reduce Chicago's GHG emissions by a minimum of 62% by 2040. Following the principles defined in this plan, this pathway prioritizes improving the lives of all Chicagoans by promoting environmental justice, generating household savings, improving community health, transitioning away from fossil-fuel dependency, and ensuring that all Chicago communities are prepared for the undeniable impacts of climate change, by 2040.",GHG REDUCTION Chicago's TARGETS,"This is a core quantified citywide emissions target with a deadline, making it a clear climate policy commitment.",Mitigation,False,direct,Adaptation
Chicago_US,parent,,"Pillar 1 will increase access to utility savings and renewable energy, prioritizing households.","Pillars

1

2

3

4

5

Increase access to utility savings and renewable energy, prioritizing households

Build circular economies to create jobs and reduce waste

Deliver a robust zero-emission mobility network that connects communities and improves air quality

Drive equitable development of Chicago's clean-energy future

Strengthen communities and protect health",CLIMATE ACTION STRATEGIES,"This is a named umbrella initiative with multiple numbered strategies and lettered actions beneath it, so it qualifies as a parent policy.",Mitigation,False,direct,
Chicago_US,parent,,Pillar 2 will build circular economies to create jobs and reduce waste.,"Pillars

1

2

3

4

5

Increase access to utility savings and renewable energy, prioritizing households

Build circular economies to create jobs and reduce waste

Deliver a robust zero-emission mobility network that connects communities and improves air quality

Drive equitable development of Chicago's clean-energy future

Strengthen communities and protect health",CLIMATE ACTION STRATEGIES,"This is a named umbrella pillar with subordinate strategies and actions, so it should be extracted as a parent policy.",Resource Efficiency,False,direct,Mitigation
Chicago_US,parent,,Pillar 3 will deliver a robust zero-emission mobility network that connects communities and improves air quality.,"Pillars

1

2

3

4

5

Increase access to utility savings and renewable energy, prioritizing households

Build circular economies to create jobs and reduce waste

Deliver a robust zero-emission mobility network that connects communities and improves air quality

Drive equitable development of Chicago's clean-energy future

Strengthen communities and protect health",CLIMATE ACTION STRATEGIES,"This is a named umbrella pillar with multiple subordinate strategies and actions, so it is a parent policy.",Mitigation,False,direct,Resource Efficiency
Chicago_US,parent,,Pillar 4 will drive equitable development of Chicago's clean-energy future.,"Pillars

1

2

3

4

5

Increase access to utility savings and renewable energy, prioritizing households

Build circular economies to create jobs and reduce waste

Deliver a robust zero-emission mobility network that connects communities and improves air quality

Drive equitable development of Chicago's clean-energy future

Strengthen communities and protect health",CLIMATE ACTION STRATEGIES,"This is a named umbrella pillar with subordinate strategies and actions, so it qualifies as a parent policy.",Mitigation,False,direct,
Chicago_US,parent,,Pillar 5 will strengthen communities and protect health.,"Pillars

1

2

3

4

5

Increase access to utility savings and renewable energy, prioritizing households

Build circular economies to create jobs and reduce waste

Deliver a robust zero-emission mobility network that connects communities and improves air quality

Drive equitable development of Chicago's clean-energy future

Strengthen communities and protect health",CLIMATE ACTION STRATEGIES,"This is a named umbrella pillar with subordinate strategies and actions. Although some actions are enabling rather than directly emissions-reducing, the pillar still contains concrete policy commitments.",Adaptation,False,direct,
Chicago_US,parent,,"Retrofit buildings to reduce energy use, emissions, and improve resilience.","S T R A T E G Y   1

## RETROFIT BUILDINGS

Chicago's residential, commercial, and industrial buildings account for nearly 69% of the City's carbon footprint. Reducing building energy use through efficiency will reduce the city's GHG emissions, save residents and businesses money, and improve the city's resiliency to climate shocks and stressors.",RETROFIT BUILDINGS,"This is a named strategy heading with multiple lettered actions beneath it, so it is a parent policy.",Resource Efficiency,False,direct,Mitigation
Chicago_US,sub,Retrofit buildings,"Retrofit residential buildings with 4 or fewer units by 20% by 2030 and 50% by 2040, prioritizing low- or moderate-income households.","## Retrofit residential buildings with 4 or fewer units: 20% by 2030 and 50% by 2040, prioritizing low- or moderate-income households

Smaller residential buildings, including the city's nearly 400,000 single-family homes and small multifamily properties, generated 14% of the city's total carbon emissions in 2017. These households can benefit from the same types of retrofits that apply to larger residential buildings.",RETROFIT BUILDINGS,"This is a specific quantified action under the Retrofit Buildings strategy, with deadlines and target shares.",Resource Efficiency,False,direct,
Chicago_US,sub,Retrofit buildings,Retrofit 20% of total 5+ unit residential buildings by 2030.,"## Retrofit 20% of total 5+ unit residential buildings by 2030

This action will bring improved efficiency and living conditions to nearly 140,000 units in large multifamily buildings. Utility costs are among the largest operating expenses for multifamily buildings in Chicago, and this portion of Chicago's housing stock accounted for 12.9% of the city's total carbon footprint in 2017.",RETROFIT BUILDINGS,This is a quantified retrofit target under a named parent strategy.,Resource Efficiency,False,direct,
Chicago_US,sub,Retrofit buildings,Retrofit 20% of total industrial buildings by 2030.,"## Retrofit 20% of total industrial buildings by 2030

Industrial buildings use large amounts of energy for manufacturing and other processes, comprising 16.6% of the City's 2017 carbon footprint. The same energy-intensive industrial processes can also generate other types of air pollution that directly affect the health of local residents, illustrating the importance of the role retrofits can play in addressing both carbon and overall pollution.",RETROFIT BUILDINGS,This is a quantified industrial retrofit commitment under the parent strategy.,Resource Efficiency,False,direct,Mitigation
Chicago_US,sub,Retrofit buildings,Retrofit 90% of total city-owned and sister agency-owned buildings by 2035.,"## Retrofit 90% of total city-owned and sister agency-owned buildings by 2035

City and sister agency buildings include public schools, community centers, libraries, fire and police stations, offices, and other buildings that serve the public. Although they generated only 1% of the city's total carbon footprint in 2017, it is important for the City to lead by example and bring energy efficiency technology to its own facilities.",RETROFIT BUILDINGS,This is a quantified public-building retrofit target under the parent strategy.,Resource Efficiency,False,direct,
Chicago_US,sub,Retrofit buildings,Retrofit 20% of total commercial buildings by 2035.,"## Retrofit 20% of total commercial buildings by 2035

Commercial buildings include offices, restaurants, and stores. These facilities accounted for 23.5% of the city's carbon footprint in 2017, or nearly as much as residential buildings of all sizes.",RETROFIT BUILDINGS,This is a quantified commercial retrofit target under the parent strategy.,Resource Efficiency,False,direct,
Chicago_US,parent,,Connect communities to renewable energy through community ownership and expanded access.,"## CONNECT COMMUNITIES TO RENEWABLE ENERGY

Expanding innovative community ownership models for renewable energy projects on City property and utilizing state funding will help Chicago achieve 100% clean renewable energy community-wide by 2035. The City will support the development of renewable energy generation to bring the economic and pollution-reduction benefits of renewable energy to Chicago homes and businesses.",CONNECT COMMUNITIES TO RENEWABLE ENERGY,"This is a named strategy with multiple lettered actions beneath it, so it is a parent policy.",Mitigation,False,direct,
Chicago_US,sub,Connect communities to renewable energy,Install 5 megawatts of co-owned community solar projects by 2025.,"## Install 5 megawatts of co-owned community solar projects by 2025

By 2025, 5 megawatts of co-owned community solar projects will be installed within city limits, prioritizing households with the highest energy burden. This amount of solar can power more than 1,100 Chicago homes each year.",CONNECT COMMUNITIES TO RENEWABLE ENERGY,This is a quantified renewable energy deployment target under the parent strategy.,Mitigation,False,direct,
Chicago_US,sub,Connect communities to renewable energy,Increase Chicago-based community renewables to 20 megawatts by 2025.,"## Increase Chicago-based community renewables to 20 megawatts by 2025

By 2025, the City will increase Chicago-based community renewables to 20 megawatts. Expanding access to renewable energy for all Chicagoans starts by building energy infrastructure within the city limits.",CONNECT COMMUNITIES TO RENEWABLE ENERGY,This is a quantified renewable capacity target under the parent strategy.,Mitigation,False,direct,
Chicago_US,sub,Connect communities to renewable energy,Increase community renewable subscriptions so that 25% are held by low-income and/or environmental justice low-income residents by 2030.,"## Increase community renewables subscriptions to achieve 25% subscribed by low-income and/ or environmental justice low-income residents by 2030

By 2030, the City will increase community renewable subscriptions to achieve a 25% subscription rate by low-income and/or environmental justice low-income residents. Community renewable subscriptions allow residents to take advantage of reduced energy rates and clean energy without having to install or own a solar array on their property.",CONNECT COMMUNITIES TO RENEWABLE ENERGY,"This is a quantified subscription target under the parent strategy, with explicit equity targeting.",Mitigation,False,direct,
Chicago_US,parent,,"Reduce waste and landfilling through diversion, prevention, composting, and reuse.","## REDUCE WASTE AND LANDFILLING

Acknowledging that reducing overall waste provides the greatest benefits, it is also important to improve the convenience and effectiveness of waste management infrastructure, so that it is easier for individuals and businesses to divert waste from landfills. Reusing durable materials for as long as possible, improving recycling rates and addressing contamination issues, and composting organic waste are key starting points.",REDUCE WASTE AND LANDFILLING,"This is a named strategy with multiple lettered actions beneath it, so it is a parent policy.",Resource Efficiency,False,direct,Mitigation
Chicago_US,sub,Reduce waste and landfilling,Introduce community-wide organic waste collection and decomposition by 2025.,"## Introduce community-wide organic waste collection and decomposition by 2025

In households and restaurants, food waste is typically the largest portion of the waste stream. When sent to landfills, food waste causes detrimental methane emissions.",REDUCE WASTE AND LANDFILLING,This is a specific named intervention with a deadline under the parent strategy.,Resource Efficiency,False,direct,Mitigation
Chicago_US,sub,Reduce waste and landfilling,Implement equitable waste source prevention strategies by 2030.,"## Implement equitable waste source prevention strategies by 2030

Eliminating waste, particularly by avoiding single-use products, brings many benefits. These single-use products are the materials most likely to 'leak' out of the waste collection system, causing pollution and negative health effects, clogging stormwater management systems, and hampering quality of life.",REDUCE WASTE AND LANDFILLING,This is a specific prevention commitment with a deadline under the parent strategy.,Resource Efficiency,False,indirect,
Chicago_US,sub,Reduce waste and landfilling,"Divert 90% of commercial, industrial, and institutional waste by 2030.","## Divert 90% of commercial, industrial, and institutional waste by 2030

Commercial and industrial waste generation refers to waste generated outside of homes, including offices, stores, restaurants, large institutions like schools and hospitals, and factories. To achieve a 90% diversion goal by 2030, the City will help commercial and industrial businesses implement new source reduction and prevention techniques and improve reuse and recycling.",REDUCE WASTE AND LANDFILLING,This is a quantified waste diversion target under the parent strategy.,Resource Efficiency,False,direct,Mitigation
Chicago_US,sub,Reduce waste and landfilling,Divert 75% of construction and demolition waste by 2030.,"## Divert 75% of construction and demolition waste by 2030

By 2030, the city will divert 75% of construction and demolition waste from landfills and incineration. Current construction and demolition waste disposal practices contribute significantly to resource loss through material degradation, increased raw materials extraction, and increased waste transportation emissions.",REDUCE WASTE AND LANDFILLING,This is a quantified diversion target under the parent strategy.,Resource Efficiency,False,direct,Mitigation
Chicago_US,sub,Reduce waste and landfilling,Enable building design for disassembly and reuse by 2035.,"## Enable building design for disassembly and reuse by 2035

When materials are reused, they are kept out of landfills and new material manufacturing is avoided. Buildings can be designed as high performing and durable modular material assemblies that can be easily deconstructed by skilled professionals.",REDUCE WASTE AND LANDFILLING,This is a specific design intervention with a deadline under the parent strategy.,Resource Efficiency,False,direct,Mitigation
Chicago_US,sub,Reduce waste and landfilling,Divert 90% of residential waste by 2040.,"## Divert 90% of residential waste by 2040

Smaller residential buildings in Chicago are currently served by the City's Blue and Black Cart Programs for recycling and garbage. This patchwork of practices creates challenges and can be improved by standardizing recycling practices and expanding composting options.",REDUCE WASTE AND LANDFILLING,This is a quantified residential waste diversion target under the parent strategy.,Resource Efficiency,False,direct,Mitigation
Chicago_US,parent,,"Make walking, biking, or transit viable options for all trips.","## MAKE WALKING, BIKING, OR TRANSIT VIABLE OPTIONS FOR ALL TRIPS

Every neighborhood should have streets with the necessary infrastructure to ensure safe and comfortable travel for everyone. Sidewalk condition assessments must be conducted, prioritizing historically underserved communities.","MAKE WALKING, BIKING, OR TRANSIT VIABLE OPTIONS FOR ALL TRIPS","This is a named strategy with multiple lettered actions beneath it, so it is a parent policy.",Resource Efficiency,False,direct,Mitigation
Chicago_US,sub,"Make walking, biking, or transit viable options for all trips",Expand high-quality and low-stress on-street bikeways and off-street trails.,"## Expand high-quality and low-stress on-street bikeways and off-street trails

To continue improving community mobility and support citywide transportation emissions reductions, by the end of 2024 the City aims to add 25 more miles of protected bike lanes, 25 more miles of neighborhood greenways, and meet the CDOT Strategic Plan goal of eliminating 15 miles of gaps in the citywide bikeways network.","MAKE WALKING, BIKING, OR TRANSIT VIABLE OPTIONS FOR ALL TRIPS","This is a specific infrastructure expansion action under the parent strategy, with quantified sub-targets in the text.",Resource Efficiency,False,direct,Mitigation
Chicago_US,sub,"Make walking, biking, or transit viable options for all trips",Increase Divvy bikes and shared micromobility trips by 30% by 2030.,"## Increase Divvy bikes and shared micromobility trips 30% by 2030

By the end of 2022, the Divvy bike network will expand to serve the entire city with 16,500 bikes. The City targets achieving a ridership of at least 1.5 Divvy bike trips per day from May to October for every thousand residents in five economic hardship areas.","MAKE WALKING, BIKING, OR TRANSIT VIABLE OPTIONS FOR ALL TRIPS",This is a quantified mobility target under the parent strategy.,Resource Efficiency,False,direct,Mitigation
Chicago_US,sub,"Make walking, biking, or transit viable options for all trips","Enable Chicagoans to walk, bike, take transit, or use shared micromobility for 45% of all trips by 2040.","## Enable Chicagoans to walk, bike, take transit, or use shared micromobility for 45% of all trips by 2040

The City will invest in the lowest carbon and highest efficiency modes of transportation to increase walking, biking, transit, and shared micro-mobility use to 45% of all trips by 2040, and should continue to measure how various modes are used to evaluate the effectiveness of its strategies to increase the use of these lower-carbon modes of travel.","MAKE WALKING, BIKING, OR TRANSIT VIABLE OPTIONS FOR ALL TRIPS",This is a quantified mode-share target under the parent strategy.,Resource Efficiency,False,direct,Mitigation
Chicago_US,parent,,Increase transit performance and encourage equitable transit-oriented development.,"## INCREASE TRANSIT PERFORMANCE AND ENCOURAGE EQUITABLE TRANSIT-ORIENTED DEVELOPMENT

By increasing access to reliable transit, Chicagoans can reduce the number or distance of vehicle trips and related emissions. Walkable neighborhoods, accessible sidewalks, and transit-supportive improvements on key bus and rail corridors will increase transit ridership, reduce congestion and travel times, and improve air quality.",INCREASE TRANSIT PERFORMANCE AND ENCOURAGE EQUITABLE TRANSIT-ORIENTED DEVELOPMENT,"This is a named strategy with multiple lettered actions beneath it, so it is a parent policy.",Resource Efficiency,False,direct,Mitigation
Chicago_US,sub,Increase transit performance and encourage equitable transit-oriented development,"Update land use policies to encourage sustainable development, accessibility, and street safety by 2023.","## Update land use policies to encourage sustainable development, accessibility, and street safety by 2023

Chicago can expand and strengthen this land use policy to apply across the city more equitably and to promote a diversity of housing options and mixed-use developments near transit. Ensuring that new developments prioritize pedestrian safety and accessibility-especially near transit-is critical to making it easier to live car-free or car-lite and thereby reduce GHG emissions.",INCREASE TRANSIT PERFORMANCE AND ENCOURAGE EQUITABLE TRANSIT-ORIENTED DEVELOPMENT,This is a specific policy update with a deadline under the parent strategy.,Resource Efficiency,False,direct,Mitigation
Chicago_US,sub,Increase transit performance and encourage equitable transit-oriented development,Expand use of commuter benefits by 2024.,"## Expand use of commuter benefits by 2024

Providing incentives for workers to take transit can increase transit ridership. While traditional programs also provide car-centered incentives, modernizing program offerings can encourage commuters to consider ways to drive less and utilize transit and low-carbon mobility options.",INCREASE TRANSIT PERFORMANCE AND ENCOURAGE EQUITABLE TRANSIT-ORIENTED DEVELOPMENT,This is a specific intervention with a deadline under the parent strategy. It is not itself a broad financial instrument; it is a policy to expand employer commuter benefits.,Resource Efficiency,False,indirect,
Chicago_US,sub,Increase transit performance and encourage equitable transit-oriented development,Require transportation demand management plans for new development by 2025.,"## Require transportation demand management plans for new development by 2025

Transportation Demand Management (TDM) plans encourage the use of transit, bikes, and reduce single-occupancy vehicle trips while also reducing traffic congestion and associated emissions. By requiring or incentivizing new larger development to develop TDM plans, our planning and development strategies can intentionally support sustainable transportation and local ETOD policy implementation.",INCREASE TRANSIT PERFORMANCE AND ENCOURAGE EQUITABLE TRANSIT-ORIENTED DEVELOPMENT,This is a regulatory requirement with a deadline under the parent strategy.,Resource Efficiency,False,direct,Mitigation
Chicago_US,sub,Increase transit performance and encourage equitable transit-oriented development,Update citywide car and bike parking requirements by 2025.,"## Update citywide car and bike parking requirements by 2025

Chicago will use this opportunity to modernize parking standards to establish a better balance between all transportation modes (including biking and micromobility options) and make the city safer for pedestrians. Updated car and bike parking regulations will be critical to meeting the City's climate goals.",INCREASE TRANSIT PERFORMANCE AND ENCOURAGE EQUITABLE TRANSIT-ORIENTED DEVELOPMENT,This is a regulatory code update with a deadline under the parent strategy.,Resource Efficiency,False,direct,
Chicago_US,sub,Increase transit performance and encourage equitable transit-oriented development,Increase CTA ridership by 20% by 2030.,"## Increase CTA ridership 20% by 2030

The 20% increase that this action targets is based on pre-pandemic ridership (2019) though. CTA ridership must first rebound to pre-pandemic ridership levels before increasing.",INCREASE TRANSIT PERFORMANCE AND ENCOURAGE EQUITABLE TRANSIT-ORIENTED DEVELOPMENT,This is a quantified transit ridership target under the parent strategy.,Resource Efficiency,False,indirect,
Chicago_US,parent,,Enable zero-emission transit and fleets.,"## ENABLE ZERO-EMISSION TRANSIT AND FLEETS

Zero-emission transit options are necessary to curbing emissions and improving local air quality. Shifting to electric taxis, ride hail fleet, and City vehicles will replace approximately 50,000 combustion-engine vehicles.",ENABLE ZERO-EMISSION TRANSIT AND FLEETS,"This is a named strategy with multiple lettered actions beneath it, so it is a parent policy.",Mitigation,False,direct,
Chicago_US,sub,Enable zero-emission transit and fleets,"Enable electric freight loading docks at commercial and industrial buildings, addressing new buildings by 2025 and existing buildings by 2030.","## Enable electric freight loading docks at commercial and industrial buildings, addressing new buildings by 2025 and existing buildings by 2030

For new buildings, electric vehicle chargers must be considered during initial design and construction stages where implementation is easiest and most cost-effective. Existing commercial and industrial buildings must be evaluated for loading dock electrification feasibility.",ENABLE ZERO-EMISSION TRANSIT AND FLEETS,This is a specific infrastructure-enabling action with deadlines under the parent strategy.,Mitigation,False,direct,
Chicago_US,sub,Enable zero-emission transit and fleets,Support equitable electrification of ride-hail and taxi fleets by 2030.,"## Support equitable electrification of ride-hail and taxi fleets by 2030

By 2030, electric vehicle sales are expected to reach 50% of total US vehicle sales. Ride-hail and taxi fleet electrification will reduce citywide emissions, reduce fuel costs for ride hail and taxi drivers, and improve air quality across the city.",ENABLE ZERO-EMISSION TRANSIT AND FLEETS,This is a specific fleet electrification commitment with a deadline under the parent strategy.,Mitigation,False,direct,
Chicago_US,sub,Enable zero-emission transit and fleets,Enable 100% electrification of delivery fleets by 2035.,"## Enable 100% electrification of delivery fleets by 2035

Major delivery companies, including FedEx, UPS, and Amazon have all committed to delivering 100% zero-emission fleets. The City will enable fleet electrification to ensure these providers and others to meet their fleet electrification targets.",ENABLE ZERO-EMISSION TRANSIT AND FLEETS,This is a quantified fleet electrification target under the parent strategy.,Mitigation,False,direct,
Chicago_US,sub,Enable zero-emission transit and fleets,Electrify 100% of the City's fleet by 2035.,"## Electrify 100% of the City's fleet by 2035

Currently, AIS is projected to convert 182 light-duty vehicles (25% of its fleet) by 2023. The City continues to explore technical and financial support for the transition of medium- and heavy-duty vehicles, such as street sweepers and snowplows.",ENABLE ZERO-EMISSION TRANSIT AND FLEETS,This is a quantified municipal fleet electrification target under the parent strategy.,Mitigation,False,direct,
Chicago_US,sub,Enable zero-emission transit and fleets,Achieve zero-emission transit fleets across Chicagoland by 2040.,"## Achieve zero-emission transit fleets across Chicagoland by 2040

In 2019, the CTA committed to electrifying its entire bus fleet by 2040. Metra and PACE both aim to operate zero-emission fleets by 2040.",ENABLE ZERO-EMISSION TRANSIT AND FLEETS,This is a quantified regional transit fleet decarbonization target under the parent strategy.,Mitigation,False,direct,
Chicago_US,parent,,Achieve 100% clean renewable energy through new generation and storage.,"## 100% CLEAN RENEWABLE ENERGY

We can make our electric grid 'cleaner' and enhance power reliability by investing in the development of new renewable energy generation sources and storage. Installing renewable projects on city property and utilizing state funding will help Chicago achieve its goal to achieve 100% clean, renewable energy community-wide by 2035.",100% CLEAN RENEWABLE ENERGY,"This is a named strategy with multiple lettered actions beneath it, so it is a parent policy.",Mitigation,False,direct,Adaptation
Chicago_US,sub,100% clean renewable energy,"Aggregate 5,000 megawatts of clean renewable energy within a 250-mile radius of Chicago by 2030.","## Aggregate 5,000 megawatts of clean renewable energy within a 250-mile radius of Chicago by 2030

By 2030, Chicago will bolster its relationships with surrounding counties to promote the growth of clean renewable energy, aligned with Illinois' goal of reaching 100% clean energy statewide by 2050. Chicago will boost the regional clean-energy economy and improve air quality by focusing on development within a 250-mile radius of the city.",100% CLEAN RENEWABLE ENERGY,This is a quantified renewable energy aggregation target under the parent strategy.,Mitigation,False,direct,
Chicago_US,sub,100% clean renewable energy,Install 30 megawatts of clean renewable energy projects on City property by 2030.,"## Install 30 megawatts of clean renewable energy projects on City property by 2030

Installing solar arrays on City-owned properties will ensure that previously underutilized space can reduce energy costs, increase local job opportunities, and improve citywide energy resiliency. As a first step, the City will work with technical consultants and utility partners to assess the feasibility of installing solar arrays on City-owned properties, prioritizing installations in environmental justice and low-income communities.",100% CLEAN RENEWABLE ENERGY,This is a quantified renewable deployment target under the parent strategy.,Mitigation,False,direct,Adaptation
Chicago_US,sub,100% clean renewable energy,Achieve 100% clean renewable energy community-wide by 2035.,"## Achieve 100% clean renewable energy communitywide by 2035

By 2035, the City will work with utilities to provide 100% clean renewable energy community-wide. The transition to a cleaner future will help the City reduce carbon emissions, improve air quality, increase economic opportunities, and build a more resiliency energy grid.",100% CLEAN RENEWABLE ENERGY,This is a quantified citywide clean electricity target under the parent strategy.,Mitigation,False,direct,Adaptation
Chicago_US,parent,,Enable building and personal vehicle electrification.,"## ENABLE BUILDING AND PERSONAL VEHICLE ELECTRIFICATION

Electrification refers to transitioning away from direct fossil-fuel combustion in equipment and vehicles by replacing fossil-fuel-powered equipment with alternatives that run on electricity. When paired with renewable electricity, equipment electrification significantly reduces GHG emissions.",ENABLE BUILDING AND PERSONAL VEHICLE ELECTRIFICATION,"This is a named strategy with multiple lettered actions beneath it, so it is a parent policy.",Mitigation,False,direct,
Chicago_US,sub,Enable building and personal vehicle electrification,Enact policies that support electrified renovations and new construction by 2023.,"## Enact policies that support electrified renovations and new construction by 2023

By 2023, the City will enable electrified renovations for all existing building types (residential, commercial, and industrial) and new construction. Enacting electrification incentives will send a strong signal to Chicago's construction workforce that they need to prepare for a rapid transition to all electric appliances and equipment.",ENABLE BUILDING AND PERSONAL VEHICLE ELECTRIFICATION,This is a specific policy enactment commitment with a deadline under the parent strategy.,Mitigation,False,direct,
Chicago_US,sub,Enable building and personal vehicle electrification,Electrify 30% of total existing residential buildings by 2035.,"## Electrify 30% of total existing residential buildings by 2035

To achieve this goal, the City and its private, nonprofit, and public-sector partners will support homeowners and landlords in installing new electric heat pumps for heating, cooling, and hot water. Weatherization and other efficiency measures should be in place in parallel to electrification to make energy bills affordable.",ENABLE BUILDING AND PERSONAL VEHICLE ELECTRIFICATION,This is a quantified building electrification target under the parent strategy. The text explicitly names weatherization and efficiency as part of implementation.,Mitigation,False,direct,Resource Efficiency
Chicago_US,sub,Enable building and personal vehicle electrification,Electrify 20% of total existing industrial buildings by 2035.,"## Electrify 20% of total existing industrial buildings by 2035

For other process with lower temperature requirements and moderate heating, ventilation, and air conditioning needs, using electric boilers, electric furnaces, heat pumps, and electric evaporation equipment are feasible. Helping industrial facility owners identify and invest in available equipment alternatives are key to achieving this strategy.",ENABLE BUILDING AND PERSONAL VEHICLE ELECTRIFICATION,This is a quantified industrial electrification target under the parent strategy.,Mitigation,False,direct,
Chicago_US,sub,Enable building and personal vehicle electrification,Electrify 10% of total existing commercial buildings by 2035.,"## Electrify 10% of total existing commercial buildings by 2035

The ease of electrifying commercial buildings depends on many factors, including building size. Medium- and large-sized commercial buildings with central heating systems face more complexity, including a potential need to upgrade electrical service to handle the added load, improve structural support for heavier equipment, and/or improve refrigerant management practices.",ENABLE BUILDING AND PERSONAL VEHICLE ELECTRIFICATION,This is a quantified commercial electrification target under the parent strategy.,Mitigation,False,direct,
Chicago_US,sub,Enable building and personal vehicle electrification,Electrify 90% of total existing City-owned buildings by 2035.,"## Electrify 90% of total existing City-owned buildings by 2035

Because electrifying buildings requires new equipment and workforce techniques, the City can spur local capacity by transitioning most of its own buildings. City leadership in implementing building electrification will enable installers to invest in workforce training and technology partnerships, making it easier for private building owners to also transition to electric equipment.",ENABLE BUILDING AND PERSONAL VEHICLE ELECTRIFICATION,This is a quantified public-building electrification target under the parent strategy.,Mitigation,False,direct,
Chicago_US,sub,Enable building and personal vehicle electrification,"Enable 2,500 new public passenger electric vehicle charging stations by 2035.","## Enable 2,500 new public passenger electric vehicle charging stations by 2035

In coordination with private and public electric vehicle charger operators and building owners, the City will enable the installation of 2,500 new commercial-grade, Level 2 public passenger electric vehicle charging stations by 2035, with priority given to low- and middle-income communities.",ENABLE BUILDING AND PERSONAL VEHICLE ELECTRIFICATION,This is a quantified charging infrastructure target under the parent strategy.,Mitigation,False,direct,
Chicago_US,parent,,Align building codes and standards with climate best practices.,"## ALIGN BUILDING CODES AND STANDARDS WITH CLIMATE BEST PRACTICES

To support Chicago's transition to a low-carbon future, the City must modernize its planning, zoning, and building codes. City planning policies and regulations must be aligned with goals and priorities outlined in the 2022 CAP.",ALIGN BUILDING CODES AND STANDARDS WITH CLIMATE BEST PRACTICES,"This is a named strategy with multiple lettered actions beneath it, so it is a parent policy.",Mitigation,False,direct,
Chicago_US,sub,Align building codes and standards with climate best practices,"Strengthen policies that support installation of green roofs and walls, tree planting, and other vegetative cover by 2023.","## Strengthen policies that support installation of green roofs and walls, tree planting, and other vegetative cover by 2023

By 2023, the City will enable green-roof and green-wall installations, tree planting, and other vegetative cover on both existing buildings and new construction. Expanding and protecting Chicago's green spaces reduces urban heat, improves air quality, and decreases GHG emissions.",ALIGN BUILDING CODES AND STANDARDS WITH CLIMATE BEST PRACTICES,This is a specific policy-strengthening commitment with a deadline under the parent strategy. It explicitly uses vegetation to reduce urban heat and emissions.,Nature-Based Solutions,False,direct,Adaptation
Chicago_US,sub,Align building codes and standards with climate best practices,Enable net-zero-carbon construction by 2040.,"## Enable net-zero-carbon construction by 2040

Net-zero construction standards can dramatically reduce built environment GHG emissions. In addition to targeting energy-related emissions once buildings are in use, net-zero-carbon construction incentives will also target embodied carbon-the emissions associated with the production, transportation, and disposal of building materials and the building construction process.",ALIGN BUILDING CODES AND STANDARDS WITH CLIMATE BEST PRACTICES,This is a specific construction standard commitment with a deadline under the parent strategy.,Mitigation,False,direct,
Chicago_US,parent,,Decommission fossil power through a transition strategy for peaker plants.,"## DECOMMISSION FOSSIL POWER

The City must also look to where our energy is being produced and how it is being produced. Illinois continues to rely on fossil-fueled power plants for backup power generation when energy demand is extremely high.",DECOMMISSION FOSSIL POWER,"This is a named strategy with a specific action beneath it, so it is a parent policy.",Mitigation,False,direct,
Chicago_US,sub,Decommission fossil power,Develop a fossil-fuel plants transition strategy by 2024.,"## Develop a fossil-fuel plants transition strategy by 2024

By 2024, the City will develop a peaker plant (power plant used only when there is a high demand for electricity) transition strategy with guidance for an equitable, safe, and inclusive process. Transitioning to the use of alternatives such as battery storage and renewable energy will reduce emissions and alleviate the burden of legacy pollution exposure.",DECOMMISSION FOSSIL POWER,This is a specific strategy-development commitment with a deadline under the parent strategy.,Mitigation,False,direct,
Chicago_US,parent,,Enable interconnection and storage to improve grid reliability and resilience.,"## ENABLE INTERCONNECTION AND STORAGE

To ensure that cleaning our electric grid enhances power reliability and resiliency, Chicago will increase energy storage and distribution, and will promote better demand response during periods of peak electricity usage. Community energy resiliency, via renewable energy generation combined with energy storage, can help communities withstand power-loss events.",ENABLE INTERCONNECTION AND STORAGE,"This is a named strategy with multiple lettered actions beneath it, so it is a parent policy.",Adaptation,False,direct,Mitigation
Chicago_US,sub,Enable interconnection and storage,Ensure 150 megawatts of energy storage by 2025.,"## Ensure 150 megawatts of energy storage by 2025

Investing in energy storage capacity is necessary to enable a full transition to renewable energy. By working with partners to build energy storage, the City can prioritize enhancing reliability in communities particularly susceptible to climate-related power-loss events.",ENABLE INTERCONNECTION AND STORAGE,This is a quantified storage target under the parent strategy. The text explicitly links storage to power-loss events and renewable transition.,Adaptation,False,direct,Mitigation
