location,gt_index,ext_index,gt_policy,gt_category,gt_role,produced_policy,produced_category,produced_role,grade,similarity,statement_match,role_match,category_match,reasoning
Austin_US,28,142,"Include low-income communities, communities of color, and people with disabilities in housing review and anti-displacement program design, with culturally relevant outreach for subsidized units in gentrifying areas.",Adaptation,sub,Develop incentives in collaboration with low-income communities and communities of color.,Mitigation,sub,0,0.6729,False,True,False,"The extracted policy is directionally related because it mentions collaboration with low-income communities and communities of color, which overlaps part of the ground-truth inclusion requirement. However, it misses key scope and specificity: it omits people with disabilities, housing review and anti-displacement program design, culturally relevant outreach, subsidized units, and gentrifying areas. It also changes the mechanism from inclusion in program design/review to vaguely developing incentives. Without the source excerpt, this is at best a partial and imprecise match rather than a full one."
Austin_US,70,144,"Review and modify bulky item collection policies and programs so viable items are resold, repaired, or recycled.",Mitigation,sub,Strategy 5: Retool the bulk pick-up collection program,Mitigation,individual,0,0.6191,False,False,True,"The extracted policy is directionally aligned with the ground-truth because both concern changing the bulky/bulk item collection program. However, it is much less specific and omits the core delivery mechanism in the ground-truth: reviewing/modifying policies and programs so viable items are resold, repaired, or recycled. It also provides no details on commitment strength, targets, or implementation beyond a generic strategy title."
Austin_US,72,155,"Identify and legally protect additional woodland, grassland, and wetland systems, especially in eastern Travis County, prioritizing benefits for low-income communities and communities of color.",Nature-Based Solutions,sub,"Focus acquisition of new conservation lands in the Travis County Eastern Planning Areas in alignment with the Healthy Parks Plan, regional population growth projections, and Travis County acquisition goals for managed natural areas and parkland.",Resource Efficiency,sub,0,0.6564,False,True,False,"The extracted policy is directionally related because it focuses conservation land acquisition in eastern Travis County, which overlaps with the ground-truth emphasis on protecting ecosystems in eastern Travis County. However, it misses key specificity and scope: it does not mention identifying and legally protecting additional woodland, grassland, and wetland systems, and it omits the equity prioritization for low-income communities and communities of color. It also reframes the mechanism as acquisition aligned with planning documents rather than explicit legal protection of named ecosystem types. With no source excerpt provided to verify stronger language, this is only a partial, less specific match."
Austin_US,73,156,"Prepare natural lands for climate change and avoid catastrophic carbon loss through active, intentional, and holistic management.",Nature-Based Solutions,sub,Strategy 2: Manage natural lands for resilience,Nature-Based Solutions,parent,0,0.7042,False,False,True,"The extracted policy matches the general topic and direction of the ground-truth: managing natural lands to address climate impacts ('Manage natural lands for resilience' vs. 'Prepare natural lands for climate change'). However, it is much less specific and omits key elements of the ground-truth, including avoiding catastrophic carbon loss and the mechanism of 'active, intentional, and holistic management.' With no source excerpt provided to verify wording, this is a partial but incomplete match rather than a full one."
Austin_US,74,169,Ensure natural lands are accessible to and positively perceived by the community so they provide greater community value and support for conservation and stewardship.,Nature-Based Solutions,sub,Implement solutions to provide community access to natural lands without causing ecological degradation.,Nature-Based Solutions,sub,0,0.7522,False,True,True,"The extracted policy is directionally aligned with the ground truth in focusing on community access to natural lands and protecting ecological values. However, it misses key elements of the ground truth: improving positive community perception, increasing community value, and building support for conservation and stewardship. It also reframes the mechanism as avoiding ecological degradation, which is plausible but not stated in the ground-truth policy. With no source excerpt provided, this is best scored as a partial but imprecise match."
Austin_US,75,171,"Protect the quantity and quality of source water for municipal supply and environmental flows against climate-driven threats such as heat, drought, flood, and wildfire.",Adaptation,sub,Strategy 4: Protect water sources,Adaptation,individual,0,0.5887,False,False,True,"The extracted policy matches the general intent of the ground-truth by focusing on protecting water sources, but it is much less specific. It omits key details from the ground-truth: protecting both quantity and quality, the municipal supply and environmental flow purposes, and the climate-driven threats (heat, drought, flood, wildfire). With no source excerpt provided, there is no basis to confirm stronger commitment or mechanism. Directionally correct but too vague for a full match."
Austin_US,77,172,"Identify prime and locally significant farmlands in the five-county region and protect them from development through bonds, land trusts, conservation easements, and similar methods.",Nature-Based Solutions,sub,Strategy 1: Protect working lands,Nature-Based Solutions,parent,0,0.6094,False,False,True,"The extracted policy is directionally aligned with the ground-truth because 'Protect working lands' broadly corresponds to protecting farmland from development. However, it is very vague and omits key specifics present in the ground-truth: the scope ('prime and locally significant farmlands' in the 'five-county region'), the threat ('from development'), and the mechanisms ('bonds, land trusts, conservation easements, and similar methods'). With no source excerpt provided, there is no basis to confirm stronger accuracy, so this is an imprecise but generally related match."
Austin_US,78,175,Address local and federal agricultural tax appraisal and exemption issues that contribute to desertification and soil loss.,Nature-Based Solutions,sub,Strategy 2: Reform agricultural tax appraisals,Nature-Based Solutions,individual,0,0.5796,False,False,True,"The extracted policy matches the general topic of the ground-truth by addressing reform of agricultural tax appraisals. However, it is less specific and omits key scope and mechanism details from the ground-truth: it does not mention federal appraisal/exemption issues, exemptions, or the purpose of addressing desertification and soil loss. With no source excerpt provided, this is directionally correct but too vague to count as a full match."
Austin_US,92,181,"Explore using low-carbon and carbon farming practices in food forests and community gardens on public lands to improve sequestration, plant growth, fertilizer use, and soil water retention.",Nature-Based Solutions,sub,"Explore leasing public lands to for-profit farms in exchange for using sustainable practices and contributing to the public good in some way, such as through workforce development or increasing the supply and donation of local food.",Mitigation,sub,-1,0.6127,False,True,False,"The extracted policy does not meaningfully match the ground-truth. The ground-truth is specifically about exploring low-carbon/carbon farming practices in food forests and community gardens on public lands to improve sequestration, plant growth, fertilizer use, and soil water retention. The extracted policy shifts the scope to leasing public lands to for-profit farms, adds unrelated conditions like workforce development and food donation, and omits the core climate mechanism and intended agronomic outcomes. This is a different policy direction rather than a vague restatement."
Austin_US,81,182,Expand the use of compost generated by local composting programs.,Mitigation,sub,Strategy 5: Expand composting,Nature-Based Solutions,individual,0,0.7137,False,False,False,"The extracted policy is directionally aligned with the ground-truth because both concern expanding composting. However, it is less specific and misses the key mechanism in the ground-truth: expanding the use of compost generated by local composting programs. With no source excerpt provided, there is no basis to confirm stronger commitment or additional detail, so this is a vague match rather than a full one."
Austin_US,82,183,"Create and support agriculture-specific job creation and youth programs to drive a generational shift in farming, especially for aspiring farmers of color.",Nature-Based Solutions,sub,Strategy 6: Strengthen workforce development for farmers,Nature-Based Solutions,parent,0,0.6415,False,False,True,"The extracted policy is directionally aligned with the ground-truth because both concern agricultural workforce development. However, it is much vaguer and misses key scope and specificity from the ground-truth: job creation, youth programs, the goal of a generational shift in farming, and the emphasis on aspiring farmers of color. With no source excerpt provided, there is no basis to confirm stronger equivalence. This is an imprecise but related match."
Austin_US,85,187,Promote no net loss of tree canopy on private developments through increased tree protections and landscape regulation or developer and homeowners association incentives.,Nature-Based Solutions,sub,Strategy 2: Promote tree protections and landscape regulations,Nature-Based Solutions,individual,0,0.721,False,False,True,"The extracted policy matches the general direction of the ground-truth by identifying tree protections and landscape regulations. However, it omits key specificity and scope: there is no mention of the core target of 'no net loss of tree canopy,' the focus on private developments, or the alternative mechanism of incentives for developers and homeowners associations. Commitment strength is also softened because the extracted text is just a strategy label rather than the fuller policy commitment."
Austin_US,86,190,Increase city funding for community tree-planting programs focused on low-income communities and communities of color.,Nature-Based Solutions,sub,"Provide additional funding and grants for community-led, neighborhood-scale tree planting, tree care, water quality, and soil health programs.",Nature-Based Solutions,sub,0,0.806,False,True,True,"The extracted policy is directionally aligned on increasing funding for community-based tree programs, but it misses a key specificity in the ground truth: the focus on low-income communities and communities of color. It also broadens the scope beyond tree-planting to include tree care, water quality, and soil health, which weakens the match. With no source excerpt to verify wording or strength, this is a partial but imprecise match rather than a full one."
Austin_US,30,192,Work with the Austin Transit Partnership to implement Project Connect and expand and improve public transportation services.,Mitigation,sub,"Work with the Austin Transportation Department, Capital Metro, Corridor Planning Office, and Forestry Division to increase tree canopy in road rights-of-way, especially along transit routes and stops, to increase residents' resilience to extreme heat. Consider ridership numbers, urban space quality, heat levels, and expected wait times when prioritizing tree planting at transit stops.",Adaptation,sub,-1,0.624,False,True,False,"The extracted policy does not match the ground-truth policy. The ground truth is about collaborating with the Austin Transit Partnership to implement Project Connect and expand/improve public transportation services. The extracted policy instead focuses on increasing tree canopy in road rights-of-way and at transit stops for heat resilience, with different agencies, mechanisms, and objectives. This is a different policy area rather than a vague restatement of the same commitment."
Austin_US,84,193,Adopt a no net loss policy for tree canopy on public lands.,Nature-Based Solutions,sub,Strategy 4: Promote tree health and resilience on private and non-City public lands,Nature-Based Solutions,parent,-1,0.6286,False,False,True,"The extracted policy does not match the ground-truth policy. Ground truth is a specific commitment to adopt a 'no net loss' policy for tree canopy on public lands, which implies a concrete preservation standard and applies to public lands. The extracted text instead describes a broad strategy to promote tree health and resilience on private and non-City public lands. It changes both the scope (includes private and non-City public lands rather than public lands generally) and the substance (promotion of health/resilience rather than a no-net-loss canopy policy). With no source excerpt provided to support equivalence, this is not a meaningful match."
Austin_US,87,196,"Create a tree, water, and soil management and resilience guide and provide city technical and financial assistance for tree planting and care for residents and small businesses in low-income communities and communities of color.",Nature-Based Solutions,sub,"Provide City-funded grants to homeowner's associations, neighborhood groups, residents, and small businesses in low-income communities and communities of color to help cover expenses related to tree care.",Nature-Based Solutions,sub,0,0.7109,False,True,True,"The extracted policy partially matches the ground-truth: it correctly captures city financial assistance for tree care targeted to residents/small businesses in low-income communities and communities of color. However, it narrows the beneficiaries/mechanism to grants for tree care expenses, omits tree planting, omits technical assistance, and entirely misses the separate commitment to create a tree, water, and soil management and resilience guide. With no source excerpt provided to verify wording, this is directionally correct but materially incomplete."
Austin_US,88,197,"By 2030, include all city-owned lands under a management plan that results in neutral or negative carbon emissions and maximizes community co-benefits.",Nature-Based Solutions,parent,"Foster partnerships with Austin-based green jobs training programs to ensure that tree health and resilience are incorporated into the curriculum. Complete the pipeline by incentivizing and encouraging the use of graduates from local green jobs training programs to complete the work that comes out of the recommendations outlined in this strategy. By 2030, include all City-owned lands under a management plan that results in neutral or negative carbon emissions and maximizes community co-benefits.",Nature-Based Solutions,sub,1,0.6637,True,False,True,"The extracted policy contains the ground-truth policy verbatim: 'By 2030, include all City-owned lands under a management plan that results in neutral or negative carbon emissions and maximizes community co-benefits.' It preserves the same deadline (2030), scope (all city-owned lands), commitment/mechanism (include under a management plan), and outcome (neutral or negative carbon emissions plus community co-benefits). The additional green jobs training language is extra context, but it does not contradict or weaken the matched policy."
Austin_US,89,198,Prioritize carbon neutrality and community benefits in public land acquisition and management practices.,Nature-Based Solutions,sub,Strategy 1: Prioritize carbon neutrality for public lands,Mitigation,individual,0,0.7428,False,False,False,"The extracted policy matches the core intent of prioritizing carbon neutrality in public land practices, but it omits the ground-truth’s additional commitment to community benefits and narrows the scope from acquisition and management practices to only 'public lands' generally. With no source excerpt to verify binding language or mechanisms, this is directionally correct but incomplete and less specific."
Austin_US,90,199,"Identify and reclaim mono-use, underused, and unconventional public spaces to increase community access and ecological function, with a focus on green infrastructure.",Adaptation,sub,Strategy 2: Reclaim public space and prioritize green infrastructure,Nature-Based Solutions,parent,0,0.748,False,False,False,"The extracted policy matches the general intent of the ground-truth: reclaiming public space and emphasizing green infrastructure. However, it is less specific and omits important scope details from the ground-truth, namely the focus on mono-use, underused, and unconventional public spaces, as well as the explicit aims of increasing community access and ecological function. Commitment strength cannot be verified from the source excerpt because no source text is provided. Overall, this is directionally correct but too vague for a full match."
Austin_US,91,208,Promote community stewardship and management of neighborhood public lands to ensure higher levels of care and maintenance.,Nature-Based Solutions,sub,Strategy 3: Promote community stewardship,Mitigation,individual,0,0.6951,False,False,False,"The extracted policy matches the general intent of the ground-truth by identifying 'Promote community stewardship,' but it omits key scope and specificity from the reference: stewardship and management of neighborhood public lands, and the intended outcome of ensuring higher levels of care and maintenance. With no source excerpt provided, this is best graded as directionally correct but vague rather than a full match."
Austin_US,79,210,"Support farmers in the five-county region, especially farmers of color, with direct financial assistance to implement carbon-related soil programs or regenerative agriculture practices.",Nature-Based Solutions,sub,"Support local research on carbon farming practices, especially in partnership with local higher education institutions or organizations that work with individuals from low-income communities and communities of color.",Nature-Based Solutions,sub,-1,0.6728,False,True,True,"The extracted policy does not match the ground-truth policy’s core commitment or mechanism. Ground truth is about providing direct financial assistance to farmers in a specific five-county region, especially farmers of color, to implement soil carbon or regenerative agriculture practices. The extracted policy instead focuses on supporting local research on carbon farming through partnerships with higher education or community organizations. This changes the beneficiary (research institutions/organizations vs. farmers), the mechanism (research support vs. direct financial assistance), and omits the five-county regional scope and implementation focus."
Austin_US,93,268,Austin will achieve net-zero community-wide greenhouse gas emissions by 2040.,Mitigation,individual,Austin will achieve net-zero community-wide greenhouse gas emissions by 2040.,Mitigation,individual,1,1.0,True,True,True,"The extracted policy exactly matches the ground-truth policy in scope (community-wide greenhouse gas emissions), commitment (will achieve), and deadline/target year (2040). There is no discrepancy in specificity or wording."
Austin_US,0,270,"By 2030, achieve net-zero carbon for all new buildings, reduce emissions by 25% for existing buildings, and lower all natural gas-related emissions by 30%.",Mitigation,parent,Achieve net-zero carbon for all new buildings and reduce emissions by 25% for existing buildings while lowering all natural gas-related emissions by 30%.,Mitigation,sub,0,0.9336,False,False,True,"The extracted policy matches the substantive targets and scope of the ground-truth: net-zero carbon for all new buildings, a 25% emissions reduction for existing buildings, and a 30% reduction in natural gas-related emissions. However, it omits the explicit deadline 'By 2030,' which is a key specificity element in the ground-truth. With no source excerpt provided to verify wording against the document, this is directionally correct but missing an important temporal commitment."
Austin_US,5,271,"By 2030, reduce community-wide greenhouse gas emissions from refrigerant leakage by 25%.",Mitigation,parent,Reduce community-wide greenhouse gas emissions from refrigerant leakage by 25%.,Mitigation,sub,0,0.9248,False,False,True,"The extracted policy matches the core action and quantified target (25% reduction in community-wide GHG emissions from refrigerant leakage) but omits the deadline 'By 2030' from the ground-truth. Because the time-bound specificity is missing, it is directionally correct but incomplete."
Austin_US,11,272,"By 2030, reduce the embodied carbon footprint of building materials used in local construction by 40% from a 2020 baseline.",Mitigation,parent,Reduce the embodied carbon footprint of building materials used in local construction by 40%.,Mitigation,sub,0,0.8946,False,False,True,"The extracted policy matches the core target (40% reduction in embodied carbon footprint of building materials used in local construction) but omits key specificity from the ground truth: the 2030 deadline and the 2020 baseline. Without those elements, it is directionally correct but incomplete."
Austin_US,16,273,"By 2030, equitably achieve a community-wide water demand of approximately 152,000 acre-feet per year by implementing Water Forward strategies.",Resource Efficiency,parent,"Equitably achieve a community-wide water demand of approximately 152,000 acre-feet per year.",Mitigation,sub,0,0.8615,False,False,False,"The extracted policy matches the core quantitative target and community-wide scope ('approximately 152,000 acre-feet per year') and preserves the equity framing. However, it omits the deadline ('By 2030') and the delivery mechanism ('by implementing Water Forward strategies'), which are important specificity elements in the ground-truth. With no source excerpt provided, this is best scored as directionally correct but incomplete."
Austin_US,20,275,"By 2030, ensure 80% of new non-residential development is located within the city's activity centers and corridors.",Mitigation,parent,80% of new non-residential development is located within the city's activity centers and corridors.,Mitigation,sub,0,0.8361,False,False,True,"The extracted policy matches the core target and scope (80% of new non-residential development within the city's activity centers and corridors) but omits the deadline 'By 2030.' With no source excerpt provided, accuracy cannot be further verified. This is directionally correct but missing a key specificity detail, so it merits a 0 rather than a full match."
Austin_US,25,276,"By 2027, preserve and produce 135,000 housing units, including 60,000 affordable units, with 75% of new housing within half a mile of activity centers and corridors.",Mitigation,parent,"By 2027, preserve and produce 135,000 housing units, including 60,000 affordable housing units, with 75% of new housing located within ½ mile of activity centers and corridors.",Mitigation,sub,1,0.9934,True,False,True,"The extracted policy matches the ground-truth essentially exactly in scope, quantified targets, deadline, and siting mechanism. It preserves the 2027 deadline, 135,000 total units, 60,000 affordable units, and the requirement that 75% of new housing be within half a mile of activity centers and corridors. The wording change from 'within' to 'located within' and '½ mile' versus 'half a mile' does not alter meaning."
Austin_US,29,277,"By 2030, ensure 50% of trips in Austin are made by public transit, biking, walking, carpooling, or avoided through working from home.",Mitigation,parent,"50% of trips in Austin are made using public transit, biking, walking, carpooling, or avoided altogether by working from home.",Resource Efficiency,sub,0,0.8655,False,False,False,"The extracted policy matches the modal share target and the listed travel modes/avoidance mechanism, but it omits the deadline 'By 2030' and does not preserve the commitment framing 'ensure,' which weakens specificity and commitment strength. It is directionally correct but missing a key temporal detail."
Austin_US,38,279,"By 2030, electrify 40% of total vehicle miles traveled in Austin and ensure electric vehicle ownership is culturally, geographically, and economically diverse.",Mitigation,parent,"40% of total vehicle miles traveled in Austin are electrified, and electric vehicle ownership is culturally, geographically, and economically diverse.",Mitigation,sub,1,0.8691,True,False,True,"The extracted policy matches the ground-truth closely: it preserves the 40% quantified target for total vehicle miles traveled in Austin and the equity condition that EV ownership be culturally, geographically, and economically diverse. The only omission is the explicit deadline 'By 2030,' but otherwise the scope, commitment, and specificity are aligned. Given the strong match on target and mechanism, this merits a full match."
Austin_US,45,280,"By 2030, develop an equitably distributed mix of level 1, level 2, and DC fast charging infrastructure sufficient to accommodate 40% of total vehicle miles traveled in the city.",Mitigation,parent,"Austin has a compelling and equitably distributed mix of level 1, 2, and DC fast-charging stations to accommodate 40% of total vehicle miles traveled in the city.",Mitigation,sub,0,0.7021,False,False,True,"The extracted policy matches the core target and scope well: an equitably distributed mix of level 1, level 2, and DC fast charging sufficient to accommodate 40% of total vehicle miles traveled. However, it omits the key deadline ('By 2030') and shifts the commitment framing from a future development commitment ('develop') to a present-state assertion ('has'), which weakens accuracy and commitment specificity relative to the ground truth. Directionally correct but missing an important temporal detail."
Austin_US,50,281,Make the Austin-Round Rock-San Marcos area a leader in transportation electrification by adopting policies and technologies that maximize economic and health benefits while supporting industry growth.,Mitigation,parent,The Austin-Round Rock-San Marcos area is a leader in transportation electrification by adopting policies and technologies that maximize economic and health benefits while supporting the growth of this emerging industry.,Mitigation,sub,1,0.9364,True,False,True,"The extracted policy closely matches the ground-truth in scope and substance. It preserves the core objective of making the Austin-Round Rock-San Marcos area a leader in transportation electrification, along with the mechanism of adopting policies and technologies to maximize economic and health benefits and support industry growth. The only minor difference is tense/commitment framing ('is a leader' versus 'make ... a leader'), but this does not materially change the policy intent given no source document excerpt is available to indicate otherwise."
Austin_US,55,283,"By 2030, ensure all Austinites can access a community-driven food system that addresses food insecurity, prioritizes regenerative agriculture, supports dietary agency, promotes plant-based foods, and minimizes food waste.",Nature-Based Solutions,parent,"Ensure all Austinites can access a food system that is community-driven, addresses food insecurity, prioritizes regenerative agriculture, supports dietary and health agency, promotes plant-based foods, and minimizes food waste.",Mitigation,sub,0,0.9133,False,False,False,"The extracted policy closely matches the ground-truth in scope and substantive elements: community-driven food system, food insecurity, regenerative agriculture, dietary agency, plant-based foods, and minimizing food waste. However, it omits the explicit deadline/target year 'By 2030,' which is a key specificity element. It also slightly alters 'dietary agency' to 'dietary and health agency,' adding language not present in the ground truth. With no source excerpt provided to verify bindingness, the main issue is missing temporal specificity rather than contradiction."
Austin_US,60,284,"By 2030, reduce greenhouse gas emissions from institutional, commercial, and government purchasing by at least 50%.",Mitigation,parent,"Reduce greenhouse gas emissions from institutional, commercial, and government purchasing by at least 50%.",Mitigation,sub,0,0.9215,False,False,True,"The extracted policy matches the core scope and target of the ground truth (reduce greenhouse gas emissions from institutional, commercial, and government purchasing by at least 50%), but it omits the deadline 'By 2030.' Because the quantified target is preserved but a key specificity element is missing, this is directionally correct but incomplete."
Austin_US,65,285,"Aggressively pursue waste reduction, organics composting, and recycling to achieve the waste reduction goals in the 2023 Austin Resource Recovery Comprehensive Plan.",Mitigation,parent,"Aggressively pursue waste reduction, organics composting, and recycling to achieve the waste reduction goals in the 2023 Austin Resource Recovery Comprehensive Plan.",Mitigation,sub,1,1.0,True,False,True,"The extracted policy exactly matches the ground-truth policy in scope, commitment strength, and specificity. It includes the same action areas (waste reduction, organics composting, and recycling), the same directive strength ('Aggressively pursue'), and the same reference to the 2023 Austin Resource Recovery Comprehensive Plan and its waste reduction goals."
Austin_US,71,287,"By 2030, legally protect an additional 20,000 acres of carbon pools on natural lands and manage all new and existing natural areas, about 70,000 acres total, for resilience.",Nature-Based Solutions,parent,"Legally protect an additional 20,000 acres of carbon pools on natural lands and manage all new and existing natural areas (approx. 70,000 acres total), focusing on resilience.",Nature-Based Solutions,sub,1,0.9173,True,False,True,"The extracted policy closely matches the ground-truth in scope, target, and mechanism: it includes legally protecting an additional 20,000 acres of carbon pools on natural lands and managing all new and existing natural areas, approximately 70,000 acres total, for resilience. The only omission is the explicit deadline 'By 2030,' but otherwise the commitment and specificity are preserved, so this is a strong match overall."
Austin_US,76,288,"By 2030, protect 500,000 acres of farmland from development in the five-county region through legal protections or regenerative agriculture programs.",Nature-Based Solutions,parent,"Protect 500,000 acres of farmland from development in the five-county region through legal protections and regenerative agriculture programs.",Mitigation,sub,0,0.8958,False,False,False,"The extracted policy matches the core action, scope, acreage target, and regional coverage of the ground-truth. However, it omits the deadline 'By 2030,' which is a key specificity element. It also changes the mechanism from 'through legal protections or regenerative agriculture programs' to 'through legal protections and regenerative agriculture programs,' which makes the delivery mechanism more specific but not an exact match. With no source excerpt to verify wording, this is directionally correct but missing an important time-bound commitment."
Austin_US,83,289,"Achieve at least 50% citywide tree canopy cover by 2050, with an equitable focus on increasing canopy cover.",Nature-Based Solutions,parent,"Achieve at least 50% citywide tree canopy cover by 2050, focusing on increasing canopy cover equitably.",Nature-Based Solutions,sub,1,0.9888,True,False,True,"The extracted policy matches the ground-truth closely in target, scope, deadline, and equity focus: 'at least 50% citywide tree canopy cover by 2050' with an equitable emphasis on increasing canopy cover. The wording is effectively equivalent, with no meaningful loss of specificity or commitment."
Austin_US,53,292,Austin will lead a just transition to an electrified regional transportation system by collaborating with workforce and community groups to position low-income communities and communities of color to benefit.,Mitigation,sub,"Reduce local emissions following the goals set in this plan by investing in local carbon reduction projects in Austin that avoid direct emissions, focusing on creating local equity benefits and a vibrant collaboration between the community and the City.",Mitigation,sub,0,0.5846,False,True,True,"The extracted policy is directionally aligned on equity and community collaboration, but it does not match the ground-truth policy’s core scope and mechanism. The ground truth is specifically about leading a just transition to an electrified regional transportation system and collaborating with workforce/community groups so low-income communities and communities of color benefit. The extraction instead broadly discusses reducing local emissions through local carbon reduction projects, without mentioning transportation electrification, regional transportation, workforce groups, or the targeted beneficiary communities with the same specificity. Because the intent is only partially captured and key details are missing or shifted, this is a vague/imprecise match rather than a full one."
Chicago_US,51,7,"Strategy 2 under Pillar 5 commits Chicago to enable data-driven decision-making by integrating equity, resilience, and quality-of-life metrics into planning.",Adaptation,parent,"Integrating relevant climate, resilience, sustainability, and environmental metrics into citywide planning reporting platforms",Adaptation,individual,0,0.5965,False,False,True,"The extracted policy is directionally aligned with the ground-truth on using metrics in citywide planning/reporting, but it misses key specifics and slightly shifts scope. The ground-truth specifically commits to enabling data-driven decision-making by integrating equity, resilience, and quality-of-life metrics into planning. The extraction omits the decision-making purpose and the equity and quality-of-life elements, replacing them with broader terms like climate, sustainability, and environmental metrics. With no source excerpt provided to verify wording, this is best scored as an imprecise but related match."
Chicago_US,34,10,Chicago will achieve 100% clean renewable energy communitywide by 2035.,Mitigation,sub,Achieve 100% clean renewable energy community-wide,Mitigation,individual,0,0.7278,False,False,True,"The extracted policy matches the core intent of the ground truth—achieving 100% clean renewable energy communitywide—but omits the key deadline of 2035. Without the timeline, it is directionally correct but less specific than the ground truth. No source excerpt is provided to verify stronger wording or mechanism details."
Chicago_US,32,12,"Chicago will aggregate 5,000 megawatts of clean renewable energy within a 250-mile radius of Chicago by 2030.",Mitigation,sub,Aggregate clean renewable energy in proximity to Chicago,Mitigation,individual,0,0.7771,False,False,True,"The extracted policy matches the general direction of the ground-truth—aggregating clean renewable energy near Chicago—but it omits all key specifics: the quantified target of 5,000 megawatts, the 250-mile radius, and the 2030 deadline. It is therefore directionally correct but too vague to count as a full match."
Chicago_US,43,13,Chicago will develop a fossil-fuel plants transition strategy by 2024.,Adaptation,sub,Develop a fossil-fuel plants transition strategy,Mitigation,individual,0,0.7153,False,False,False,"The extracted policy matches the core action in the ground truth: developing a fossil-fuel plants transition strategy. However, it omits the key deadline 'by 2024,' reducing specificity. With no source excerpt provided, there is no basis to assess stronger mismatch, so this is directionally correct but incomplete."
Chicago_US,14,14,Chicago will divert 90% of residential waste by 2040.,Mitigation,sub,Divert 90% of residential waste,Resource Efficiency,individual,0,0.668,False,False,False,"The extracted policy captures the core target and scope: diverting 90% of residential waste. However, it omits the deadline 'by 2040,' which is a key specificity element in the ground-truth policy. With no source excerpt provided to verify stronger wording, this is directionally correct but incomplete rather than a full match."
Chicago_US,29,15,Chicago will electrify 100% of the City's fleet by 2035.,Mitigation,sub,Electrify the City's fleet,Mitigation,individual,0,0.675,False,False,True,"The extracted policy matches the general intent of the ground-truth policy—electrifying the City's fleet—but omits the key specificity and commitment details. It does not include the quantified target of 100% or the deadline of 2035, so it is directionally correct but too vague to count as a full match."
Chicago_US,28,16,Chicago will enable 100% electrification of delivery fleets by 2035.,Mitigation,sub,Enable 100% electrification of delivery fleets,Mitigation,individual,0,0.7522,False,False,True,"The extracted policy matches the core intent and scope of the ground-truth (electrifying delivery fleets to 100%), but it omits the deadline of 2035. With no source document excerpt provided, there is no basis to assess stronger mismatch, but the missing target year makes it less specific than the ground-truth."
Chicago_US,38,17,"Chicago will enable 2,500 new public passenger electric vehicle charging stations by 2035.",Mitigation,sub,"Enable 2,500 new public passenger electric vehicle charging stations",Mitigation,individual,0,0.7476,False,False,True,"The extracted policy matches the core action and quantity: enabling 2,500 new public passenger electric vehicle charging stations. However, it omits the deadline 'by 2035,' which is a key specificity element in the ground-truth policy. With no source excerpt provided to verify further wording, this is directionally correct but incomplete rather than a full match."
Chicago_US,18,18,"Chicago will enable Chicagoans to walk, bike, take transit, or use shared micromobility for 45% of all trips by 2040.",Mitigation,sub,"Enable Chicagoans to walk, bike, take transit, or use shared micromobility for 45% of all trips",Mitigation,individual,0,0.8886,False,False,True,"The extracted policy matches the core commitment, modes, and quantified target of 45% of all trips, but it omits the deadline 'by 2040.' Without the timeframe, the policy is less specific than the ground truth. Directionally correct but incomplete."
Chicago_US,24,19,Chicago will increase CTA ridership by 20% by 2030.,Mitigation,sub,Increase CTA ridership,Mitigation,individual,0,0.6861,False,False,True,"The extracted policy matches the general intent of the ground-truth policy (increasing CTA ridership) but omits the key quantified target (20%) and deadline (by 2030). With no source document excerpt provided, it cannot be verified further, but relative to the ground truth it is directionally correct yet too vague and underspecified."
Chicago_US,17,20,Chicago will increase Divvy bikes and shared micromobility trips by 30% by 2030.,Mitigation,sub,Increase Divvy and shared micromobility trips,Mitigation,individual,0,0.7173,False,False,True,"The extracted policy matches the general intent of the ground-truth by identifying an increase in Divvy and shared micromobility trips. However, it omits the key quantified target (30%) and deadline (by 2030), making it materially less specific. With no source excerpt provided, there is no basis to verify stronger commitment language, so this is directionally correct but vague."
Chicago_US,3,21,Chicago will retrofit 90% of total city-owned and sister agency-owned buildings by 2035.,Mitigation,sub,"Retrofit City-owned, sister agency-owned, and commercial buildings",Mitigation,individual,0,0.6494,False,False,True,"The extracted policy is directionally related to building retrofits and correctly mentions city-owned and sister agency-owned buildings, but it misses the key quantified target (90%), the deadline (by 2035), and the commitment strength implied by the ground-truth. It also adds 'commercial buildings,' which is not supported by the ground-truth provided. Because the general intent matches but key specificity is missing and scope is broadened, this is only a partial match."
Chicago_US,27,22,Chicago will support equitable electrification of ride-hail and taxi fleets by 2030.,Mitigation,sub,Support equitable electrification of ride hail and taxi fleets,Mitigation,individual,0,0.7588,False,False,True,"The extracted policy matches the general intent and scope of the ground-truth: supporting equitable electrification of ride-hail and taxi fleets. However, it omits the key deadline 'by 2030,' reducing specificity. Commitment strength is otherwise similar ('support'), but the missing target year means it is only directionally correct rather than a complete match."
