role,parent_statement,policy_statement,source_quote,section_header,extraction_rationale,primary_category,is_financial_instrument,climate_relevance,secondary_category
parent,,"Strategy 1: Engage residents in water efficiency technological transitions, and conservation programs","PLAN | 5

GOAL 4:

AUSTIN CLIMATE EQUITY PLAN | 5

One acre-foot equals about 326,000

gallons, or enough water to cover

Water Forward's 2020 and 2040 water demand goals. The Climate Equity Plan's water strategies support the equitable implementation of the Water Forward Plan. Austin Water also has existing programs that address water conservation in residential areas, specifically around high water users.",AUSTIN CLIMATE EQUITY PLAN / 4,Named strategy/initiative with implementation actions listed under 'How we'll get there' qualifies as an umbrella policy.,Resource Efficiency,True,indirect,
sub,"Strategy 1: Engage residents in water efficiency technological transitions, and conservation programs","Collect, analyze, and respond to demographic data on incentive program participation.","## Strategy 1: Engage residents in water efficiency technological transitions, and conservation programs Enhance community engagement strategies and create partnerships with community organizations to advance equity through Water Forward strategies, including My ATX Water (Advanced Metering Infrastructure), incentives, and ordinances.",AUSTIN CLIMATE EQUITY PLAN / 4,Specific implementation action listed under a named strategy; treated as a sub-policy.,Mitigation,True,peripheral,
sub,"Strategy 1: Engage residents in water efficiency technological transitions, and conservation programs","Gather input on program experience, including low-income residents' experience with My ATX Water.","## Strategy 1: Engage residents in water efficiency technological transitions, and conservation programs Enhance community engagement strategies and create partnerships with community organizations to advance equity through Water Forward strategies, including My ATX Water (Advanced Metering Infrastructure), incentives, and ordinances.",AUSTIN CLIMATE EQUITY PLAN / 4,Specific implementation action listed under a named strategy; treated as a sub-policy.,Mitigation,False,peripheral,
sub,"Strategy 1: Engage residents in water efficiency technological transitions, and conservation programs",Discuss the benefits of automated tracking systems in helping with leak awareness and insurance claims during disaster events.,"## Strategy 1: Engage residents in water efficiency technological transitions, and conservation programs Enhance community engagement strategies and create partnerships with community organizations to advance equity through Water Forward strategies, including My ATX Water (Advanced Metering Infrastructure), incentives, and ordinances.",AUSTIN CLIMATE EQUITY PLAN / 4,Specific implementation action listed under a named strategy; treated as a sub-policy.,Resource Efficiency,False,peripheral,
sub,"Strategy 1: Engage residents in water efficiency technological transitions, and conservation programs","Develop and implement targeted outreach efforts to enhance water conservation program participation, collect input, and better engage residents in decision-making processes.","conservation programs Enhance community engagement strategies and create partnerships with community organizations to advance equity through Water Forward strategies, including My ATX Water (Advanced Metering Infrastructure), incentives, and ordinances.",AUSTIN CLIMATE EQUITY PLAN / 4,Specific implementation action listed under a named strategy; treated as a sub-policy.,Resource Efficiency,False,indirect,
parent,,"Strategy 2: Evaluate water conservation, customer assistance, and workforce development program participation criteria","My ATX Water (Advanced Metering Infrastructure), incentives, and ordinances.

## How we'll get there:

- Collect, analyze, and respond to demographic data on incentive program participation.
- Gather input on program experience, including low-income residents' experience with My ATX Water.
- Discuss the benefits of automated tracking systems in helping with leak awareness and insurance claims during disaster events.
- Develop and implement targeted outreach efforts to enhance water conservation program participation, collect input, and better engage residents in decision-making processes.

## Strategy 2: Evaluate water conservation, customer assistance, and workforce development program participation criteria

Evaluate program criteria to identify opportunities to address structural barriers that prevent program participation. Collaborate with City departments and community organizations to explore strategies to expand enrollment in the Customer Assistance Program and increase participation in other programs serving low-income customers.

## How we'll get there:

- Undertake equity assessments of program design to identify and recommend strategies to extend eligibility to multi-fam",AUSTIN CLIMATE EQUITY PLAN / 4,Named strategy/initiative with implementation actions listed under 'How we'll get there' qualifies as an umbrella policy.,Resource Efficiency,False,direct,
sub,"Strategy 2: Evaluate water conservation, customer assistance, and workforce development program participation criteria","Undertake equity assessments of program design to identify and recommend strategies to extend eligibility to multi-family properties, modify existing leak repair programs, streamline application processes, and increase outreach to qualified customers not currently enrolled in these programs.","## Strategy 2: Evaluate water conservation, customer assistance, and workforce development program participation criteria

Evaluate program criteria to identify opportunities to address structural barriers that prevent program participation. Collaborate with City departments and community organizations to explore strategies to expand enrollment in the Customer Assistance Program and increase participation in other programs serving low-income customers.

## How we'll get there:

- Undertake equity assessments of program design to identify and recommend strategies to extend eligibility to multi-family properties, modify existing leak repair programs, streamline application processes, and increase outreach to qualified customers not currently enrolled in these programs. AUSTIN CLIMATE EQUITY PLAN | 5

- Create partnerships across City departments and with community organizations to enhance workforce development opportunities in water and green jobs.",AUSTIN CLIMATE EQUITY PLAN / 4,Specific implementation action listed under a named strategy; treated as a sub-policy.,Resource Efficiency,False,peripheral,
sub,"Strategy 2: Evaluate water conservation, customer assistance, and workforce development program participation criteria",Create partnerships across City departments and with community organizations to enhance workforce development opportunities in water and green jobs.,"event program participation. Collaborate with City departments and community organizations to explore strategies to expand enrollment in the Customer Assistance Program and increase participation in other programs serving low-income customers.

## How we'll get there:

- Undertake equity assessments of program design to identify and recommend strategies to extend eligibility to multi-family properties, modify existing leak repair programs, streamline application processes, and increase outreach to qualified customers not currently enrolled in these programs. AUSTIN CLIMATE EQUITY PLAN | 5

- Create partnerships across City departments and with community organizations to enhance workforce development opportunities in water and green jobs.",AUSTIN CLIMATE EQUITY PLAN / 4,Specific implementation action listed under a named strategy; treated as a sub-policy.,Mitigation,False,peripheral,
parent,,Strategy 3: Reduce emissions at the water-energy nexus,"istance Program and increase participation in other programs serving low-income customers.

## How we'll get there:

- Undertake equity assessments of program design to identify and recommend strategies to extend eligibility to multi-family properties, modify existing leak repair programs, streamline application processes, and increase outreach to qualified customers not currently enrolled in these programs. AUSTIN CLIMATE EQUITY PLAN | 5

- Create partnerships across City departments and with community organizations to enhance workforce development opportunities in water and green jobs.

## Strategy 3: Reduce emissions at the water-energy nexus

Assess how water demand reduction is associated with energy consumption in residential and commercial buildings and Austin Water facilities. Identify and pursue synergistic water conservation and energy management optimization efforts through programs and partnerships.

## How we'll get there:

- Complete an evaluation of energy usage across Austin Water facilities and develop a plan to reduce usage spikes and decrease demand.
- Develop methodologies to quantify how customer reduction in water demand also reduces the City's energy usage a",AUSTIN CLIMATE EQUITY PLAN / 4,Named strategy/initiative with implementation actions listed under 'How we'll get there' qualifies as an umbrella policy.,Resource Efficiency,False,direct,Mitigation
sub,Strategy 3: Reduce emissions at the water-energy nexus,Complete an evaluation of energy usage across Austin Water facilities and develop a plan to reduce usage spikes and decrease demand.,"## Strategy 3: Reduce emissions at the water-energy nexus

Assess how water demand reduction is associated with energy consumption in residential and commercial buildings and Austin Water facilities. Identify and pursue synergistic water conservation and energy management optimization efforts through programs and partnerships.

## How we'll get there:

- Complete an evaluation of energy usage across Austin Water facilities and develop a plan to reduce usage spikes and decrease demand.
- Develop methodologies to quantify how customer reduction in water demand also reduces the City's energy usage and related emissions. At the Mueller HEB, an innovative propane refrigeration system with zero ozone depletion potential and very low global warming potential allows for 95% less refrigerant than conventional systems.",AUSTIN CLIMATE EQUITY PLAN / 4,Specific implementation action listed under a named strategy; treated as a sub-policy.,Mitigation,False,peripheral,
sub,Strategy 3: Reduce emissions at the water-energy nexus,Develop methodologies to quantify how customer reduction in water demand also reduces the City's energy usage and related emissions.,"## Strategy 3: Reduce emissions at the water-energy nexus

Assess how water demand reduction is associated with energy consumption in residential and commercial buildings and Austin Water facilities. Identify and pursue synergistic water conservation and energy management optimization efforts through programs and partnerships.

## How we'll get there:

- Complete an evaluation of energy usage across Austin Water facilities and develop a plan to reduce usage spikes and decrease demand.
- Develop methodologies to quantify how customer reduction in water demand also reduces the City's energy usage and related emissions. At the Mueller HEB, an innovative propane refrigeration system with zero ozone depletion potential and very low global warming potential allows for 95% less refrigerant than conventional systems.",AUSTIN CLIMATE EQUITY PLAN / 4,Specific implementation action listed under a named strategy; treated as a sub-policy.,Mitigation,False,direct,
individual,,"## Strategy 5: Reduce the volume of refrigerants

Emphasize the link between design and refrigerant use by reducing and preventing the use of refrigerants to the extent possible, particularly those with high GWP.","ness, education, and training campaign for local HVAC service providers, building owners, operators, inspectors, and maintenance leads on the importance of refrigerant management and strategies for leak detection, prevention, and repair. How we'll get there:

- Ensure training and education are provided in multiple languages and are accessible to workers of color in this industry.
- Approach stakeholders with empathy and emphasize the importance and benefits of this work.
- Lead by example by implementing a refrigerant leak detection, prevention, and repair program at City-owned facilities.

## Strategy 5: Reduce the volume of refrigerants

Emphasize the link between design and refrigerant use by reducing and preventing the use of refrigerants to the extent possible, particularly those with high GWP. How we'll get there:

- Ensure codes and incentives that favor passive design, reduction, and efficiency are expanded and prioritized.
- Educate stakeholders on best practices for and highlight examples in culturally inclusive marketing and communications.

<!-- image -->

By 2030, reduce the embodied carbon footprint of building materials used in local construction by 40% from a 202",AUSTIN CLIMATE EQUITY PLAN / 4,"Contains a commitment verb plus quantifier (number, $, % or year), indicating a concrete policy commitment.",Mitigation,False,peripheral,
individual,,*The embodied carbon associated with the construction and materials must not exceed 500 kg CO2e/m 2 (~100 lbs.,"Reduce the volume of refrigerants

Emphasize the link between design and refrigerant use by reducing and preventing the use of refrigerants to the extent possible, particularly those with high GWP. How we'll get there:

- Ensure codes and incentives that favor passive design, reduction, and efficiency are expanded and prioritized.
- Educate stakeholders on best practices for and highlight examples in culturally inclusive marketing and communications.

<!-- image -->

By 2030, reduce the embodied carbon footprint of building materials used in local construction by 40% from a 2020 baseline*.

*The embodied carbon associated with the construction and materials must not exceed 500 kg CO2e/m 2 (~100 lbs. CO2e/sf) per project.

## Strategy 1: Lead by example through design and construction standards

In partnership with other cities and states, develop City of Austin design and construction specifications and purchasing agreements to result in healthy, low-carbon buildings.

## How we'll get there:

- For example, encourage lower-carbon building materials, whole-building lifecycle analysis, healthy building certifications, and building reuse and deconstruction in City-funded projects.",AUSTIN CLIMATE EQUITY PLAN / 4,"Contains a commitment verb plus quantifier (number, $, % or year), indicating a concrete policy commitment.",Mitigation,False,direct,
individual,,"## Strategy 3: Reduce emissions at the water-energy nexus

Assess how water demand reduction is associated with energy consumption in residential and commercial buildings and Austin Water facilities.","Assistance Program and increase participation in other programs serving low-income customers.

## How we'll get there:

- Undertake equity assessments of program design to identify and recommend strategies to extend eligibility to multi-family properties, modify existing leak repair programs, streamline application processes, and increase outreach to qualified customers not currently enrolled in these programs. AUSTIN CLIMATE EQUITY PLAN | 5

- Create partnerships across City departments and with community organizations to enhance workforce development opportunities in water and green jobs.

## Strategy 3: Reduce emissions at the water-energy nexus

Assess how water demand reduction is associated with energy consumption in residential and commercial buildings and Austin Water facilities. Identify and pursue synergistic water conservation and energy management optimization efforts through programs and partnerships.

## How we'll get there:

- Complete an evaluation of energy usage across Austin Water facilities and develop a plan to reduce usage spikes and decrease demand.
- Develop methodologies to quantify how customer reduction in water demand also reduces the City's energy usag",AUSTIN CLIMATE EQUITY PLAN / 4,"Contains a commitment verb plus quantifier (number, $, % or year), indicating a concrete policy commitment.",Mitigation,False,direct,
individual,,"By 2030, 80% of new non-residential development is located within the city's Imagine Austin activity centers and corridors.","sustainable development and travel patterns.

## Community Feedback

Transportation and land use were recurring themes in the Community Climate Ambassadors' feedback. For some, public transit is a lifeline to jobs, healthy food, health care centers, daycare, and other essential services. Population growth has made housing and services more expensive, displacing communities of color and rapidly changing the local culture.",TRANSPORTATION AND LAND USE,"Quantified, time-bound target ('By YYYY') constitutes a policy commitment.",Mitigation,False,peripheral,
individual,,"By 2027, preserve and produce 135,000 housing units, including 60,000 affordable housing units*, with 75% of new housing located within ½ mile of Imagine Austin activity centers and corridors.","niors, and construction sites.
- Ensure all City policies for reduced parking, remote work, and telecommuting align with the goals of the Imagine Austin Comprehensive Plan and establish Austin as a leader for workplace and environmental policies to reduce single-occupancy vehicle trips.
- The City of Austin should develop more remote work policies through a collaborative, allemployee process to develop clear goals and measured outcomes to reduce parking demand at City facilities. In developing City policies, Austin should build on the successful Travis County telework policy.

<!-- image -->

By 2027, preserve and produce 135,000 housing units, including 60,000 affordable housing units*, with 75% of new housing located within ½ mile of Imagine Austin activity centers and corridors.

*This goal is based on the Council-adopted Austin Strategic Housing Blueprint.

## Strategy 1: Offer immediate affordable housing assistance

Engage directly with communities that are vulnerable to displacement and connect them with services. Proactively monitor affordable housing properties at risk of losing their affordability status to extend the period of affordability.

## How we'll get there:

- I",TRANSPORTATION AND LAND USE,"Quantified, time-bound target ('By YYYY') constitutes a policy commitment.",Mitigation,False,peripheral,
individual,,"By 2030, 50% of trips in Austin are made using public transit, biking, walking, carpooling, or avoided altogether by working from home*.","ncy and diversity of our city.'

- -Austin community member

## Strategy 3: Enhance community engagement for affordable housing and antidisplacement programs

Include low-income communities, communities of color, and people with disabilities directly affected by systemic inequalities in the City's Housing Investment Review Committee activities and when creating anti-displacement programs. Enhance direct outreach of Housing and Planning Department-subsidized affordable units in gentrifying areas with culturally relevant communication strategies.

<!-- image -->

<!-- image -->

<!-- image -->

By 2030, 50% of trips in Austin are made using public transit, biking, walking, carpooling, or avoided altogether by working from home*.

*Based on City of Austin and Capital Metro data, includes all trips, and was approximately 20% in 2019.

## Strategy 1: Expand and improve public transportation

Work with the Austin Transit Partnership to implement Project Connect and expand and improve public transportation services. How we'll get there:

- Hire residents from communities negatively impacted by racist transportation-related municipal policies to review past decisions and make recommendati",TRANSPORTATION AND LAND USE,"Quantified, time-bound target ('By YYYY') constitutes a policy commitment.",Resource Efficiency,False,indirect,
parent,,Strategy 1: Plan for complete communities,"mmunity Climate Ambassadors' feedback. For some, public transit is a lifeline to jobs, healthy food, health care centers, daycare, and other essential services. Population growth has made housing and services more expensive, displacing communities of color and rapidly changing the local culture.",TRANSPORTATION AND LAND USE,Named strategy/initiative with implementation actions listed under 'How we'll get there' qualifies as an umbrella policy.,Mitigation,False,peripheral,
sub,Strategy 1: Plan for complete communities,"Align future development with regional planning efforts like the Imagine Austin Growth Concept Map, CAMPO 2045 Plan, and other regional planning efforts in surrounding cities like Bastrop and Manor.","## Strategy 1: Plan for complete communities

Adopt Complete Communities plans that reverse historical and racist impacts on areas experiencing displacement and preserve neighborhoods in communities of color. Some examples include neighborhood, village, corridor, and station area plans. Complete Communities is a planning concept that aims to meet the basic needs of all residents in a community through integrated land use planning, transportation planning, and community design.

## How we'll get there:

- Align future development with regional planning efforts like the Imagine Austin Growth Concept Map, CAMPO 2045 Plan, and other regional planning efforts in surrounding cities like Bastrop and Manor.",TRANSPORTATION AND LAND USE,Specific implementation action listed under a named strategy; treated as a sub-policy.,Mitigation,False,peripheral,
parent,,Strategy 2: Work with employers on location and amenities,"impacts on areas experiencing displacement and preserve neighborhoods in communities of color. Some examples include neighborhood, village, corridor, and station area plans. Complete Communities is a planning concept that aims to meet the basic needs of all residents in a community through integrated land use planning, transportation planning, and community design.

## How we'll get there:

- Align future development with regional planning efforts like the Imagine Austin Growth Concept Map, CAMPO 2045 Plan, and other regional planning efforts in surrounding cities like Bastrop and Manor.

## Strategy 2: Work with employers on location and amenities

Work with medium and large employers to locate their places of business in growth centers and along corridors.",TRANSPORTATION AND LAND USE,Named strategy/initiative with implementation actions listed under 'How we'll get there' qualifies as an umbrella policy.,Resource Efficiency,True,indirect,
sub,Strategy 2: Work with employers on location and amenities,"Work with local corporations to fund anti-displacement measures, including supporting systematically excluded businesses and advancing workforce development programs.","## Strategy 2: Work with employers on location and amenities

Work with medium and large employers to locate their places of business in growth centers and along corridors. 'Tenderly' by Connie Arismendi was created in honor of big band orchestra leader Nash Hernandez Sr. The piece was commissioned by City of Austin Art in Public Places.

<!-- image -->

| 58

## How we'll get there:

- Work with local corporations to fund anti-displacement measures, including supporting systematically excluded businesses and advancing workforce development programs.
- Work with local corporations to include community amenities, such as parks, transit stops, healthy food locations, childcare options, health centers, community centers, and facilities for seniors in future development projects.",TRANSPORTATION AND LAND USE,Specific implementation action listed under a named strategy; treated as a sub-policy.,Mitigation,True,peripheral,
parent,,Strategy 3 : Create mobility hubs,"ie Arismendi was created in honor of big band orchestra leader Nash Hernandez Sr. The piece was commissioned by City of Austin Art in Public Places.

<!-- image -->

| 58

## How we'll get there:

- Work with local corporations to fund anti-displacement measures, including supporting systematically excluded businesses and advancing workforce development programs.
- Work with local corporations to include community amenities, such as parks, transit stops, healthy food locations, childcare options, health centers, community centers, and facilities for seniors in future development projects.

## Strategy 3 : Create mobility hubs

Create community mobility hubs, including park-and-ride facilities, adjacent to transit stops to offer a complete trip experience. These hubs should offer various first- and last-mile mobility options.

## How we'll get there:

- Improve the physical access to and through the transit stop/station area to be accessible to all.
- Identify necessary resources to carry out and maintain placemaking and beautification opportunities.",TRANSPORTATION AND LAND USE,Named strategy/initiative with implementation actions listed under 'How we'll get there' qualifies as an umbrella policy.,Resource Efficiency,False,indirect,
sub,Strategy 3 : Create mobility hubs,Improve the physical access to and through the transit stop/station area to be accessible to all.,"## Strategy 3 : Create mobility hubs

Create community mobility hubs, including park-and-ride facilities, adjacent to transit stops to offer a complete trip experience. These hubs should offer various first- and last-mile mobility options.

## How we'll get there:

- Improve the physical access to and through the transit stop/station area to be accessible to all.
- Identify necessary resources to carry out and maintain placemaking and beautification opportunities. Hire low-income individuals, people of color, people with disabilities, artists, creators, and makers to design and create beautification projects.
- Provide diverse amenities and family-friendly spaces adjacent to mobility hubs.",TRANSPORTATION AND LAND USE,Specific implementation action listed under a named strategy; treated as a sub-policy.,Resource Efficiency,False,indirect,
sub,Strategy 3 : Create mobility hubs,"Identify necessary resources to carry out and maintain placemaking and beautification opportunities. Hire low-income individuals, people of color, people with disabilities, artists, creators, and makers to design and create beautification projects.","## Strategy 3 : Create mobility hubs

Create community mobility hubs, including park-and-ride facilities, adjacent to transit stops to offer a complete trip experience. These hubs should offer various first- and last-mile mobility options.

## How we'll get there:

- Improve the physical access to and through the transit stop/station area to be accessible to all.
- Identify necessary resources to carry out and maintain placemaking and beautification opportunities. Hire low-income individuals, people of color, people with disabilities, artists, creators, and makers to design and create beautification projects.
- Provide diverse amenities and family-friendly spaces adjacent to mobility hubs.",TRANSPORTATION AND LAND USE,Specific implementation action listed under a named strategy; treated as a sub-policy.,Mitigation,False,peripheral,
sub,Strategy 3 : Create mobility hubs,Provide diverse amenities and family-friendly spaces adjacent to mobility hubs.,"ate mobility hubs

Create community mobility hubs, including park-and-ride facilities, adjacent to transit stops to offer a complete trip experience. These hubs should offer various first- and last-mile mobility options.

## How we'll get there:

- Improve the physical access to and through the transit stop/station area to be accessible to all.
- Identify necessary resources to carry out and maintain placemaking and beautification opportunities. Hire low-income individuals, people of color, people with disabilities, artists, creators, and makers to design and create beautification projects.
- Provide diverse amenities and family-friendly spaces adjacent to mobility hubs.",TRANSPORTATION AND LAND USE,Specific implementation action listed under a named strategy; treated as a sub-policy.,Mitigation,False,peripheral,
parent,,Strategy 4: Phase out free parking,"s, adjacent to transit stops to offer a complete trip experience. These hubs should offer various first- and last-mile mobility options.

## How we'll get there:

- Improve the physical access to and through the transit stop/station area to be accessible to all.
- Identify necessary resources to carry out and maintain placemaking and beautification opportunities. Hire low-income individuals, people of color, people with disabilities, artists, creators, and makers to design and create beautification projects.
- Provide diverse amenities and family-friendly spaces adjacent to mobility hubs.

## Strategy 4: Phase out free parking

Phase out the practice of providing free parking spaces to employees at City of Austin facilities and other large employers located within 1/2 mile of the Austin Strategic Mobility Plan's transit priority network.",TRANSPORTATION AND LAND USE,Named strategy/initiative with implementation actions listed under 'How we'll get there' qualifies as an umbrella policy.,Resource Efficiency,True,indirect,
sub,Strategy 4: Phase out free parking,"Focus parking reduction strategies on large employers to lessen the potential negative impacts on communities of color, particularly those displaced to parts of the city where transit service is less frequent or unavailable. Providing free or subsidized parking for higher-income, predominantly white employees with other options incentivizes them to drive. This reduces funding and support for other modes like public transit that are disproportionately used by low-income communities and communities of color.","## Strategy 4: Phase out free parking

Phase out the practice of providing free parking spaces to employees at City of Austin facilities and other large employers located within 1/2 mile of the Austin Strategic Mobility Plan's transit priority network. Instead, offer a parking cash-out, carpool and vanpool options, flex schedules, transit passes, support for teleworking, or other commuter benefits programs.

## How we'll get there:

- Focus parking reduction strategies on large employers to lessen the potential negative impacts on communities of color, particularly those displaced to parts of the city where transit service is less frequent or unavailable. Providing free or subsidized parking for higher-income, predominantly white employees with other options incentivizes them to drive.",TRANSPORTATION AND LAND USE,Specific implementation action listed under a named strategy; treated as a sub-policy.,Resource Efficiency,True,indirect,
sub,Strategy 4: Phase out free parking,"Conduct an inclusive engagement process to provide affordable parking and other multimodal access options for essential services. These could include transit stops, healthy food locations, health centers, community centers, multi-family residences, facilities for seniors, and construction sites.","ort for teleworking, or other commuter benefits programs.

## How we'll get there:

- Focus parking reduction strategies on large employers to lessen the potential negative impacts on communities of color, particularly those displaced to parts of the city where transit service is less frequent or unavailable. Providing free or subsidized parking for higher-income, predominantly white employees with other options incentivizes them to drive. This reduces funding and support for other modes like public transit that are disproportionately used by low-income communities and communities of color.
- Conduct an inclusive engagement process to provide affordable parking and other multimodal access options for essential services.",TRANSPORTATION AND LAND USE,Specific implementation action listed under a named strategy; treated as a sub-policy.,Resource Efficiency,False,indirect,
sub,Strategy 4: Phase out free parking,"Ensure all City policies for reduced parking, remote work, and telecommuting align with the goals of the Imagine Austin Comprehensive Plan and establish Austin as a leader for workplace and environmental policies to reduce single-occupancy vehicle trips.","navailable. Providing free or subsidized parking for higher-income, predominantly white employees with other options incentivizes them to drive. This reduces funding and support for other modes like public transit that are disproportionately used by low-income communities and communities of color.
- Conduct an inclusive engagement process to provide affordable parking and other multimodal access options for essential services.",TRANSPORTATION AND LAND USE,Specific implementation action listed under a named strategy; treated as a sub-policy.,Resource Efficiency,False,peripheral,
sub,Strategy 4: Phase out free parking,"The City of Austin should develop more remote work policies through a collaborative, allemployee process to develop clear goals and measured outcomes to reduce parking demand at City facilities. In developing City policies, Austin should build on the successful Travis County telework policy.","ome communities and communities of color.
- Conduct an inclusive engagement process to provide affordable parking and other multimodal access options for essential services. These could include transit stops, healthy food locations, health centers, community centers, multi-family residences, facilities for seniors, and construction sites.
- Ensure all City policies for reduced parking, remote work, and telecommuting align with the goals of the Imagine Austin Comprehensive Plan and establish Austin as a leader for workplace and environmental policies to reduce single-occupancy vehicle trips.
- The City of Austin should develop more remote work policies through a collaborative, allemployee process to develop clear goals and measured outcomes to reduce parking demand at City facilities. In developing City policies, Austin should build on the successful Travis County telework policy.

<!-- image -->

By 2027, preserve and produce 135,000 housing units, including 60,000 affordable housing units*, with 75% of new housing located within ½ mile of Imagine Austin activity centers and corridors.

*This goal is based on the Council-adopted Austin Strategic Housing Blueprint.",TRANSPORTATION AND LAND USE,Specific implementation action listed under a named strategy; treated as a sub-policy.,Resource Efficiency,False,peripheral,
parent,,Strategy 1: Offer immediate affordable housing assistance,"cle trips.
- The City of Austin should develop more remote work policies through a collaborative, allemployee process to develop clear goals and measured outcomes to reduce parking demand at City facilities. In developing City policies, Austin should build on the successful Travis County telework policy.

<!-- image -->

By 2027, preserve and produce 135,000 housing units, including 60,000 affordable housing units*, with 75% of new housing located within ½ mile of Imagine Austin activity centers and corridors.

*This goal is based on the Council-adopted Austin Strategic Housing Blueprint.

## Strategy 1: Offer immediate affordable housing assistance

Engage directly with communities that are vulnerable to displacement and connect them with services. Proactively monitor affordable housing properties at risk of losing their affordability status to extend the period of affordability.

## How we'll get there:

- Increase fair housing enforcement and education.
- Incorporate robust tenant protections for all rental properties receiving City support, including streamlining the application process for affordable units.
- Support tenant organizing and engagement and provide legal and other",TRANSPORTATION AND LAND USE,Named strategy/initiative with implementation actions listed under 'How we'll get there' qualifies as an umbrella policy.,Adaptation,False,peripheral,
sub,Strategy 1: Offer immediate affordable housing assistance,Increase fair housing enforcement and education.,"## Strategy 1: Offer immediate affordable housing assistance

Engage directly with communities that are vulnerable to displacement and connect them with services. Proactively monitor affordable housing properties at risk of losing their affordability status to extend the period of affordability.

## How we'll get there:

- Increase fair housing enforcement and education.
- Incorporate robust tenant protections for all rental properties receiving City support, including streamlining the application process for affordable units.
- Support tenant organizing and engagement and provide legal and other assistance to tenants facing eviction or displacement.
- Provide tenant relocation assistance and emergency rental assistance.",TRANSPORTATION AND LAND USE,Specific implementation action listed under a named strategy; treated as a sub-policy.,Mitigation,False,peripheral,
sub,Strategy 1: Offer immediate affordable housing assistance,"Incorporate robust tenant protections for all rental properties receiving City support, including streamlining the application process for affordable units.","## Strategy 1: Offer immediate affordable housing assistance

Engage directly with communities that are vulnerable to displacement and connect them with services. Proactively monitor affordable housing properties at risk of losing their affordability status to extend the period of affordability.

## How we'll get there:

- Increase fair housing enforcement and education.
- Incorporate robust tenant protections for all rental properties receiving City support, including streamlining the application process for affordable units.
- Support tenant organizing and engagement and provide legal and other assistance to tenants facing eviction or displacement.
- Provide tenant relocation assistance and emergency rental assistance.",TRANSPORTATION AND LAND USE,Specific implementation action listed under a named strategy; treated as a sub-policy.,Mitigation,False,peripheral,
sub,Strategy 1: Offer immediate affordable housing assistance,Provide tenant relocation assistance and emergency rental assistance.,"Engage directly with communities that are vulnerable to displacement and connect them with services. Proactively monitor affordable housing properties at risk of losing their affordability status to extend the period of affordability.

## How we'll get there:

- Increase fair housing enforcement and education.
- Incorporate robust tenant protections for all rental properties receiving City support, including streamlining the application process for affordable units.
- Support tenant organizing and engagement and provide legal and other assistance to tenants facing eviction or displacement.
- Provide tenant relocation assistance and emergency rental assistance.",TRANSPORTATION AND LAND USE,Specific implementation action listed under a named strategy; treated as a sub-policy.,Adaptation,False,peripheral,
parent,,Strategy 2: Fund affordable housing,"connect them with services. Proactively monitor affordable housing properties at risk of losing their affordability status to extend the period of affordability.

## How we'll get there:

- Increase fair housing enforcement and education.
- Incorporate robust tenant protections for all rental properties receiving City support, including streamlining the application process for affordable units.
- Support tenant organizing and engagement and provide legal and other assistance to tenants facing eviction or displacement.
- Provide tenant relocation assistance and emergency rental assistance.

## Strategy 2: Fund affordable housing

Increase funding for the City's current Housing Trust Fund and support capacity building for community development corporations.

## How we'll get there:

- The City may purchase properties in gentrifying areas to preserve or develop new affordable housing units with a range of housing types, such as single-family, duplex, townhomes, etc.
- Recalibrate, streamline, and expand density bonus programs to serve renters at or below 60% of Median Family Income (MFI). Support the creation of deeply affordable units within the growth centers, corridors, and transit",TRANSPORTATION AND LAND USE,Named strategy/initiative with implementation actions listed under 'How we'll get there' qualifies as an umbrella policy.,Resource Efficiency,True,indirect,
sub,Strategy 2: Fund affordable housing,"The City may purchase properties in gentrifying areas to preserve or develop new affordable housing units with a range of housing types, such as single-family, duplex, townhomes, etc.","## Strategy 2: Fund affordable housing

Increase funding for the City's current Housing Trust Fund and support capacity building for community development corporations.

## How we'll get there:

- The City may purchase properties in gentrifying areas to preserve or develop new affordable housing units with a range of housing types, such as single-family, duplex, townhomes, etc.
- Recalibrate, streamline, and expand density bonus programs to serve renters at or below 60% of Median Family Income (MFI). Support the creation of deeply affordable units within the growth centers, corridors, and transit-rich areas at 20% and 30% MFI and below.
- Implement a preference policy to prioritize new City-subsidized affordable units for incomequalified households.
- Make the application process for de",TRANSPORTATION AND LAND USE,Specific implementation action listed under a named strategy; treated as a sub-policy.,Mitigation,True,peripheral,
sub,Strategy 2: Fund affordable housing,"Recalibrate, streamline, and expand density bonus programs to serve renters at or below 60% of Median Family Income (MFI). Support the creation of deeply affordable units within the growth centers, corridors, and transit-rich areas at 20% and 30% MFI and below.","## Strategy 2: Fund affordable housing

Increase funding for the City's current Housing Trust Fund and support capacity building for community development corporations.

## How we'll get there:

- The City may purchase properties in gentrifying areas to preserve or develop new affordable housing units with a range of housing types, such as single-family, duplex, townhomes, etc.
- Recalibrate, streamline, and expand density bonus programs to serve renters at or below 60% of Median Family Income (MFI). Support the creation of deeply affordable units within the growth centers, corridors, and transit-rich areas at 20% and 30% MFI and below.
- Implement a preference policy to prioritize new City-subsidized affordable units for incomequalified households.
- Make the application process for deeply affordable housing easier, more transparent, and more efficient. 'I'm concerned that the low -income and marginalized communities in Austin are being pushed out and reducing the vi",TRANSPORTATION AND LAND USE,Specific implementation action listed under a named strategy; treated as a sub-policy.,Resource Efficiency,False,indirect,
