location,key,category,policy_id,grade,similarity,statement_match,role_match,category_match,reasoning
Austin_US,"Mitigation::gt60_ext157_By 2030, reduce greenhouse gas emissions from institutional, commercial, and gov",Mitigation,"By 2030, reduce greenhouse gas emissions from institutional, commercial, and gov",1,1.0,True,False,True,"The extracted policy exactly matches the ground-truth policy in scope (institutional, commercial, and government purchasing), target (at least 50% reduction in greenhouse gas emissions), and deadline (by 2030). Commitment strength and specificity are fully preserved. No source excerpt is provided to check against, but relative to the ground truth this is an exact match."
Austin_US,Mitigation::gt56_ext158_Strategy 1: Support institutional food purchasing,Mitigation,Strategy 1: Support institutional food purchasing,0,0.6573,False,False,True,"The extracted policy matches the general topic of institutional food purchasing, which is part of the ground-truth policy. However, it is much less specific: it omits the purchasing framework, support for supply-chain infrastructure, the regional food system network, and the goal of increasing institutional and corporate procurement of pro-climate, pro-health food options. With no source excerpt provided, this is directionally correct but too vague to count as a full match."
Austin_US,Mitigation::gt58_ext161_Join or develop a program similar to Zero Foodprint to generate funding to suppo,Mitigation,Join or develop a program similar to Zero Foodprint to generate funding to suppo,0,0.6625,False,True,True,"The extracted policy is directionally related to promoting a pro-climate, pro-health food system, but it does not match the ground-truth policy’s core commitment. The ground truth focuses on developing community-driven programs and tools to equitably engage and empower Austin communities to make affordable and culturally relevant food choices. The extracted policy instead emphasizes joining or developing a funding program for local food organizations and producers, which shifts the mechanism and target audience away from community engagement and consumer empowerment. With no source excerpt provided to verify wording, this is at best a partial thematic match rather than a specific or accurate capture."
Austin_US,Nature-Based Solutions::gt80_ext162_Create a subsidized community-supported agriculture model for local regenerative,Nature-Based Solutions,Create a subsidized community-supported agriculture model for local regenerative,0,0.6716,False,True,False,"The extracted policy is directionally related to supporting regenerative agriculture and mentions communities of color, but it does not match the ground-truth closely. The ground-truth focuses on supporting farmers starting regenerative agriculture through access to land and other resources, with prioritization for farmers of color. The extracted policy instead proposes a subsidized community-supported agriculture model for local producers and shifts the beneficiary focus to producers who employ low-income communities and communities of color. This changes both the mechanism (CSA subsidy vs. land/resource access) and the target group (employers/community beneficiaries vs. farmers starting regenerative agriculture). With no source text available to verify, this is only a partial thematic match and lacks alignment on the core delivery mechanism and prioritization."
Austin_US,"Mitigation::gt57_ext165_Enhance incentives to make pro-climate, pro-health food choices more affordable,",Mitigation,"Enhance incentives to make pro-climate, pro-health food choices more affordable,",0,0.7212,False,True,True,"The extracted policy is directionally aligned with the ground-truth on making pro-climate, pro-health food choices more affordable through incentives. However, it omits several important elements: the community-driven nature of the programs, the focus on culturally relevant prepared and retail food choices, and the commitment to minimizing displacement. The added example of farmers' markets is narrower than the ground-truth and not enough to capture the full scope. With no source excerpt provided, this is best scored as a partial but imprecise match."
Austin_US,Adaptation::gt61_ext167_Strategy 1: Measure institutional lifecycle emissions,Adaptation,Strategy 1: Measure institutional lifecycle emissions,0,0.633,False,False,False,"The extracted policy is directionally aligned with the ground-truth because both concern measuring lifecycle emissions. However, it is significantly less specific: it omits the non-residential purchasing scope, the inclusion of other impacts beyond greenhouse gases, and the commitment to establish a baseline for tracking progress. With no source excerpt provided to verify wording, this is best scored as an imprecise partial match rather than a full match."
Austin_US,Mitigation::gt62_ext168_Strategy 2: Strengthen the City's sustainable purchasing program,Mitigation,Strategy 2: Strengthen the City's sustainable purchasing program,0,0.7321,False,False,False,"The extracted policy matches the general intent of the ground-truth: strengthening Austin's sustainable procurement/purchasing program. However, it is less specific and omits key scope/details from the ground-truth, notably that it is the City of Austin's Sustainable Procurement Program and that it is intended to serve as a local and national model. With no source excerpt provided, accuracy can only be judged against the ground-truth, and this is directionally correct but incomplete."
Austin_US,Mitigation::gt12_ext179_Provide resources for the City of Austin's vendor pool to educate them on how th,Mitigation,Provide resources for the City of Austin's vendor pool to educate them on how th,-1,0.6845,False,True,True,"The extracted policy does not meaningfully match the ground-truth. The ground-truth is a specific commitment to develop design and construction specifications and purchasing agreements for healthy, low-carbon buildings, in partnership with other cities and states. The extracted policy instead focuses on providing educational resources to the City of Austin's vendor pool about sustainability goals through contracting. This changes the mechanism, omits the low-carbon building specifications and purchasing agreements, and drops the intergovernmental partnership element."
Austin_US,Mitigation::gt64_ext183_Strategy 4: Expand the City's Circular Economy Program,Mitigation,Strategy 4: Expand the City's Circular Economy Program,0,0.716,False,False,False,"The extracted policy matches the core topic and action in the ground-truth—expanding the City's Circular Economy Program—but omits the specific scope and intended outcomes: reducing consumption, supporting internal reuse and sharing, supporting circular organizations, and youth engagement. With no source excerpt provided to verify stronger wording, this is directionally correct but too vague to count as a full match."
Austin_US,Mitigation::gt66_ext184_Strategy 1: Promote waste reduction and reuse,Mitigation,Strategy 1: Promote waste reduction and reuse,0,0.6712,False,False,False,"The extracted policy is directionally consistent with the ground-truth because it captures the general intent to promote waste reduction and reuse. However, it is much less specific: it omits the concrete mechanism of consumer awareness campaigns, the focus on repair and the waste management hierarchy, and the named examples such as reuse challenges, Fix-It clinics, and the Austin Reuse Directory. With no source excerpt provided, there is no basis to verify stronger alignment. This is therefore a vague but related match."
Austin_US,Resource Efficiency::gt67_ext187_Strategy 2: Create Eco-hubs,Resource Efficiency,Strategy 2: Create Eco-hubs,0,0.6604,False,False,True,"The extracted policy matches the core action of creating Eco-hubs, which aligns with the ground-truth directionally. However, it omits key specificity from the ground truth: that the Eco-hubs should be equitably distributed across neighborhoods and that they provide borrowing, reuse, and repair services. With no source excerpt provided to verify wording, this is best graded as a partial but underspecified match rather than a full match."
Austin_US,Resource Efficiency::gt68_ext188_Strategy 3: Create a workforce development program for the circular economy,Resource Efficiency,Strategy 3: Create a workforce development program for the circular economy,0,0.6999,False,False,True,"The extracted policy matches the general scope of the ground-truth by identifying a workforce development program for the circular economy, which aligns with repair/reuse and local circular business development. However, it omits key specifics from the ground-truth: the program’s focus on repair and reuse skills, job placement, entrepreneurship, and the prioritization of low-income communities, youth, and communities of color. With no source excerpt provided, there is also no evidence of stronger commitment language or additional mechanism detail. Directionally correct but too vague."
Austin_US,Resource Efficiency::gt69_ext189_Strategy 4: Offer incentives for products that have lower negative environmental,Resource Efficiency,Strategy 4: Offer incentives for products that have lower negative environmental,0,0.6354,False,False,True,"The extracted policy matches the general direction of the ground-truth by proposing incentives for products with lower environmental and social impacts. However, it omits key specificity and mechanisms from the ground-truth: there is no mention of financial incentives, point-of-sale rebates, sales tax holidays, repair services, rentals, or alternatives to single-use plastics. With no source excerpt provided to verify wording, this is best scored as directionally correct but too vague and incomplete."
Austin_US,Adaptation::gt28_ext190_Develop incentives in collaboration with low-income communities and communities ,Adaptation,Develop incentives in collaboration with low-income communities and communities ,0,0.6729,False,True,False,"The extracted policy partially matches the ground-truth by referencing collaboration with low-income communities and communities of color, but it omits major elements: people with disabilities, the housing review and anti-displacement program design context, culturally relevant outreach, subsidized units, and the focus on gentrifying areas. It also changes the mechanism from inclusion in review/design to a vague commitment to develop incentives. Directionally related but substantially less specific and incomplete."
Austin_US,Mitigation::gt70_ext192_Strategy 5: Retool the bulk pick-up collection program,Mitigation,Strategy 5: Retool the bulk pick-up collection program,0,0.6191,False,False,False,"The extracted policy is directionally aligned with the ground-truth because both concern changing the bulky/bulk item collection program. However, it is substantially less specific: it omits the key mechanism and intended outcomes in the ground-truth—namely reviewing and modifying policies/programs so viable items are resold, repaired, or recycled. Without those details, the extraction captures the topic but not the full commitment or delivery approach."
Austin_US,"Mitigation::gt59_ext193_## Strategy 4: Conduct a food waste root cause analysis

Conduct a food waste ro",Mitigation,"## Strategy 4: Conduct a food waste root cause analysis

Conduct a food waste ro",0,0.8267,False,False,False,"The extracted policy matches the core action and quantified target: conduct a food waste root cause analysis and implement changes to increase food waste reduction practices by 50%. However, it omits an important scope detail present in the ground truth: that the 50% increase applies across single-family, multi-family, and commercial properties. With no source excerpt provided to verify wording, this is directionally correct but less specific than the ground truth."
Austin_US,"Nature-Based Solutions::gt71_ext194_By 2030, legally protect an additional 20,000 acres of carbon pools on natural l",Nature-Based Solutions,"By 2030, legally protect an additional 20,000 acres of carbon pools on natural l",1,0.9902,True,False,True,"The extracted policy matches the ground-truth closely in target, deadline, acreage, and mechanism: protect an additional 20,000 acres by 2030 and manage roughly 70,000 acres of natural areas for resilience. 'Focusing on resilience' is equivalent in meaning to 'for resilience.' No material loss of specificity or commitment is evident."
Austin_US,"Nature-Based Solutions::gt76_ext195_By 2030, protect 500,000 acres of farmland from development in the fivecounty re",Nature-Based Solutions,"By 2030, protect 500,000 acres of farmland from development in the fivecounty re",1,0.9873,True,False,True,"The extracted policy matches the ground-truth almost exactly in scope, target, deadline, and mechanism: 500,000 acres of farmland, by 2030, in the five-county region, through legal protections or regenerative agriculture programs. The only difference is a minor formatting/typographical issue ('fivecounty region*'), which does not change the meaning."
Austin_US,"Nature-Based Solutions::gt88_ext196_By 2030, include all City-owned lands under a management plan that results in ne",Nature-Based Solutions,"By 2030, include all City-owned lands under a management plan that results in ne",1,0.9904,True,False,False,"The extracted policy matches the ground-truth exactly in scope, deadline, target, and mechanism: all city-owned lands, by 2030, under a management plan resulting in neutral or negative carbon emissions and maximizing community co-benefits. Commitment strength and specificity are fully preserved."
Austin_US,Nature-Based Solutions::gt72_ext206_Focus acquisition of new conservation lands in the Travis County Eastern Plannin,Nature-Based Solutions,Focus acquisition of new conservation lands in the Travis County Eastern Plannin,0,0.6562,False,True,False,"The extracted policy is directionally related to conservation in eastern Travis County, but it does not match the ground-truth commitment closely enough for a full match. It shifts from 'identify and legally protect additional woodland, grassland, and wetland systems' to a more general 'focus acquisition of new conservation lands,' omitting the specific ecosystem types and the legal protection element. It also leaves out the equity prioritization for low-income communities and communities of color. With no source excerpt provided to verify wording, this is best graded as a partial, vague match rather than a contradiction."
Austin_US,Nature-Based Solutions::gt73_ext207_Strategy 2: Manage natural lands for resilience,Nature-Based Solutions,Strategy 2: Manage natural lands for resilience,0,0.7042,False,False,True,"The extracted policy is directionally aligned with the ground-truth on managing natural lands for climate resilience, but it is notably less specific and weaker in scope. It omits key elements from the ground-truth: preparing lands for climate change, avoiding catastrophic carbon loss, and doing so through active, intentional, and holistic management. With no source excerpt to verify wording, this is best graded as a partial match rather than a full one."
Austin_US,Adaptation::gt75_ext220_Strategy 4: Protect water sources,Adaptation,Strategy 4: Protect water sources,0,0.5887,False,False,False,"The extracted policy matches the general topic of the ground-truth by identifying protection of water sources, but it is much less specific. It omits key details from the ground-truth: protecting both quantity and quality, the purposes of municipal supply and environmental flows, and the specific climate-driven threats (heat, drought, flood, wildfire). With no source excerpt provided, this is best graded as directionally correct but vague rather than a full match."
Austin_US,Nature-Based Solutions::gt77_ext221_Strategy 1: Protect working lands,Nature-Based Solutions,Strategy 1: Protect working lands,0,0.6098,False,False,True,"The extracted policy is directionally aligned with the ground truth because 'Protect working lands' broadly overlaps with protecting farmland from development. However, it is much less specific: it omits the identification of prime and locally significant farmlands, the five-county regional scope, the anti-development commitment, and the delivery mechanisms (bonds, land trusts, conservation easements, similar methods). With no source excerpt provided, this cannot be confirmed against document text, but relative to the ground truth it is too vague for a full match."
Austin_US,Nature-Based Solutions::gt79_ext222_Counties and/or County extension offices in the 5-county region should jointly f,Nature-Based Solutions,Counties and/or County extension offices in the 5-county region should jointly f,-1,0.6562,False,True,True,"The extracted policy does not match the ground-truth policy’s core commitment. Ground truth is about providing direct financial assistance to farmers in the five-county region, especially farmers of color, to implement carbon-related soil or regenerative agriculture practices. The extracted policy instead proposes jointly funding a regional staff position focused on easements, technical assistance, and education/certification. This changes both the delivery mechanism and beneficiaries, and omits the emphasis on direct financial support and prioritization of farmers of color."
Austin_US,Nature-Based Solutions::gt78_ext224_Strategy 2: Reform agricultural tax appraisals,Nature-Based Solutions,Strategy 2: Reform agricultural tax appraisals,0,0.5796,False,False,True,"The extracted policy is directionally aligned with the ground-truth because both concern reforming agricultural tax appraisals. However, it is less specific and incomplete: it omits the local and federal scope, does not mention exemption issues, and does not capture the stated purpose of addressing desertification and soil loss. With no source excerpt provided, there is no basis to confirm stronger commitment or added mechanism beyond the broad reform intent."
Austin_US,Nature-Based Solutions::gt92_ext230_Explore leasing public lands to for-profit farms in exchange for using sustainab,Nature-Based Solutions,Explore leasing public lands to for-profit farms in exchange for using sustainab,-1,0.6127,False,True,False,"The extracted policy does not meaningfully match the ground-truth. The ground-truth is specifically about exploring low-carbon and carbon farming practices in food forests and community gardens on public lands to improve sequestration, plant growth, fertilizer use, and soil water retention. The extracted policy instead focuses on leasing public lands to for-profit farms, with conditions tied to broad sustainable practices and public benefits like workforce development or food donation. This changes the scope, actors, mechanism, and intended outcomes, and omits the core carbon-farming/sequestration elements."
Austin_US,Mitigation::gt81_ext231_Strategy 5: Expand composting,Mitigation,Strategy 5: Expand composting,0,0.7137,False,False,False,"The extracted policy is directionally aligned with the ground-truth because both concern expanding composting. However, it is less specific and shifts the emphasis: the ground-truth is specifically to expand the use of compost generated by local composting programs, while the extracted policy only says 'Expand composting,' which could mean increasing composting activity rather than use of locally generated compost. With no source excerpt provided, this is a partial but imprecise match rather than a fully correct one."
Austin_US,Nature-Based Solutions::gt82_ext232_Strategy 6: Strengthen workforce development for farmers,Nature-Based Solutions,Strategy 6: Strengthen workforce development for farmers,0,0.6415,False,False,True,"The extracted policy is directionally aligned with the ground-truth because both concern building the agricultural workforce. However, it is much vaguer and omits key specifics from the ground-truth: job creation, youth programs, the goal of a generational shift in farming, and the emphasis on aspiring farmers of color. With no source excerpt provided, there is no basis to confirm stronger alignment. This is an imprecise match rather than a full capture of the policy."
Austin_US,Nature-Based Solutions::gt83_ext235_Strategy 1: Protect canopy cover on City lands,Nature-Based Solutions,Strategy 1: Protect canopy cover on City lands,-1,0.6629,False,True,True,"The extracted policy does not match the ground-truth policy. The ground truth is a citywide outcome target with a quantified goal (at least 50% canopy cover), a deadline (by 2050), and an equity focus. The extraction instead names a narrower strategy limited to protecting canopy cover on City lands, omitting the citywide scope, the 50% target, the 2050 timeline, and the equitable increase commitment. This is not just vague; it changes the policy scope and misses the core commitment."
Austin_US,Nature-Based Solutions::gt85_ext236_Strategy 2: Promote tree protections and landscape regulations,Nature-Based Solutions,Strategy 2: Promote tree protections and landscape regulations,0,0.721,False,False,True,"The extracted policy matches the general direction of the ground-truth by mentioning tree protections and landscape regulations. However, it omits several specific elements from the ground-truth: the 'no net loss of tree canopy' outcome, the scope limited to 'private developments,' and the alternative mechanism of 'developer and homeowners association incentives.' With no source excerpt provided, this is best graded as directionally correct but incomplete rather than a full match."
Austin_US,"Nature-Based Solutions::gt87_ext245_Provide City-funded grants to homeowner's associations, neighborhood groups, res",Nature-Based Solutions,"Provide City-funded grants to homeowner's associations, neighborhood groups, res",0,0.7108,False,True,True,"The extracted policy partially matches the ground-truth: it correctly identifies city financial assistance for tree care targeted to residents/small businesses in low-income communities and communities of color. However, it narrows and alters the mechanism to city-funded grants for specific recipients, omits technical assistance, omits tree planting, and completely misses the commitment to create a tree, water, and soil management and resilience guide. With no source excerpt to verify wording, this is directionally correct but materially incomplete."
Austin_US,Nature-Based Solutions::gt89_ext247_Strategy 1: Prioritize carbon neutrality for public lands,Nature-Based Solutions,Strategy 1: Prioritize carbon neutrality for public lands,0,0.7428,False,False,False,"The extracted policy captures the core direction to prioritize carbon neutrality in public lands, which partially matches the ground-truth. However, it omits the important additional element of 'community benefits' and narrows the scope from 'public land acquisition and management practices' to only 'public lands' generally. With no source excerpt provided to verify wording, this is directionally correct but incomplete and less specific than the ground-truth."
Austin_US,Adaptation::gt90_ext248_Strategy 2: Reclaim public space and prioritize green infrastructure,Adaptation,Strategy 2: Reclaim public space and prioritize green infrastructure,0,0.7481,False,False,False,"The extracted policy matches the general intent of the ground-truth by focusing on reclaiming public space and prioritizing green infrastructure. However, it is less specific: it omits the scope of spaces to be identified and reclaimed (mono-use, underused, and unconventional), and does not mention the intended outcomes of increasing community access and ecological function. With no source excerpt provided, this is directionally correct but incomplete rather than a full match."
Austin_US,Nature-Based Solutions::gt91_ext257_Strategy 3: Promote community stewardship,Nature-Based Solutions,Strategy 3: Promote community stewardship,0,0.6951,False,False,True,"The extracted policy matches the general intent of the ground-truth by identifying 'Promote community stewardship,' but it omits important scope and specificity present in the reference: stewardship and management of neighborhood public lands, and the purpose of ensuring higher levels of care and maintenance. With no source excerpt provided, there is no basis to verify stronger alignment, so this is directionally correct but incomplete."
Austin_US,Nature-Based Solutions::gt74_ext260_## Strategy 3: Increase community access and positive perceptions of public land,Nature-Based Solutions,## Strategy 3: Increase community access and positive perceptions of public land,1,0.7877,True,False,False,"The extracted policy closely matches the ground-truth in scope and commitment: both state that natural/public lands should be accessible to and positively perceived by the community. The wording is slightly simplified and omits the explicit outcome clause about providing greater community value and support for conservation and stewardship, but the core commitment is preserved without contradiction. Given the source excerpt is not provided and the main intent is accurately captured, this is a strong match."
Austin_US,"Nature-Based Solutions::gt84_ext262_Keep the Soil

Covered

Build Soil

Minimize

Organic Content Synthetic Inputs

",Nature-Based Solutions,"Keep the Soil

Covered

Build Soil

Minimize

Organic Content Synthetic Inputs

",1,0.6362,True,False,True,"The extracted policy explicitly states: ""Strategy 1: Protect canopy cover on City lands"" and ""Adopt a 'no net loss' policy for tree canopy on public lands."" This matches the ground-truth policy in scope (public/City lands), commitment (adopt a policy), and specificity (no net loss for tree canopy). Although the extraction includes unrelated surrounding text, the relevant policy is captured accurately and completely."
Austin_US,"Nature-Based Solutions::gt86_ext264_## Strategy 3: Increase community tree planting

Increase City funding for commu",Nature-Based Solutions,"## Strategy 3: Increase community tree planting

Increase City funding for commu",1,0.8583,True,False,True,"The extracted policy matches the ground-truth policy essentially verbatim in scope, commitment, and target population: it calls to increase city funding for community tree-planting programs focused on low-income communities and communities of color. Although neither version includes quantified targets, deadlines, or detailed mechanisms, the extraction accurately preserves the same level of specificity and commitment as the ground truth."
