role,parent_statement,policy_statement,source_quote,section_header,extraction_rationale,primary_category,is_financial_instrument,climate_relevance,secondary_category
parent,,"By 2030, equitably achieve a community-wide water demand of approximately 152,000 acre-feet per year by implementing strategies in the Water Forward Plan.","By 2030, equitably achieve a community-wide water demand of approximately 152,000 acre-feet per year by implementing strategies in the Water Forward Plan.

Water Forward, Austin Water's Council-approved 100-Year Integrated Water Resource Plan, contains near- and long-term strategies to increase water conservation and reuse, provide drought resiliency, and protect our core Colorado River supplies.",SUSTAINABLE BUILDINGS,"This is a quantified water-demand target with multiple listed strategies beneath it, so it is a parent policy.",Resource Efficiency,False,indirect,Adaptation
sub,"By 2030, equitably achieve a community-wide water demand of approximately 152,000 acre-feet per year by implementing strategies in the Water Forward Plan.","Enhance community engagement and partnerships to advance equity in Water Forward strategies, including My ATX Water, incentives, and ordinances.","Enhance community engagement strategies and create partnerships with community organizations to advance equity through Water Forward strategies, including My ATX Water (Advanced Metering Infrastructure), incentives, and ordinances.",SUSTAINABLE BUILDINGS,This is a specific implementation strategy tied to water conservation programs and ordinances.,Resource Efficiency,False,indirect,
sub,"By 2030, equitably achieve a community-wide water demand of approximately 152,000 acre-feet per year by implementing strategies in the Water Forward Plan.",Collect demographic and program-experience data and conduct targeted outreach to improve equitable participation in water conservation programs.,"Collect, analyze, and respond to demographic data on incentive program participation.

Gather input on program experience, including low-income residents' experience with My ATX Water.",SUSTAINABLE BUILDINGS,This is a concrete monitoring and outreach commitment under the water goal.,Resource Efficiency,False,indirect,
sub,"By 2030, equitably achieve a community-wide water demand of approximately 152,000 acre-feet per year by implementing strategies in the Water Forward Plan.",Evaluate participation criteria and program design to remove structural barriers and expand enrollment in customer assistance and other low-income water programs.,Evaluate program criteria to identify opportunities to address structural barriers that prevent program participation. Collaborate with City departments and community organizations to explore strategies to expand enrollment in the Customer Assistance Program and increase participation in other programs serving low-income customers.,SUSTAINABLE BUILDINGS,This is a concrete program-design and access reform commitment.,Resource Efficiency,False,indirect,
sub,"By 2030, equitably achieve a community-wide water demand of approximately 152,000 acre-feet per year by implementing strategies in the Water Forward Plan.","Undertake equity assessments to extend eligibility, modify leak repair programs, streamline applications, and increase outreach to qualified customers.","Undertake equity assessments of program design to identify and recommend strategies to extend eligibility to multi-family properties, modify existing leak repair programs, streamline application processes, and increase outreach to qualified customers not currently enrolled in these programs.",SUSTAINABLE BUILDINGS,This is a specific reform package under the water conservation participation strategy.,Resource Efficiency,False,indirect,
sub,"By 2030, equitably achieve a community-wide water demand of approximately 152,000 acre-feet per year by implementing strategies in the Water Forward Plan.",Create partnerships to enhance workforce development opportunities in water and green jobs.,"Create partnerships across City departments and with community organizations to enhance workforce development opportunities in water and green jobs.

Assess how water demand reduction is associated with energy consumption in residential and commercial buildings and Austin Water facilities.",SUSTAINABLE BUILDINGS,This is a specific workforce-development action under the water goal.,Resource Efficiency,False,peripheral,
sub,"By 2030, equitably achieve a community-wide water demand of approximately 152,000 acre-feet per year by implementing strategies in the Water Forward Plan.",Assess and pursue water-energy nexus opportunities by evaluating Austin Water facility energy use and quantifying emissions reductions from customer water savings.,"Complete an evaluation of energy usage across Austin Water facilities and develop a plan to reduce usage spikes and decrease demand.

Develop methodologies to quantify how customer reduction in water demand also reduces the City's energy usage and related emissions.",SUSTAINABLE BUILDINGS,This is a concrete analytical and planning commitment linking water conservation to energy and emissions.,Resource Efficiency,False,indirect,Mitigation
parent,,"By 2030, 80% of new non-residential development is located within the city's Imagine Austin activity centers and corridors.","By 2030, 80% of new non-residential development is located within the city's Imagine Austin activity centers and corridors.

Strategy 1: Plan for complete communities",TRANSPORTATION AND LAND USE,"This is a quantified land-use target with multiple listed strategies beneath it, so it is a parent policy.",Resource Efficiency,False,indirect,Mitigation
sub,"By 2030, 80% of new non-residential development is located within the city's Imagine Austin activity centers and corridors.","Adopt Complete Communities plans that reverse historical racist impacts, address displacement, and preserve neighborhoods in communities of color.","Adopt Complete Communities plans that reverse historical and racist impacts on areas experiencing displacement and preserve neighborhoods in communities of color. Some examples include neighborhood, village, corridor, and station area plans.",TRANSPORTATION AND LAND USE,This is a specific planning commitment under the land-use goal.,Resource Efficiency,False,indirect,
sub,"By 2030, 80% of new non-residential development is located within the city's Imagine Austin activity centers and corridors.",Align future development with regional planning efforts such as the Imagine Austin Growth Concept Map and CAMPO 2045 Plan.,"Align future development with regional planning efforts like the Imagine Austin Growth Concept Map, CAMPO 2045 Plan, and other regional planning efforts in surrounding cities like Bastrop and Manor.",TRANSPORTATION AND LAND USE,This is a concrete planning alignment action under the parent goal.,Resource Efficiency,False,indirect,
sub,"By 2030, 80% of new non-residential development is located within the city's Imagine Austin activity centers and corridors.",Work with medium and large employers to locate businesses in growth centers and along corridors.,"Work with medium and large employers to locate their places of business in growth centers and along corridors.

Work with local corporations to fund anti-displacement measures, including supporting systematically excluded businesses and advancing workforce development programs.",TRANSPORTATION AND LAND USE,This is a specific land-use intervention under the parent goal.,Resource Efficiency,False,indirect,Mitigation
sub,"By 2030, 80% of new non-residential development is located within the city's Imagine Austin activity centers and corridors.",Work with local corporations to fund anti-displacement measures and include community amenities in future development projects.,"Work with local corporations to fund anti-displacement measures, including supporting systematically excluded businesses and advancing workforce development programs.

Work with local corporations to include community amenities, such as parks, transit stops, healthy food locations, childcare options, health centers, community centers, and facilities for seniors in future development projects.",TRANSPORTATION AND LAND USE,"This includes explicit funding and named amenities, making it a concrete policy action.",Resource Efficiency,True,indirect,
sub,"By 2030, 80% of new non-residential development is located within the city's Imagine Austin activity centers and corridors.",Create community mobility hubs with park-and-ride and first-/last-mile options adjacent to transit stops.,"Create community mobility hubs, including park-and-ride facilities, adjacent to transit stops to offer a complete trip experience. These hubs should offer various first- and last-mile mobility options.",TRANSPORTATION AND LAND USE,This is a specific infrastructure intervention under the land-use goal.,Resource Efficiency,False,indirect,Mitigation
sub,"By 2030, 80% of new non-residential development is located within the city's Imagine Austin activity centers and corridors.","Improve accessibility, placemaking, beautification, and family-friendly amenities around mobility hubs.","Improve the physical access to and through the transit stop/station area to be accessible to all.

Identify necessary resources to carry out and maintain placemaking and beautification opportunities.",TRANSPORTATION AND LAND USE,This is a concrete design and accessibility action under the mobility hubs strategy.,Resource Efficiency,False,indirect,
sub,"By 2030, 80% of new non-residential development is located within the city's Imagine Austin activity centers and corridors.",Phase out free employee parking at City facilities and large employers near the transit priority network and replace it with commuter benefits.,"Phase out the practice of providing free parking spaces to employees at City of Austin facilities and other large employers located within 1/2 mile of the Austin Strategic Mobility Plan's transit priority network. Instead, offer a parking cash-out, carpool and vanpool options, flex schedules, transit passes, support for teleworking, or other commuter benefits programs.",TRANSPORTATION AND LAND USE,This is a clear operational policy change with named replacement measures.,Resource Efficiency,True,indirect,Mitigation
sub,"By 2030, 80% of new non-residential development is located within the city's Imagine Austin activity centers and corridors.",Develop City remote work policies through a collaborative process to reduce parking demand and align reduced parking and telecommuting with climate and planning goals.,"Ensure all City policies for reduced parking, remote work, and telecommuting align with the goals of the Imagine Austin Comprehensive Plan and establish Austin as a leader for workplace and environmental policies to reduce single-occupancy vehicle trips.

The City of Austin should develop more remote work policies through a collaborative, allemployee process to develop clear goals and measured outcomes to reduce parking demand at City facilities.",TRANSPORTATION AND LAND USE,"This is a concrete policy commitment added by amendment, with explicit climate and transportation objectives.",Resource Efficiency,False,direct,Mitigation
parent,,"By 2027, preserve and produce 135,000 housing units, including 60,000 affordable housing units, with 75% of new housing located within ½ mile of Imagine Austin activity centers and corridors.","By 2027, preserve and produce 135,000 housing units, including 60,000 affordable housing units*, with 75% of new housing located within ½ mile of Imagine Austin activity centers and corridors.

*This goal is based on the Council-adopted Austin Strategic Housing Blueprint.",TRANSPORTATION AND LAND USE,"This is a quantified housing and location target with multiple sub-strategies, so it is a parent policy.",Resource Efficiency,False,indirect,Mitigation
sub,"By 2027, preserve and produce 135,000 housing units, including 60,000 affordable housing units, with 75% of new housing located within ½ mile of Imagine Austin activity centers and corridors.",Engage directly with communities vulnerable to displacement and monitor at-risk affordable housing properties to extend affordability periods.,Engage directly with communities that are vulnerable to displacement and connect them with services. Proactively monitor affordable housing properties at risk of losing their affordability status to extend the period of affordability.,TRANSPORTATION AND LAND USE,This is a specific anti-displacement and housing preservation intervention.,Resource Efficiency,False,indirect,
sub,"By 2027, preserve and produce 135,000 housing units, including 60,000 affordable housing units, with 75% of new housing located within ½ mile of Imagine Austin activity centers and corridors.","Increase fair housing enforcement, strengthen tenant protections, support tenant organizing, and provide relocation and emergency rental assistance.","Increase fair housing enforcement and education.

Incorporate robust tenant protections for all rental properties receiving City support, including streamlining the application process for affordable units.

Support tenant organizing and engagement and provide legal and other assistance to tenants facing eviction or displacement.

Provide tenant relocation assistance and emergency rental assistance.",TRANSPORTATION AND LAND USE,This is a bundle of concrete housing assistance and enforcement actions under the affordable housing goal.,Adaptation,True,indirect,
sub,"By 2027, preserve and produce 135,000 housing units, including 60,000 affordable housing units, with 75% of new housing located within ½ mile of Imagine Austin activity centers and corridors.",Increase funding for the Housing Trust Fund and support capacity building for community development corporations.,"Increase funding for the City's current Housing Trust Fund and support capacity building for community development corporations.

The City may purchase properties in gentrifying areas to preserve or develop new affordable housing units with a range of housing types, such as single-family, duplex, townhomes, etc.",TRANSPORTATION AND LAND USE,This is an explicit funding commitment and therefore a financial instrument.,Adaptation,True,indirect,
sub,"By 2027, preserve and produce 135,000 housing units, including 60,000 affordable housing units, with 75% of new housing located within ½ mile of Imagine Austin activity centers and corridors.",Purchase properties in gentrifying areas to preserve or develop affordable housing with diverse housing types.,"The City may purchase properties in gentrifying areas to preserve or develop new affordable housing units with a range of housing types, such as single-family, duplex, townhomes, etc.

Recalibrate, streamline, and expand density bonus programs to serve renters at or below 60% of Median Family Income (MFI).",TRANSPORTATION AND LAND USE,This is a specific acquisition-based housing preservation action with clear public investment implications.,Adaptation,True,indirect,
sub,"By 2027, preserve and produce 135,000 housing units, including 60,000 affordable housing units, with 75% of new housing located within ½ mile of Imagine Austin activity centers and corridors.","Expand density bonus programs and support deeply affordable units in growth centers, corridors, and transit-rich areas.","Recalibrate, streamline, and expand density bonus programs to serve renters at or below 60% of Median Family Income (MFI). Support the creation of deeply affordable units within the growth centers, corridors, and transit-rich areas at 20% and 30% MFI and below.",TRANSPORTATION AND LAND USE,This is a concrete land-use and affordability mechanism under the housing goal.,Resource Efficiency,False,indirect,Mitigation
sub,"By 2027, preserve and produce 135,000 housing units, including 60,000 affordable housing units, with 75% of new housing located within ½ mile of Imagine Austin activity centers and corridors.",Implement a preference policy for new City-subsidized affordable units and simplify the application process for deeply affordable housing.,"Implement a preference policy to prioritize new City-subsidized affordable units for incomequalified households.

Make the application process for deeply affordable housing easier, more transparent, and more efficient.",TRANSPORTATION AND LAND USE,This is a specific administrative and allocation policy for affordable housing.,Adaptation,False,peripheral,
sub,"By 2027, preserve and produce 135,000 housing units, including 60,000 affordable housing units, with 75% of new housing located within ½ mile of Imagine Austin activity centers and corridors.","Include directly affected low-income communities, communities of color, and people with disabilities in housing review and anti-displacement program design, with culturally relevant outreach.","Include low-income communities, communities of color, and people with disabilities directly affected by systemic inequalities in the City's Housing Investment Review Committee activities and when creating anti-displacement programs. Enhance direct outreach of Housing and Planning Department-subsidized affordable units in gentrifying areas with culturally relevant communication strategies.",TRANSPORTATION AND LAND USE,This is a concrete governance and outreach commitment under the housing goal.,Adaptation,False,peripheral,
parent,,"By 2030, 50% of trips in Austin are made using public transit, biking, walking, carpooling, or avoided altogether by working from home.","By 2030, 50% of trips in Austin are made using public transit, biking, walking, carpooling, or avoided altogether by working from home*.

*Based on City of Austin and Capital Metro data, includes all trips, and was approximately 20% in 2019.",TRANSPORTATION AND LAND USE,"This is a quantified mode-shift target with multiple listed strategies beneath it, so it is a parent policy.",Resource Efficiency,False,direct,Mitigation
sub,"By 2030, 50% of trips in Austin are made using public transit, biking, walking, carpooling, or avoided altogether by working from home.",Work with the Austin Transit Partnership to implement Project Connect and expand and improve public transportation services.,"Work with the Austin Transit Partnership to implement Project Connect and expand and improve public transportation services.

Hire residents from communities negatively impacted by racist transportation-related municipal policies to review past decisions and make recommendations to improve the lives of low-income communities, communities of color, and people with disabilities.",TRANSPORTATION AND LAND USE,This is a specific transit expansion commitment under the mode-shift goal.,Resource Efficiency,False,direct,Mitigation
sub,"By 2030, 50% of trips in Austin are made using public transit, biking, walking, carpooling, or avoided altogether by working from home.",Conduct a community needs assessment to identify mobility service gaps and coordinate projects across departments and institutions.,"Conduct a community needs assessment to identify gaps in services based on greatest mobility needs and ensure projects are integrated and coordinated across City departments and other institutions.

Expand paratransit, defined as flexibly scheduled and routed services available to any community member in the coverage area regardless of distance from bus routes, including those with professional medical and psychiatric diagnoses, guidance, and documentation.",TRANSPORTATION AND LAND USE,This is a concrete planning and service-gap assessment action under the transit strategy.,Resource Efficiency,False,indirect,
sub,"By 2030, 50% of trips in Austin are made using public transit, biking, walking, carpooling, or avoided altogether by working from home.","Expand paratransit services available flexibly within coverage areas, including for people with medical and psychiatric diagnoses.","Expand paratransit, defined as flexibly scheduled and routed services available to any community member in the coverage area regardless of distance from bus routes, including those with professional medical and psychiatric diagnoses, guidance, and documentation.

Ensure that transit improvement projects do not accelerate displacement and gentrification.",TRANSPORTATION AND LAND USE,This is a specific transit service expansion commitment.,Resource Efficiency,False,indirect,
sub,"By 2030, 50% of trips in Austin are made using public transit, biking, walking, carpooling, or avoided altogether by working from home.",Create user-friendly resources connecting community members with free transportation options and expand free transit options for priority groups.,"Create comprehensive, user-friendly resources connecting community members with free transportation options.

Expand free transit options, including through Capital Metro, to provide increased transportation access for low-income communities, communities of color, and people with disabilities.",TRANSPORTATION AND LAND USE,"This includes explicit expansion of free transit options, making it a concrete policy with financial implications.",Resource Efficiency,True,indirect,
sub,"By 2030, 50% of trips in Austin are made using public transit, biking, walking, carpooling, or avoided altogether by working from home.","Improve transit stops, stations, and access through engagement with low-income communities, communities of color, and people with disabilities, while enforcing ADA accessibility.","Partner with Capital Metro, developers, and community organizers to engage low-income communities, communities of color, and people with disabilities to improve transit stops, stations, and access to these facilities.

Enforce the Americans with Disabilities Act (ADA) and Public Rights-of-Way Accessibility Guidelines regulations to ensure that transit and public spaces in and around transit stops are accessible to all and connect to critical services like healthy food locations, health centers, community centers, multi-family residences and facilities for seniors.",TRANSPORTATION AND LAND USE,This is a concrete accessibility and transit-stop improvement commitment with a regulatory enforcement component.,Resource Efficiency,False,indirect,
sub,"By 2030, 50% of trips in Austin are made using public transit, biking, walking, carpooling, or avoided altogether by working from home.","Implement Proposition B transportation infrastructure bonds for sidewalks, bikeways, trails, safety projects, safe routes to school, and substandard streets in low-income communities and communities of color.","Implement the 2020 Proposition B voter-approved general obligation bonds for transportation infrastructure, including sidewalks, transportation-related bikeways, urban trails, transportation safety projects, safe routes to school, and substandard streets in low-income communities and communities of color through a meaningful community engagement process.",TRANSPORTATION AND LAND USE,This is an explicit bond-funded infrastructure commitment and therefore a financial instrument.,Resource Efficiency,True,indirect,Mitigation
sub,"By 2030, 50% of trips in Austin are made using public transit, biking, walking, carpooling, or avoided altogether by working from home.","Prioritize bicycle infrastructure in systematically excluded areas and improve maintenance and safety of roads, sidewalks, and intersections.","Utilize historic investment pattern analysis to prioritize systematically excluded areas when receiving new bicycle infrastructure.

Properly maintain roads and sidewalks by keeping pavement, physical barriers, markings, signage, and signal detection in good condition and free of debris and other impediments.",TRANSPORTATION AND LAND USE,This is a concrete infrastructure prioritization and maintenance commitment.,Resource Efficiency,False,indirect,
sub,"By 2030, 50% of trips in Austin are made using public transit, biking, walking, carpooling, or avoided altogether by working from home.",Provide free or reduced-price bicycles and bicycle training for communities of color and train police officers on bicycle laws and racial profiling.,Provide access to free or reduced-priced bicycles and basic bicycle training for communities of color and train police officers on bicycle laws and racial profiling to improve the comfort and safety of people of color riding bicycles.,TRANSPORTATION AND LAND USE,This is a specific access and training intervention with explicit subsidy language.,Resource Efficiency,True,indirect,
sub,"By 2030, 50% of trips in Austin are made using public transit, biking, walking, carpooling, or avoided altogether by working from home.",Invest in community-based alternatives to police and hire priority populations to manage and provide bicycle training.,"Invest in community-based alternatives to police while providing more legal protections for bicycle riders.

Hire low-income communities, communities of color, and people with disabilities to manage and provide bicycle training.",TRANSPORTATION AND LAND USE,This is a concrete investment and staffing commitment under bicycle education and safety.,Resource Efficiency,True,peripheral,
sub,"By 2030, 50% of trips in Austin are made using public transit, biking, walking, carpooling, or avoided altogether by working from home.",Update the Sidewalk Plan and Urban Trails Plan with an emphasis on equity and meaningful community engagement.,"Update the City's Sidewalk Plan and Urban Trails Plan, emphasizing equity and meaningful community engagement.

Build all high- and very-high-priority sidewalk and trail segments and address ADA barriers and gaps in the sidewalk and trail systems according to the Sidewalk Plan/ADA Transition Plan and Public Rights-Of-Way Accessibility Guidelines regulations.",TRANSPORTATION AND LAND USE,This is a concrete planning and infrastructure commitment under the mode-shift goal.,Resource Efficiency,False,indirect,
sub,"By 2030, 50% of trips in Austin are made using public transit, biking, walking, carpooling, or avoided altogether by working from home.","Build priority sidewalks and trails, address ADA barriers, improve access to essential services, and include shade and lighting in new construction.","Build all high- and very-high-priority sidewalk and trail segments and address ADA barriers and gaps in the sidewalk and trail systems according to the Sidewalk Plan/ADA Transition Plan and Public Rights-Of-Way Accessibility Guidelines regulations.

For new sidewalk and trail construction, improve access to transit stops, healthy food locations, health centers, community centers, multi-family residences, and facilities for seniors.",TRANSPORTATION AND LAND USE,This is a concrete infrastructure buildout and accessibility commitment.,Resource Efficiency,False,indirect,Adaptation
sub,"By 2030, 50% of trips in Austin are made using public transit, biking, walking, carpooling, or avoided altogether by working from home.","Promote remote work, telework, and flexible commute policies, including a City telework strategy encouraging at least 85% of eligible City employees to participate.","Actively promote remote work, telework, and flexible commute policies to maintain and encourage further reductions in single-occupancy vehicle trips.

Ensure that all policies for telework, remote work, or mandatory commuting that impact City of Austin employees are in full alignment with the goal of reducing single-occupancy vehicle trips in the region and that any future changes to City policies contribute towards reaching the 50% mode-shift goal by 2030, and whenever appropriate, all new City of Austin telework and remote work policies contribute towards the goal of achieving 15% Austin residents working from home by 2039. This should include a strategy to implement a City of Austin telework policy encouraging no less than 85% of eligible City of Austin employees to participate in telework.",TRANSPORTATION AND LAND USE,This is a clear operational policy with quantified participation and work-from-home targets.,Resource Efficiency,False,direct,Mitigation
parent,,"By 2030, 40% of total vehicle miles traveled in Austin are electrified, and electric vehicle ownership is culturally, geographically, and economically diverse.","By 2030, 40% of total vehicle miles traveled in Austin are electrified, and electric vehicle ownership is culturally, geographically, and economically diverse. This translates to approximately 460,000 electric vehicles on the road.",TRANSPORTATION ELECTRIFICATION,"This is a quantified transportation electrification target with multiple listed strategies beneath it, so it is a parent policy.",Mitigation,False,direct,Resource Efficiency
sub,"By 2030, 40% of total vehicle miles traveled in Austin are electrified, and electric vehicle ownership is culturally, geographically, and economically diverse.","Complete an EV Community Needs Assessment to identify mobility, electrification, and racial and economic justice intersections and inform an EV adoption growth plan.","Complete an Electric Vehicle Community Needs Assessment to identify the intersections of mobility challenges, transportation electrification, and racial and economic justice. The assessment will inform an EV adoption growth plan that will be supported by enhanced communications efforts and incentives.",TRANSPORTATION ELECTRIFICATION,This is a specific planning and assessment intervention under the EV target.,Mitigation,False,direct,
sub,"By 2030, 40% of total vehicle miles traveled in Austin are electrified, and electric vehicle ownership is culturally, geographically, and economically diverse.","Create inclusive and accessible incentives for buying or leasing EVs, prioritizing low-income communities, communities of color, and areas with limited transit access.","Collaborate with community partners to create inclusive and easily accessible incentives for buying or leasing electric vehicles. This strategy would supplement existing state and federal programs, prioritize low-income communities and communities of color, and focus on geographic areas with limited or no access to transit.",TRANSPORTATION ELECTRIFICATION,This is an explicit incentive-based EV adoption policy and therefore a financial instrument.,Mitigation,True,direct,
sub,"By 2030, 40% of total vehicle miles traveled in Austin are electrified, and electric vehicle ownership is culturally, geographically, and economically diverse.",Partner with mobility authorities to reduce or eliminate tolls for low-income communities and communities of color who drive EVs from the Eastern Crescent to central Austin.,Partner with highway and regional mobility authorities to offer a reduced or eliminated toll rate for low-income communities and communities of color who drive EVs on toll roads from the Eastern Crescent to central Austin.,TRANSPORTATION ELECTRIFICATION,This is a specific pricing policy and financial incentive for EV use.,Mitigation,True,direct,
sub,"By 2030, 40% of total vehicle miles traveled in Austin are electrified, and electric vehicle ownership is culturally, geographically, and economically diverse.",Create an electric bike and car-sharing program centered on low-income communities and communities of color.,"Create an electric bike and car-sharing program centered on low-income communities and communities of color to support functional, low-cost, zero-emissions mobility.",TRANSPORTATION ELECTRIFICATION,This is a specific named mobility program under the EV goal.,Mitigation,False,direct,Resource Efficiency
sub,"By 2030, 40% of total vehicle miles traveled in Austin are electrified, and electric vehicle ownership is culturally, geographically, and economically diverse.","Design the e-bike and car-sharing program with equitable siting, vehicle selection, payment methods, income thresholds, and anti-displacement measures.","Be intentional and equity-focused when considering where to install car-sharing locations, what types of vehicles to include, and how to accept payment.

Create an income threshold to ensure that low-income residents can access the program and plan specific actions to address displacement.",TRANSPORTATION ELECTRIFICATION,This is a concrete design requirement for the shared mobility program.,Mitigation,False,indirect,Resource Efficiency
sub,"By 2030, 40% of total vehicle miles traveled in Austin are electrified, and electric vehicle ownership is culturally, geographically, and economically diverse.","Encourage public sector fleets across the MSA to commit to buying 100% electric vehicles when available, cost-competitive, and operationally suitable.","Encourage vehicle fleets from public sector agencies in the Austin-Round Rock-San Marcos MSA, such as cities, counties, Capital Metro, and school districts, to commit to buying 100% electric vehicles when they are available, cost-competitive, and meet operational needs.",TRANSPORTATION ELECTRIFICATION,This is a specific fleet procurement commitment under the EV goal.,Mitigation,False,direct,
sub,"By 2030, 40% of total vehicle miles traveled in Austin are electrified, and electric vehicle ownership is culturally, geographically, and economically diverse.",Partner with public fleets through the Climate Mayors EV Purchasing Collaborative and consider early retirement of older fleet vehicles.,"Partner with Austin-area public fleets to participate in the Climate Mayors Electric Vehicle Purchasing Collaborative to lower the up-front costs of new EVs.

Consider early retirement of older fleet vehicles where new EV alternatives are economical and offer retired vehicles for sale locally.",TRANSPORTATION ELECTRIFICATION,This is a concrete procurement and fleet-transition action with cost-reduction elements.,Mitigation,True,direct,
individual,,"By 2030, transition 100% of gig, rideshare, public health, and delivery vehicle fleets to electric, starting with private fleets in the Eastern Crescent.","By 2030, transition 100% of the gig, rideshare, public health, and delivery vehicle fleets to electric. Starting with private fleets in the Eastern Crescent, establish pilots, technical support, regulation, incentives, and education to support rapid electrification.",TRANSPORTATION ELECTRIFICATION,"This appears as a standalone strategy text rather than a formal sub-item under the appendix hierarchy, but it is a quantified fleet electrification commitment with named mechanisms.",Mitigation,True,direct,
parent,,"By 2030, Austin will have an equitably distributed mix of EV charging infrastructure sufficient to accommodate 40% of total vehicle miles traveled in the city.","By 2030, Austin has a compelling and equitably distributed mix of level 1, 2, and DC fast charging infrastructure to accommodate 40% of total vehicle miles traveled in the city. This translates to 226 megawatts of electrical load and could mean more than 37,000 charging ports.",TRANSPORTATION ELECTRIFICATION,"This is a quantified infrastructure target with multiple listed strategies beneath it, so it is a parent policy.",Mitigation,False,direct,Resource Efficiency
sub,"By 2030, Austin will have an equitably distributed mix of EV charging infrastructure sufficient to accommodate 40% of total vehicle miles traveled in the city.","Continue incentivizing EV charging installation by public and private actors to create a convenient, reliable, low-cost charging network accessible to all.","Continue to incentivize the installation of EV charging infrastructure by the City, businesses, auto manufacturers, and third-party charging companies to create a compelling (convenient, reliable, and low-cost) network accessible to all.",TRANSPORTATION ELECTRIFICATION,This is an explicit incentive-based infrastructure policy and therefore a financial instrument.,Mitigation,True,direct,
sub,"By 2030, Austin will have an equitably distributed mix of EV charging infrastructure sufficient to accommodate 40% of total vehicle miles traveled in the city.",Prioritize charging infrastructure in systematically excluded areas and install public charging on publicly owned land where gaps remain.,"Prioritize areas that have been systematically excluded, such as existing multi-family properties, parks, community centers, libraries, geographically under-represented areas, and low-income communities and communities of color, while mitigating displacement. Work with diverse and representative community partners to continuously improve plans.

Fill in gaps by installing EV charging on publicly owned land in systematically excluded areas, and address maintenance and ongoing support for charging stations.",TRANSPORTATION ELECTRIFICATION,This is a concrete siting and public infrastructure commitment under the charging goal.,Mitigation,False,direct,
sub,"By 2030, Austin will have an equitably distributed mix of EV charging infrastructure sufficient to accommodate 40% of total vehicle miles traveled in the city.","Build a network of intelligent, internet-connected charging that supports grid reliability, resilience, efficiency, lower emissions, accessibility, and lower costs.","By 2030, the City will have a network of intelligent charging that supports grid reliability and resilience, maximized efficiency, reduced emissions, accessibility for all, and lower costs for all residents. Incentivize internet-connected charging infrastructure with the ability to manage the start and end time and charge rate across 24 hours while still meeting the driver's needs.",TRANSPORTATION ELECTRIFICATION,This is a concrete infrastructure and incentive commitment with explicit resilience and emissions objectives.,Mitigation,True,direct,Adaptation
sub,"By 2030, Austin will have an equitably distributed mix of EV charging infrastructure sufficient to accommodate 40% of total vehicle miles traveled in the city.",Adopt new energy and building codes to simplify EV charging deployment and lower barriers to installation.,Adopt new energy and building codes that address future EV charging needs and enable a more equitable approach by simplifying the charging network and lowering barriers to entry for installing EV charging.,TRANSPORTATION ELECTRIFICATION,This is a clear regulatory commitment under the charging infrastructure goal.,Mitigation,False,direct,Resource Efficiency
sub,"By 2030, Austin will have an equitably distributed mix of EV charging infrastructure sufficient to accommodate 40% of total vehicle miles traveled in the city.","Streamline permitting, require EV-ready or charger-equipped buildings, and offset added costs in systematically excluded areas.","Consider streamlining the permitting and electrical plan review process, upsizing the electrical requirements for future EV growth, requiring EV chargers at commercial and multifamily properties, and requiring single-family homes to be EV charger-ready.

Create mechanisms to address the additional costs that drive displacement, such as offsetting costs in areas that have been systematically excluded.",TRANSPORTATION ELECTRIFICATION,This is a concrete package of code and cost-offset measures under the charging goal.,Mitigation,True,direct,Resource Efficiency
sub,"By 2030, Austin will have an equitably distributed mix of EV charging infrastructure sufficient to accommodate 40% of total vehicle miles traveled in the city.","Expand culturally competent outreach on EV charging incentives and installation to community groups, unions, property managers, and professional organizations.","Expand outreach to community groups, professional organizations, unions, and property managers using culturally competent information about EV charging incentives and installation. Collaborate with and learn from existing community and City partnerships.",TRANSPORTATION ELECTRIFICATION,This is a specific outreach and education commitment under the charging goal.,Mitigation,False,indirect,
parent,,The Austin-Round Rock-San Marcos area will be a leader in transportation electrification by adopting policies and technologies that maximize economic and health benefits while supporting industry growth.,The Austin-Round Rock-San Marcos area is a leader in transportation electrification by adopting policies and technologies that maximize economic and health benefits while supporting the growth of this emerging industry.,TRANSPORTATION ELECTRIFICATION,"This is a named regional leadership goal with multiple listed strategies beneath it, so it is a parent policy.",Mitigation,False,direct,
sub,The Austin-Round Rock-San Marcos area will be a leader in transportation electrification by adopting policies and technologies that maximize economic and health benefits while supporting industry growth.,"Create a regional coalition of government, business, and community stakeholders to support EV adoption across the five-county MSA.","The City will take the lead in creating a regional coalition to support EV adoption within the fivecounty MSA. The coalition will consist of an inclusive group of government, business, and community stakeholders.",TRANSPORTATION ELECTRIFICATION,This is a specific governance and coordination intervention under the regional EV leadership goal.,Mitigation,False,direct,
sub,The Austin-Round Rock-San Marcos area will be a leader in transportation electrification by adopting policies and technologies that maximize economic and health benefits while supporting industry growth.,"Use regional EV policies to provide grid services, support resilience, maximize air quality benefits, and support clean economic growth.","Policies will include strategies that utilize EVs to provide ancillary services for the grid, support community resilience, maximize air quality benefits, and support clean and green economic growth.

Potentially tie into bulk purchasing power to support more rapid adoption.",TRANSPORTATION ELECTRIFICATION,This is a concrete policy direction with explicit resilience and air-quality mechanisms.,Mitigation,False,direct,Adaptation
