location,role,parent_statement,policy_statement,source_quote,section_header,extraction_rationale,primary_category,is_financial_instrument,climate_relevance,secondary_category
Dakar_SN,sub,Strategic Axis 1: Making natural risk and disaster management operational and effective.,"Strengthen communication, awareness and citizen participation in risk and disaster management.","| Strengthening communication, awareness and citizen participation in risk and disaster management the living hygiene to build | - Number of communications and awareness-raising carried out through social media and networks - Number of people trained - Number of strengthened associations - Behavior improvement | - Annual - Annual - Annual - Annual | - City of Dakar                                                                    |",11.2.2 The dashboard,Concrete risk-management communication and training action with annual indicators.,Adaptation,False,direct,
Dakar_SN,sub,Strategic Axis 2: Promote urban planning and development oriented towards the challenges of climate change and sustainable development.,Integrate climate change into urban planning operations through a repository and bioclimatic building standards.,"| Integrating the climate dimension into urban planning and urban planning operations Axis 1: Improving                        | - Formulating the repository for integrating climate change into urban planning - Number of new bioclimatic buildings meeting urban planning standards (COS, CES, Prospect)            | - 2 years - 3 years                 | - Ministries - City of Dakar - Municipalities                                      |",11.2.2 The dashboard,Planning and standards action with concrete indicators.,Adaptation,False,direct,
Dakar_SN,sub,Strategic Axis 2: Promote urban planning and development oriented towards the challenges of climate change and sustainable development.,"Develop integrated catch-up infrastructure, including informal-settlement restructuring, stormwater drainage and public spaces.",| Axis 2: Promote urban planning and development oriented to- wards the challenges of climate change and sustainable develop- ment.   | Development of integrated catch-up infrastructure                                                                                      | - Restructuring area of informal settlements - Number of kilometres of linear drainage of stormwater built - Number of public spaces built                                                                                  | - Annual - Annual - Annual   | ONAS - Ministry - City of Dakar - Municipalities                        |,11.2.2 The dashboard,Specific urban infrastructure action with drainage and public-space indicators.,Adaptation,False,direct,
Dakar_SN,sub,Strategic Axis 2: Promote urban planning and development oriented towards the challenges of climate change and sustainable development.,Promote nature-based solutions to enhance water resources through rainwater collection and stormwater/wastewater reuse.,| Axis 2: Promote urban planning and development oriented to- wards the challenges of climate change and sustainable develop- ment.   | Promoting nature-based solutions by enhancing water resources                                                                          | - Number of buildings equipped with rainwater collection and reuse in municipal buildings - Amount of stormwater treated and reused in water bodies - Amount of valve water treated and reused in municipal buildings       | - Annual - Annual - Annual   | ONAS - Ministry - City of Dakar - Municipalities                        |,11.2.2 The dashboard,Specific action explicitly naming nature-based solutions and water reuse.,Nature-Based Solutions,False,direct,Resource Efficiency
Dakar_SN,sub,Strategic Axis 3: Improving the living environment and public hygiene to strengthen people's resilience.,"Develop wetlands and green spaces in Dakar, including wetland plans, tree planting and green roofs.",| Axis 3: Improving the living en- vironment and public hygiene to strengthen people's resilience.                                    | Development of wetlands and green spaces in the City of Dakar                                                                          | - Number of Dakar Wetland development and Management Plans - Number of trees planted - Number of green roofs                                                                                                                | - 5 years - Annual - Annual  | - Ministry - City of Dakar - Municipalities - Waters and forests        |,11.2.2 The dashboard,"Ecosystem-based action with indicators for wetland management, trees and green roofs.",Nature-Based Solutions,False,direct,
Dakar_SN,sub,Strategic Axis 3: Improving the living environment and public hygiene to strengthen people's resilience.,Develop green infrastructure and income-generating activities for populations most vulnerable to climate change.,| Axis 3: Improving the living en- vironment and public hygiene to strengthen people's resilience.                                    | Development of green infrastructure and income- generating activities for populations most vulnerable to the effects of climate change | - m2 area dedicated to urban agriculture - Amount of waste recovered - m2 of area for green infrastructure                                                                                                                  | - Annual - Annual - Annual   | UCG - Water and forest services - City of Dakar - Municipalities        |,11.2.2 The dashboard,Green-infrastructure action linked to climate-vulnerable populations and measurable land indicators.,Nature-Based Solutions,False,direct,
Dakar_SN,sub,Strategic Axis 3: Improving the living environment and public hygiene to strengthen people's resilience.,"Improve access to water and sanitation, including water-saving awareness and sewage discharge-point tracking.",| Axis 3: Improving the living en- vironment and public hygiene to strengthen people's resilience.                                    | Improving access to water and sanitation                                                                                               | - Number of awareness-raising activities on access to water and water saving - Number of sewage discharge points - Number of households with water access difficulties                                                      | - Annual - Annual - Annual   | - SenEau ONAS - City of Dakar - Municipalities                          |,11.2.2 The dashboard,Concrete water and sanitation action with annual indicators; climate link is through PCET resilience axis.,Resource Efficiency,False,indirect,
Dakar_SN,sub,Strategic Axis 4: Promoting low-carbon and affordable energy and buildings for all.,Adopt energy efficiency standards in the building code to improve new-building energy performance.,|  10 | Adoption of energy efficiency standards (building code) to improve the energy performance of new buildings |,9.3.4 Energy and energy efficiency,Named standards/code action for building energy performance.,Resource Efficiency,False,direct,
Dakar_SN,sub,Strategic Axis 4: Promoting low-carbon and affordable energy and buildings for all.,Realize energy savings in City of Dakar buildings.,|  11 | Realising energy savings in the buildings in the City of Dakar                                             |,9.3.4 Energy and energy efficiency,Named municipal building energy-savings action.,Resource Efficiency,False,direct,
Dakar_SN,sub,Strategic Axis 4: Promoting low-carbon and affordable energy and buildings for all.,Deploy solar LED lamps in public lighting.,|  12 | Widespread use of solar LED lamps in public lighting                                                       |,9.3.4 Energy and energy efficiency,Specific solar/LED technology deployment action; LED is explicit efficiency mechanism.,Mitigation,False,direct,Resource Efficiency
Dakar_SN,sub,Strategic Axis 4: Promoting low-carbon and affordable energy and buildings for all.,Strengthen electricity generation capacity with renewable energy to boost the energy transition.,|  13 | Strengthening electricity generation capacity with by renewable energy to boost energy transition          |,9.3.4 Energy and energy efficiency,Named renewable-electricity generation action.,Mitigation,False,direct,
Dakar_SN,sub,Strategic Axis 5: Promoting low-carbon transport and gentle travel through urban planning.,Develop rapid bus transport (BRT).,|  14 | Development of rapid bus transport (BRT)                                          |,9.3.5 Transport,Specific mass-transit infrastructure action for low-carbon transport.,Mitigation,False,direct,
Dakar_SN,sub,Strategic Axis 5: Promoting low-carbon transport and gentle travel through urban planning.,Establish a vehicle fleet that meets fuel efficiency standards by fuel type.,|  15 | Establishment of a fleet that meets fuel efficiency standards by fuel type        |,9.3.5 Transport,Specific fleet fuel-efficiency standards action.,Resource Efficiency,False,direct,
Dakar_SN,sub,Strategic Axis 5: Promoting low-carbon transport and gentle travel through urban planning.,Develop around transit stations and promote transit-oriented development.,|  16 | Development around transit stations and promotion of transit-oriented development |,9.3.5 Transport,Specific TOD action that supports low-carbon transport and land use.,Mitigation,False,direct,
Dakar_SN,sub,Strategic Axis 5: Promoting low-carbon transport and gentle travel through urban planning.,Construct pedestrian and cycling lanes and paths in municipalities.,|  17 | Construction of pedestrian and cycling lanes and paths in municipalities          |,9.3.5 Transport,Named active-transport infrastructure action.,Mitigation,False,direct,
Dakar_SN,sub,Strategic Axis 6: Encourage the recovery of waste streams with a circular economy for a clean and sustainable city.,Develop organic waste recovery channels.,|  18 | Development of organic waste recovery channels                                                                       |,9.3.6 Solid waste and wastewater,Specific circular-economy and organic-waste recovery action.,Resource Efficiency,False,direct,
Dakar_SN,sub,Strategic Axis 6: Encourage the recovery of waste streams with a circular economy for a clean and sustainable city.,Properly manage sludge from self-contained sanitation in unserved areas to reduce pollution load.,|  19 | Proper management of the sludge produced by self-contained sanitation in unserved areas to reduce the pollution load |,9.3.6 Solid waste and wastewater,Specific sanitation and sludge-management action; climate relevance is indirect but within PCET waste sector.,Resource Efficiency,False,indirect,
Dakar_SN,sub,Strategic Axis 7: Upgrade the City of Dakar for access to climate finance.,Establish an institutional framework for governance of the energy and ecological transition.,|  20 | Establishing an institutional framework for governance of the energy and ecological transition      |,9.3.7 Funding climate action,Specific climate-governance action supporting energy/ecological transition.,Mitigation,False,direct,Adaptation
Dakar_SN,sub,Strategic Axis 7: Upgrade the City of Dakar for access to climate finance.,Strengthen human capital in formulating climate change adaptation and mitigation projects.,|  21 | Strengthening human capital in formulating climate change adaptation and mitigation projects        |,9.3.7 Funding climate action,Capacity-building action explicitly naming adaptation and mitigation projects.,Mitigation,False,direct,Adaptation
Dakar_SN,sub,Strategic Axis 7: Upgrade the City of Dakar for access to climate finance.,Establish autonomous financing mechanisms for the risks and vulnerabilities of the City of Dakar.,|  22 | Establishing autonomous financing mechanisms for the risks and vulnerabilities of the City of Dakar |,9.3.7 Funding climate action,Specific financing mechanism for climate-related risks and vulnerabilities.,Adaptation,True,direct,
Dakar_SN,sub,Strategic Axis 3: Improving the living environment and public hygiene to strengthen people's resilience.,Reduce air pollutants by 2030 to improve air quality and lower respiratory disease.,- Reduce air pollutants by 2030 to improve air quality and lower the rate of respiratory disease.,9.3.3  Living  environment  and public hygiene,Dated pollution-reduction target framed in resilience/public-health section.,Adaptation,False,direct,
Dakar_SN,sub,Strategic Axis 3: Improving the living environment and public hygiene to strengthen people's resilience.,Increase urban green spaces by 150 hectares in Dakar by 2030.,- Increase urban green spaces by 150 ha in Dakar by 2030,9.3.3  Living  environment  and public hygiene,Quantified ecosystem/green-space target with a 2030 deadline.,Nature-Based Solutions,False,direct,
Dakar_SN,sub,Strategic Axis 3: Improving the living environment and public hygiene to strengthen people's resilience.,Increase ecological urban agriculture areas and access to better-quality agricultural products by 2030 to strengthen food security.,- Increase areas of ecological urban agriculture  and  access  to  better  quality agricultural  products  by  2030  to  strengthen citizens' food security,9.3.3  Living  environment  and public hygiene,Dated ecological urban-agriculture intervention for resilience and food security.,Nature-Based Solutions,False,direct,
Dakar_SN,sub,Strategic Axis 4: Promoting low-carbon and affordable energy and buildings for all.,Equip 40% of residential buildings with autonomous renewable energy systems connected to the electricity grid.,- Increase to 40% the share of residential buildings equipped with autonomous renewable energy systems and connected to the electricity grid,9.3.4 Energy and energy efficiency,Quantified renewable-energy deployment target for residential buildings.,Mitigation,False,direct,
Dakar_SN,sub,Strategic Axis 4: Promoting low-carbon and affordable energy and buildings for all.,Equip 50% of commercial and institutional buildings with autonomous renewable energy systems connected to the electricity grid.,- Increase to 50% the share of commercial and institutional buildings equipped with autonomous renewable energy systems and connected to the electricity grid,9.3.4 Energy and energy efficiency,Quantified renewable-energy deployment target for commercial/institutional buildings.,Mitigation,False,direct,
Dakar_SN,sub,Strategic Axis 4: Promoting low-carbon and affordable energy and buildings for all.,Ensure almost all cooking in new households uses clean energy sources.,- Almost all cooking in new households will be done through clean energy sources,9.3.4 Energy and energy efficiency,Clean-energy target for new households; less numeric but a concrete technology shift.,Mitigation,False,direct,
Dakar_SN,sub,Strategic Axis 4: Promoting low-carbon and affordable energy and buildings for all.,Meet 30% of commercial-building air-conditioning energy needs with high-performance equipment.,- 30% of the energy needs for air conditioning in commercial buildings will be based on high performance equipment,9.3.4 Energy and energy efficiency,Quantified equipment-efficiency target for commercial air conditioning.,Resource Efficiency,False,direct,
Dakar_SN,sub,Strategic Axis 4: Promoting low-carbon and affordable energy and buildings for all.,Equip 85% of buildings with LED bulbs.,- 85% of the buildings will be equipped with LED bulbs.,9.3.4 Energy and energy efficiency,Quantified lighting-efficiency target.,Resource Efficiency,False,direct,
Dakar_SN,sub,Strategic Axis 4: Promoting low-carbon and affordable energy and buildings for all.,Increase LEDs to 75% of total street-lighting lamps by 2050.,- Increase the share of LEDs to 75% of total street lighting lamps by 2050.,9.3.4 Energy and energy efficiency,Quantified public-lighting efficiency target with 2050 deadline.,Resource Efficiency,False,direct,
Dakar_SN,sub,Strategic Axis 5: Promoting low-carbon transport and gentle travel through urban planning.,Increase modal shares of BRT to 20% and TER to 15% by 2050.,- increase the modal shares of the BRT to 20% and the TER to 15% by 2050;,9.3.5 Transport,Quantified modal-shift target with 2050 deadline.,Mitigation,False,direct,
Dakar_SN,sub,Strategic Axis 5: Promoting low-carbon transport and gentle travel through urban planning.,Make 50% of taxis and private vehicles more fuel efficient.,-  Make  50% of taxis and private vehicles more fuel efficient;,9.3.5 Transport,Quantified transport fuel-efficiency target.,Resource Efficiency,False,direct,
Dakar_SN,sub,Strategic Axis 5: Promoting low-carbon transport and gentle travel through urban planning.,Increase the share of electric vehicles in the city's fleet by 2050.,- Increase the share of electric vehicles in the city's fleet by 2050;,9.3.5 Transport,Dated vehicle-electrification target; numeric share is not specified.,Mitigation,False,direct,
Dakar_SN,sub,Strategic Axis 5: Promoting low-carbon transport and gentle travel through urban planning.,Increase the share of new households in transit-oriented development to 25% by 2050.,- Increase the share of new households in transit-oriented  development  to  25%  by 2050;,9.3.5 Transport,Quantified TOD target with 2050 deadline.,Mitigation,False,direct,
Dakar_SN,sub,Strategic Axis 6: Encourage the recovery of waste streams with a circular economy for a clean and sustainable city.,Compost 50% of organic waste and 30% of garden waste by 2050.,"- Composting
- 50% of organic waste and 30% of garden waste will be composted by 2050.",9.3.6 Solid waste and wastewater,Quantified waste-recovery target with 2050 deadline.,Resource Efficiency,False,direct,
Dakar_SN,sub,Strategic Axis 6: Encourage the recovery of waste streams with a circular economy for a clean and sustainable city.,Treat 32% of wastewater by activated sludge by 2050.,"- Wastewater treatment
-  32%  of  wastewater  treatment  by  2050 will  be  done  through  the  treatment  of activated sludge.",9.3.6 Solid waste and wastewater,Quantified wastewater-treatment target with 2050 deadline; climate relevance is indirect.,Resource Efficiency,False,indirect,
Dakar_SN,individual,,Put in place a resource-mobilization strategy as a roadmap for funding the Climate Action Plan.,"The City of Dakar will need to quickly put in place a strategy for mobilizing resources that  will  serve  as  a  roadmap  outlining precisely  how  they  could  be  mobilized to meet the funding needs of its Climate Action Plan. This mobilization of resources will  take  place  in  a  targeted  and  coordinated approach, with communication tools that will  place  a  strong  emphasis on strategic axes and priority actions.",10.3.1 Define a strategy for mobilizing resources,Specific climate-finance/resource mobilization strategy for funding the Climate Action Plan.,Mitigation,True,direct,Adaptation
Dakar_SN,parent,,Implement a communication strategy around the PCET action plan.,"To support the implementation of the PCET, it is essential to put in place an effective communication strategy. This communication will be done by means of supports adapted to the target.",12. Communication around the action plan,Umbrella communication initiative with specific climate engagement activities beneath it.,Adaptation,False,direct,
Dakar_SN,sub,Communication around the action plan,Create and run Climate Clubs in schools and Sporting and Cultural Associations.,"Create and run 'Climate Clubs' in schools : In the continuity of the interschool 'Environmental issues' competition and beyond seminars and workshops, the mobilization  of  local  stakeholders  could lead  to  the  creation  of  'Climate  Club'  in medium and high schools levels in Dakar on the one hand and in Sporting and Cultural Associations (ASCs) on the other. It will be up to the City of Dakar to work with school governments  for  the  establishment  and coordination of these clubs.",12. Communication around the action plan,Named climate education and mobilization intervention.,Adaptation,False,direct,
Dakar_SN,sub,Communication around the action plan,Increase visibility and organization of climate and energy actors through recognition such as trophies.,"Visibility  of  actors  : We  must  seek  to give more visibility and organization to  the  actors  intervening  in  the  field  of climate  and/or  energy  by  attributing,  for example, trophies according to their level of commitment towards populations.",12. Communication around the action plan,Specific communication/mobilization action for climate and energy actors.,Adaptation,False,direct,
Dakar_SN,sub,Communication around the action plan,Build a shared climate-culture identity for Dakar as part of its ecological heritage.,"Collective story : Climate culture must be shared by all. To do this, it is necessary to build an identity for the territory of Dakar and integrate it into its ecological heritage. This cultural identity owes the cement of the resilience of populations.",12. Communication around the action plan,Specific climate-culture and resilience communication action; somewhat less operational than infrastructure measures.,Adaptation,False,direct,
Dakar_SN,sub,Communication around the action plan,Revitalize the DAKCLIM platform and establish a shared agenda of local climate-related events.,"Thus, in order to pool or even strengthen experience sharing between these different actors, it is important to revitalize the DAKCLIM platform and set up a shared agenda of events planned locally in order to  jointly  promote  consultation  and  the implementation of actions for more impact.",12. Communication around the action plan,Specific coordination platform/shared-agenda action for climate implementation.,Adaptation,False,direct,
Dakar_SN,sub,Communication around the action plan,Place annual events on energy and ecological transition in the city agenda and organize an environment and climate fair or festival.,"Events : This involves placing major annual events in the city's agenda dedicated to energy and ecological transition  and  sustainable  development, as  well  as  organizing  a  Fair  or  a  Festival on  the  environment  and  the  climate  in collaboration with CSOs and others at the grassroots.",12. Communication around the action plan,Specific public engagement action around energy transition and climate.,Mitigation,False,direct,Adaptation
Geneva_CH,individual,,Reduce Geneva's greenhouse gas emissions by 60% by 2030 and achieve carbon neutrality by 2050.,"The City of Geneva declared a climate emergency in February 2020. It intends to reduce greenhouse gas (GHG) emissions by 60% by 2030 and to achieve carbon neutrality by 2050, in order to limit climate change and comply with the Paris Agreement.",A WORD FROM THE EXECUTIVE COUNCIL,This is a quantified emissions-reduction and carbon-neutrality target with deadlines. It is a direct mitigation commitment.,Mitigation,False,direct,
Geneva_CH,individual,,Incorporate climate change into all municipal public policies to reduce direct and indirect carbon emissions.,"The municipal's Climate Strategy marks a new stage in its actions, by incorporating climate change into all its public policies. This innovative and ambitious set of guidelines not only aims to reduce direct and indirect carbon emissions within the territory, but is also focused on its ecological, social and economic transition.",A WORD FROM THE EXECUTIVE COUNCIL,"This is a governance commitment to mainstream climate into municipal public policy. It is broad, but it identifies an institutional mechanism and explicitly targets carbon emissions.",Mitigation,False,direct,
Geneva_CH,individual,,"Implement measures to shift consumption toward consuming less and better, with short supply chains and the circular economy central to action.","The City of Geneva's aim is to 'consume less and better'. The city will therefore be implementing strong measures to support and speed up the transformation of our current modes of consumption to alternative modes that must be more desirable, practical and affordable than they are today. Short supply chains and the circular economy will be central to its actions.",TOWARDS SIMPLICITY AND QUALITY,"This commits the City to implement measures and names the intervention approaches: reduced/better consumption, short supply chains and circular economy. The exact measures are not detailed in this summary document.",Resource Efficiency,False,direct,
Geneva_CH,individual,,"Strengthen cooperation with Greater Geneva stakeholders to ensure an accessible, high-quality food supply and promote a healthy, local diet with less meat.","One of the main objectives under this <!-- image --> 43% Consumption of goods and services Mobility 27% Energy and buildings 30% heading is a healthy, local diet with less emphasis on meat. The City will strengthen its cooperation with the various key players in Greater Geneva to ensure a supply of high-quality food that is accessible to all.",TOWARDS SIMPLICITY AND QUALITY,This states a food-system objective and a cooperation mechanism. The mitigation link is direct in the section because food consumption and meat consumption are described as sources of emissions; the quote includes OCR-inserted chart text.,Mitigation,False,direct,
Geneva_CH,individual,,"Support sustainable resource use, sharing, recycling and the circular economy to reduce consumption-related emissions.","As a result, it is difficult to reduce the GHGs emitted elsewhere when these goods are being produced. As a result, the City has chosen to act mainly on modes of consumption by supporting the sustainable use of resources, sharing, recycling and the circular economy more generally.",TOWARDS SIMPLICITY AND QUALITY,"This names specific interventions: sustainable resource use, sharing, recycling and circular economy. The primary mechanism is resource efficiency in consumption.",Resource Efficiency,False,direct,
Geneva_CH,individual,,"Apply sustainable consumption principles across culture, sports and recreation while maintaining diverse activities.","As a result, the City has chosen to act mainly on modes of consumption by supporting the sustainable use of resources, sharing, recycling and the circular economy more generally. The City will ensure that these principles are applied across the board in culture, sports and recreation, while guaranteeing that multiple dynamic and diverse activities remain on offer.",TOWARDS SIMPLICITY AND QUALITY,"This applies resource-use and circular-economy principles to named sectors: culture, sports and recreation. It is somewhat general but has a concrete sectoral implementation scope.",Resource Efficiency,False,direct,
Geneva_CH,individual,,Heat buildings using 100% renewable sources by 2050 and massively reduce building and infrastructure energy consumption.,"The challenge we have set is to heat buildings using 100% renewable sources by 2050. This means not only Mobility 27% Energy and buildings 30% 43% Consumption of goods and services The reduction in the city's carbon footprint is inextricably linked with a massive reduction in energy consumption by buildings and infrastructure, which are the second largest source of greenhouse gas (GHG) emissions in the municipal area. Taking action on buildings, reducing their consumption and promoting renewable energy sources - both local and imported - are the cornerstones of the energy transition.",CLIMATE TARGETS AT THE HEART OF OUR ENERGY POLICY,"This includes a quantified renewable heating target with a 2050 deadline and names building/infrastructure energy-consumption reduction. The quote contains OCR-inserted chart text, but the commitment is clear.",Mitigation,False,direct,Resource Efficiency
Geneva_CH,individual,,"Shape mobility in Geneva by 2030 through more efficient transport and a switch to active, shared modes of travel.","The omnipresence of of motorised individual traffic in Geneva prevents optimal use of public space and has a significant impact on the city's carbon footprint. More efficient transport and a switch to active, shared modes of travel are key to shaping mobility in Geneva in 2030.",Mobility 27% Energy and buildings 30% REAPPROPRIATING URBAN SPACE VIA SHARED AND ACTIVE MOBILITY,"This names transport interventions and includes a 2030 time horizon. The primary objective is reducing the mobility carbon footprint; efficient transport is explicitly named, so Resource Efficiency is secondary.",Mitigation,False,direct,Resource Efficiency
Geneva_CH,individual,,Reduce space reserved for cars and motorcycles to reduce motorised traffic and its negative impacts.,"This model of mobility, in which cars play a central role, not only generates a significant volume of greenhouse gas (GHG) emissions but also has a negative impact on air quality and increases noise pollution, affecting the population's health and quality of life. Consumption of goods and services The City will act to reduce the space currently reserved for cars and motorcycles to reduce motorised traffic and limit its negative impacts.",Mobility 27% Energy and buildings 30% REAPPROPRIATING URBAN SPACE VIA SHARED AND ACTIVE MOBILITY,"This commits to a specific urban-space and mobility intervention: reducing space reserved for cars and motorcycles. It is explicitly linked to motorised traffic and GHG emissions, though the quote contains OCR-inserted chart text.",Mitigation,False,direct,
Geneva_CH,individual,,Make part of the urban area more permeable and create interconnected planted areas with trees and water to address heat islands and flooding.,"Most urban land is impermeable. This prevents natural water infiltration and contributes to heat islands as well as flooding, which is a particularly undesirable situation given the acceleration of extreme climate events. The City of Geneva will embark on a process of making part of the urban area more permeable and will create a series of new, interconnected planted areas with trees and water.",A NETWORK OF OASES IN THE CITY,"This commits to specific nature-based interventions: permeability, planted areas, trees and water. It explicitly addresses named hazards, heat islands and flooding.",Nature-Based Solutions,False,direct,Adaptation
Geneva_CH,individual,,Convert more areas of Geneva to natural spaces to reduce urban impermeability.,Geneva is the most densely populated city in Switzerland. Two thirds of its territory are impermeable and this is increasing year on year. More areas will be converted to natural spaces to address this problem.,A NETWORK OF OASES IN THE CITY,"This commits to converting areas to natural spaces. It is climate-relevant because the same section links impermeability to heat islands, flooding, heavy rainfall and climate extremes.",Nature-Based Solutions,False,direct,
Geneva_CH,individual,,Implement structural and social changes to protect the most vulnerable populations and improve resilience to climate impacts.,Geneva faces the challenge of transforming current lifestyles and making judicious use of its available natural ressources. This is the only way that the Geneva area and its population will become more resilient. Its priority will be to implement both structural and social changes to protect its most vulnerable populations.,"CLIMATE, HEALTH AND QUALITY OF LIFE: A COMMITMENT TO ALL",This is an adaptation policy because it commits to structural and social changes to protect vulnerable populations and increase resilience. The measures are not specified in detail in the summary.,Adaptation,False,direct,
Geneva_CH,individual,,"Transform public space and implement lifestyle changes and preventive measures to improve resilience, health and quality of life.","A transformation of public space is needed to improve the area's resilience and tackle the consequences of climate change. At the same time, lifestyle changes and preventive measures will be implemented with the The City will strengthen its actions to protect its most vulnerable citizens - children, young people, older people and those in precarious situations - as part of its commitment to equality.","CLIMATE, HEALTH AND QUALITY OF LIFE: A COMMITMENT TO ALL","This identifies intervention types: public-space transformation, lifestyle changes and preventive measures, framed as climate resilience. The source text appears OCR-damaged and merges this commitment with the following sentence, so implementation detail is unclear.",Adaptation,False,direct,
Geneva_CH,individual,,"Strengthen actions to protect vulnerable citizens, including children, young people, older people and people in precarious situations, from climate-related hazards.","From heavy rainfall to droughts, repeated heatwaves and flooding, the harmful consequences of climate change are now clearly visible, with direct and indirect impacts on living conditions and human health. Some people are more vulnerable when faced with these events.

The City will strengthen its actions to protect its most vulnerable citizens - children, young people, older people and those in precarious situations - as part of its commitment to equality.","CLIMATE, HEALTH AND QUALITY OF LIFE: A COMMITMENT TO ALL",This names climate hazards and commits to strengthening protection for vulnerable groups. The precise protection actions are not detailed in this summary.,Adaptation,False,direct,
Geneva_CH,individual,,"Expand and protect urban natural sites to support fauna, flora and habitats around the city.","Nature in the city is essential for maintaining biodiversity in the urban environment, regulating Geneva's microclimate and contributing to the well-being of the population and all living creatures. Expanding and protecting urban natural sites to support fauna, flora and their habitats on the outskirts of the city is a priority. Retaining water, purifying the air, maintaining the diversity of fauna and flora, contributing to carbon capture and to the health and well-being of the city's residents are just some of the many benefits offered by nature in the urban environment.",PROTECTING BIODIVERSITY IN THE HEART OF THE CITY,"This names a nature-based intervention: expanding and protecting urban natural sites. Carbon capture is explicitly stated in the same quote, supporting secondary mitigation.",Nature-Based Solutions,False,direct,Mitigation
Geneva_CH,individual,,"Restore, protect and develop Geneva's natural ecosystems.","Rising temperatures also impact ecosystems. This threatens the diversity of the living world as we can see, for example, in the worrying decline in the number of nesting birds in the city. The City of Geneva plans to restore, protect and develop its natural ecosystems.",PROTECTING BIODIVERSITY IN THE HEART OF THE CITY,"This commits to restoring, protecting and developing natural ecosystems. The same quote identifies rising temperatures as an ecosystem impact, so adaptation is assigned as a secondary category.",Nature-Based Solutions,False,direct,Adaptation
Geneva_CH,individual,,Take practical actions to protect soil.,"The City of Geneva plans to restore, protect and develop its natural ecosystems. In addition, it will take practical actions to protect the soil",PROTECTING BIODIVERSITY IN THE HEART OF THE CITY,"This is a specific nature-based soil-protection action. The final sentence is OCR-truncated, but it still states a concrete commitment to practical soil-protection actions.",Nature-Based Solutions,False,direct,
Geneva_CH,individual,,"Provide citizens with practical tools to inform them, encourage collective action and support behavioural changes that lower personal climate impact.","Acting together is an absolute necessity for a rapid reduction in greenhouse gas (GHG) emissions and to protect living conditions for future generations. The City of Geneva will provide its citizens with practical tools to keep them informed, encourage them to take collective action and to support behavioural changes which lower their personal climat impact.",A COLLECTIVE EFFORT FOR A VITAL GLOBAL IMPACT,"This commits the City to a specific public mobilisation intervention: practical tools for information, collective action and behaviour change. The objective is direct GHG reduction and lower climate impact.",Mitigation,False,direct,
Geneva_CH,individual,,"Encourage businesses and people living, working in or passing through Geneva to participate in reducing the city's carbon footprint.","The City intends not only to accelerate its commitments to protect the climate, but also to encourage businesses and people living or working in Geneva or passing through it to play their part. It is therefore promoting a genuine social project to reduce the city's carbon footprint in a constructive and inclusive manner.",A COLLECTIVE EFFORT FOR A VITAL GLOBAL IMPACT,This is a mobilisation policy because it targets specific stakeholder groups and explicitly promotes a social project to reduce the city's carbon footprint. It is broad and does not specify instruments beyond encouragement and mobilisation.,Mitigation,False,direct,
Geneva_CH,individual,,Work with Geneva financial-centre actors to support sustainable finance and improve transparency in calculating financial-sector emissions.,"An approach of this kind invites stakeholders to make investments that help to reduce the use of fossil fuels and support sectors with lower levels of GHG emissions. It also prioritises sustainable technologies and activities in key areas, such as the building, industrial or transport sectors. The City of Geneva will work alongside the key players in the financial centre to support sustainable finance and encourage them to get involved, in particular to ensure greater transparency in calculating the financial sector's emissions.",INVESTMENTS TO PROTECT THE CLIMATE,"This commits the City to work with financial-sector actors on sustainable finance and emissions transparency. It concerns finance but is classified as non-financial-instrument because it is stakeholder engagement and transparency rather than a fee, grant, loan, subsidy, tax credit or public investment line.",Mitigation,False,direct,
Geneva_CH,individual,,Ensure the City's own investments and financial holdings are compatible with climate targets.,"The City of Geneva will work alongside the key players in the financial centre to support sustainable finance and encourage them to get involved, in particular to ensure greater transparency in calculating the financial sector's emissions. It will ensure its own investments and financial holdings are compatible with climate targets to lead the way.",INVESTMENTS TO PROTECT THE CLIMATE,This directly governs the City's own investments and financial holdings. It is classified as a financial instrument because it concerns public investment/financial holdings alignment with climate targets.,Mitigation,True,direct,
Geneva_CH,individual,,Switch municipal administration energy use to renewable energy sources only by 2050.,"The City has reduced the GHG emissions of municipal buildings by 29% since 2005, by optimising and renovating heating systems. This is a promising result and part of a clear target to switch to renewable energy sources only by 2050.",THE CITY OF GENEVA: A PIONEER AND MODEL,This states a clear municipal renewable-energy target with a 2050 deadline. The first sentence is background; the second sentence states the target.,Mitigation,False,direct,
Geneva_CH,individual,,"Accelerate existing municipal climate measures and develop new actions using political, institutional, administrative and awareness-raising levers to contribute to carbon neutrality.","Nonetheless, these results are not yet up to the scale of the challenge. The municipal administration is committed to embracing its responsibilities and leading the way by accelerating the measures that are already implemented and developing new actions as part of the global effort to achieve carbon neutrality. It is also committed to using all available levers: political, institutional, administrative and awareness-raising.",THE CITY OF GENEVA: A PIONEER AND MODEL,"This commits the municipal administration to accelerating existing measures and developing new actions using named levers. It is broad and does not enumerate each measure, but it is tied directly to carbon neutrality.",Mitigation,False,direct,
