location,role,parent_statement,policy_statement,source_quote,section_header,extraction_rationale,primary_category,is_financial_instrument,climate_relevance,secondary_category
Hiroshima_JP,parent,,The city will conserve and plant trees on green lands and create and preserve healthy forests.,"Conservation and tree planting on green lands, creating and preserving healthy forests
- 4) Countermeasures against heat-island phenomenon Promote to increase greenery on the top and sides of buildings in the city, utilizing the network of rich water and greenery from our forests, green land, rivers, coasts, etc., which are the city's characteristics, under the three pillars of measure directions.",◆ Source of forest absorption /planting trees,This is a nature-based solution policy with explicit ecosystem management actions. It is clearly climate-relevant through forest conservation and planting.,Nature-Based Solutions,False,direct,
Hiroshima_JP,parent,,The city will increase greenery on rooftops and building sides to counter the heat-island phenomenon.,"Promote to increase greenery on the top and sides of buildings in the city, utilizing the network of rich water and greenery from our forests, green land, rivers, coasts, etc., which are the city's characteristics, under the three pillars of measure directions.

## ◇ Key Performance Indicator (KPI)",◆ Source of forest absorption /planting trees,This is a specific adaptation-oriented greening measure. It is a policy because it directs a named intervention against a named climate hazard.,Nature-Based Solutions,False,direct,Adaptation
Hiroshima_JP,parent,,The city will promote publicity and education to improve understanding of climate change and its effects.,"Promote the creation of an environment for more accurate understanding of climate change and its effect.

## ◇ Main measures",## 3. Concrete measures,This is a clear adaptation policy focused on awareness and capacity building. It is a deliberate action with named communication and education channels in the surrounding bullets.,Adaptation,False,direct,
Hiroshima_JP,parent,,"The city will advance measures in seven adaptation areas, focusing especially on natural disaster/coast area, health, and people's life/city life.","The  city  will  advance  measures  in  7  areas  in  which  'the  state's  adaptation  plan'  will  be  adopted  according  to natural/economic/social conditions; particularly, the city will focus on the items of 'natural disaster/coast area', 'health' and 'people's life/city life' whose damage by climate change has become obvious in the city.

There  are  many  measures  that  have  already  been  implemented  from  the  viewpoints  of  disaster  prevention  and healthcare; however, they will be advanced with the additional 'adaptation' viewpoint.",## 3. Concrete measures,This is a broad adaptation planning commitment with explicit hazard areas and implementation direction. It qualifies as policy even though it is framework-level rather than a single project.,Adaptation,False,direct,
Hiroshima_JP,parent,,"The city will implement disaster-prevention urban renewal, disaster information sharing, and enhanced disaster information delivery systems to address heavy rain.","【 Measures against increase of heavy rain in short time 】

- -City renovation for disaster prevention, construction of disaster information sharing system, enhancement of disaster information delivery system

【 Measures against the effect of climate change on health due to the temperature rises, etc. 】",## 3. Concrete measures,"This is a concrete adaptation measure responding to a named hazard, heavy rain. It includes specific interventions and therefore meets the policy threshold.",Adaptation,False,direct,
Hiroshima_JP,parent,,The city will provide publicity and information on heat disorder prevention to address health impacts from rising temperatures.,"【 Measures against the effect of climate change on health due to the temperature rises, etc. 】

- -Publicity on heat disorder, information provision of heat disorder prevention

【 Countermeasures against heat (heat island phenomenon, etc.) 】",## 3. Concrete measures,"This is a direct adaptation policy because it addresses a specific climate hazard and health risk. The intervention is concrete, though relatively modest.",Adaptation,False,direct,
Hiroshima_JP,parent,,"The city will create water and green networks by conserving and creating public open spaces such as rivers and roads, and will promote greenery on roofs and walls of buildings.","【 Countermeasures against heat (heat island phenomenon, etc.) 】

- -Creation of water and green network by the conservation and creation of public open space such as rivers and roads through which the wind passes; promotion of greenery increase on roof and walls of buildings (including those by the green promotion system).

| 7 adaptation areas the state defines              | 7 adaptation areas the state defines   |",## 3. Concrete measures,This is a clear adaptation and nature-based policy aimed at heat mitigation and urban resilience. It includes specific ecosystem-based interventions and a named hazard.,Nature-Based Solutions,False,direct,Adaptation
Hiroshima_JP,parent,,The city will cooperate with the state and universities to build a system to learn and evaluate climate change effects.,"In order to prepare for the estimated effects and advance 'adaptation measures' appropriately at a suitable time, the city will cooperate with the state and universities and consider a system to learn and evaluate.

## Chapter 7: Government operations",## 3. Concrete measures,This is a capacity-building adaptation policy with a specific institutional mechanism. It is concrete enough to count as a policy commitment.,Adaptation,False,direct,
Hiroshima_JP,parent,,"The city will introduce contract systems based on eco-friendly contract laws, procure environmental goods under the green purchase policy, and apply energy-saving specifications to city-owned buildings.","1. Introduction of contract system based on the eco-friendly contract laws(*)
2. 'Promotion of procuring of environmental goods based on 'Hiroshima City Green Purchase Policy'
3. Thorough application of 'Energy saving specification of city-owned buildings'
* Contract system based on the eco-friendly contract laws, also called the Green Contract, is a contract system that evaluates the environmental functions on top of prices, while maintaining certain competitive prices, and choses contract partners from those who have the products and services with the best environmental functions.",## 4. Policy direction,"This is a concrete operational procurement and building-management policy. It is not a financial instrument in the narrow sense, but it is a binding administrative approach with climate relevance.",Resource Efficiency,False,direct,
Hiroshima_JP,parent,,The city will count surplus power from waste power generation as greenhouse gas reductions after self-consumption.,"In  order  to  promote  the  use  of  eco-friendly  energy,  surplus  power  from  waste  power  generation,  etc.,  after self-consumption is counted as the reduction of greenhouse gas emissions.

-  For  the  emission  of  greenhouse  effect  gases  from  processing  waste,  sewage  and  water  supply,  the  planned introduction of the facilities with a high-energy saving effect and efficient use of resource/energy are conducted.",## 4. Policy direction,"This is a policy rule affecting emissions accounting and incentives for energy recovery. It is somewhat technical, but it is a deliberate administrative commitment.",Mitigation,False,direct,Resource Efficiency
Hiroshima_JP,parent,,"The city will introduce high-energy-saving and resource-efficient facilities for waste, sewage, and water supply processing.","For  the  emission  of  greenhouse  effect  gases  from  processing  waste,  sewage  and  water  supply,  the  planned introduction of the facilities with a high-energy saving effect and efficient use of resource/energy are conducted.

## 3 systems",## 4. Policy direction,This is a concrete infrastructure upgrade commitment with clear mitigation and efficiency intent. It qualifies as policy because it directs planned facility introduction.,Resource Efficiency,False,direct,
Hiroshima_JP,parent,,"City staff will continuously take actions to reduce greenhouse gas emissions, and the city will reform administrative systems to achieve targets efficiently within a limited budget.","In order to reduce greenhouse gas emissions, each staff member will continuously take actions. The city will also change the 'system' of administration as follows for achieving targets effectively and efficiently in the limited budget.
1. Introduction of contract system based on the eco-friendly contract laws(*)
2. 'Promotion of procuring of environmental goods based on 'Hiroshima City Green Purchase Policy'
3. Thorough application of 'Energy saving specification of city-owned buildings'",## 4. Policy direction,"This is a broad administrative mitigation commitment. It is policy-like but somewhat general; still, it includes concrete system changes and a budget constraint.",Mitigation,False,direct,Resource Efficiency
Hiroshima_JP,parent,,"The city will promote waste reduction and recycling, improve waste power generation efficiency, and expand sewage gas power generation and efficient water-supply facilities.","The city should take further actions for promoting the reduction of waste and recycling to citizens and business operators, promoting energy saving actions, renewal of more energy-efficient facilities and introduction of solar power generation systems, etc.

## 3. Reduction target",## 2. Existing measures and issues,"This is a policy direction statement with specific operational measures across waste, sewage, and water systems. It is sufficiently concrete to extract despite being framed as a need for further action.",Resource Efficiency,False,direct,
Hiroshima_JP,parent,,"The city will promote publicity and education for city staff, prepare infrastructure and lifelines to minimize disaster impacts, operate public facilities with adaptation in mind, and promote voluntary action by citizens and businesses.","Promote publicity and education of city staff by training, etc.
-  Infrastructures and lifelines such as roads and water/sewage systems are prepared under the city's responsibility to minimize or avoid the effect by estimated disaster to civil life and business activities. Even at the time of disaster, the city takes appropriate measures at right timings for swift recovery.
-  Public facilities are operated from the additional viewpoint of adaptation.
-  The city will promote the voluntary actions of citizens and business operators by taking its own initiatives.",〇 Adapting to the effects of climate change (adaptation),This is a multi-part adaptation policy package with concrete operational commitments. It is broad but clearly directed at resilience and disaster response.,Adaptation,False,direct,
Hiroshima_JP,parent,,The city will manage progress using its Environment Management System and publish annual implementation status on the city website.,"In  order  to  progress  the  city  measures,  progress  is  managed  based  on  the  'Hiroshima  City  Environment Management System' that has been uniquely developed by the city.
-  The conduct status of each year will be published on the city website.","〇 Progress management, etc.","This is a governance and accountability policy supporting climate implementation. It is not a direct emissions measure, but it is a concrete management commitment.",Mitigation,False,indirect,
Hiroshima_JP,parent,,"The city will establish a Low-carbon City Development Citizens Conference to coordinate action among citizens, businesses, and administrators.","By  preparing  this  plan,  'Low-carbon  City  Development  Citizens  Conference  (tentative)'  representing  citizens, business operators and administrators, etc., is established as a system to take actions together.

-  For appropriately advancing this plan, progression is managed every year using the PDCA cycle as below.",## 1. Plan promotion system and progress management,This is a concrete institutional coordination mechanism for climate policy implementation. It qualifies as policy because it creates a formal body for action.,Mitigation,False,indirect,
Hiroshima_JP,parent,,"The city will review the plan in FY2020 based on implementation results and changes in climate, social, and economic conditions, and then revise the plan or prepare the next plan.","In the short-term target year in this plan (FY2020), the achievement status of measures will be evaluated, and directions of  measures  and  reduction  target  of  greenhouse  effect  gases,  etc.  will  be  revised  based  on  the  domestic  and international changes concerning global warming as well as social economic changes, and then the plan will be changed or the next plan will be prepared.",## 2. Revision of plan,"This is a formal review-and-update commitment. It is a policy because it sets a mandatory planning cycle, though it is procedural rather than substantive.",Mitigation,False,indirect,
Kuwait_KW,parent,,"The Government of Kuwait, represented by the Environment Public Authority (EPA), will ensure implementation of the National Adaptation Plan in partnership with other governmental and non-governmental institutions.","The Government of Kuwait, represented by the Environment Public Authority (EPA), has committed itself to ensure the implementation of its National Adaptation Plan (NAP), in partnership with other governmental and non-governmental institutions, furthermore A national coordination mechanism has been identified to implement a range of national initiatives to protect the various vital sectors from the Negative impacts of climate change.",FOREWORD,"This is an umbrella commitment to implement the NAP across sectors and institutions. It qualifies as a policy because it is a formal government implementation commitment with a coordination mechanism, even though it is broad and not a specific intervention.",Adaptation,False,direct,
Kuwait_KW,individual,,Kuwait will implement the National Adaptation Plan to increase resilience and national capacity to adapt to climate change.,"As a result of the State of Kuwait's commitment to preserve the local and regional environment, the Environment Public Authority (EPA) has developed The National Adaptation Plan. Which include medium and long-term strategies to increase strength and resilience in the face of climate challenges and to increase national capacity to adapt to climate change.",FOREWORD,"This is a standalone policy commitment to develop and implement adaptation strategies. It is sufficiently concrete because it names the NAP and its purpose, though it is broad.",Adaptation,False,direct,
Kuwait_KW,individual,,Kuwait will maintain a comprehensive ongoing monitoring program to track climate change and assess its impacts using environmental data and information.,"One of the expected results is a comprehensive ongoing monitoring program through the necessary environmental data and information to monitor climate change and assess its impact on the State of Kuwait on an ongoing basis, In partnership with all stakeholders such as the academia, private sector and nongovernmental actors in the areas of adaptation to climate change.",FOREWORD,"This is a specific operational commitment to establish ongoing monitoring. It qualifies as policy because it sets a named program and implementation approach, though no numeric target is given.",Adaptation,False,direct,
Kuwait_KW,individual,,"Kuwait will seek technical assistance from international organizations, industry, and other stakeholders to implement adaptation programs and reduce climate-related side effects.","Therefore, EPA will seek technical assistance from international organizations, industrial community and other stakeholders to implement the proposed programs to adapt to climate change and reduce the side effects associated with socio-economic problems.",FOREWORD,"This is a concrete implementation commitment involving technical assistance for adaptation delivery. It is policy-like, though it is enabling rather than a direct intervention.",Adaptation,False,direct,
Kuwait_KW,individual,,"Kuwait will use tree plantings, citizen education, and public awareness to help reduce the impacts of projected temperature and precipitation changes.","Some recommended efforts to minimize the effect of these changes are tree plantings to decrease the albedo, educating citizens and raising public awareness about climate changes consequences.",2.10.1 Temperature and Rainfall Projections,"This is a specific set of recommended actions tied to projected climate impacts. It qualifies as policy because it names interventions, though it is framed as recommendations rather than a binding mandate.",Nature-Based Solutions,False,direct,Adaptation
Kuwait_KW,individual,,Kuwait will apply an adaptive coastal land-use policy that restricts establishing major projects on vulnerable coasts.,One of the feasible mitigation options to this risk is to apply an adaptive coastal land use policy that restricts establishing major projects on vulnerable coasts.,3.3.4 Scoring Assessment and Results,This is a clear regulatory/planning commitment aimed at reducing exposure to sea-level-rise risk. It qualifies as policy because it specifies a land-use restriction tied to climate vulnerability.,Adaptation,False,direct,
Kuwait_KW,individual,,Kuwait will adjust official working hours to avoid work during maximum daytime temperatures.,These risks can be minimized with mitigation options including adjusting the official working hours to avoid working during maximum temperatures in the day and establishing national health alerts for dust events and heat waves.,3.3.4 Scoring Assessment and Results,This is a specific operational adaptation measure responding to heat-wave risk. It qualifies as policy because it directs a change in work scheduling to reduce exposure.,Adaptation,False,direct,
Kuwait_KW,individual,,Kuwait will establish national health alerts for dust events and heat waves.,These risks can be minimized with mitigation options including adjusting the official working hours to avoid working during maximum temperatures in the day and establishing national health alerts for dust events and heat waves.,3.3.4 Scoring Assessment and Results,"This is a concrete public-health preparedness measure for climate hazards. It qualifies as policy because it establishes an alert system, though implementation details are not provided.",Adaptation,False,direct,
Kuwait_KW,individual,,Kuwait will implement green belts and expand protected areas to adapt to dust storms.,Kuwait has undertaken some adaptation projects such as implementing green belts project and increasing the protected areas to adapt to a dust storm. The green belt projects consist of planted areas with trees and shrubs of 50-180 Km in length and 5-20 Km in width.,4.1 Introduction,This is a named adaptation intervention with a physical implementation component. It qualifies as policy because it specifies green belts and protected-area expansion as climate adaptation measures.,Nature-Based Solutions,False,direct,Adaptation
Kuwait_KW,individual,,"Kuwait will introduce more than 50 types of trees and develop crop varieties that can tolerate high temperatures, salinity, and drought.","More than 50 types of trees for greenery and landscape that can reduce climate change effect, were introduced under the Agriculture Master Plan by Kuwait Institute for Scientific Research (KISR) and the Public Authority for Agricultural Affairs and Fish Resources (PAAFR). Development of new varieties of crops that can adapt to high temperatures and have high resistance to salinity and drought such as Conocarpus, Ficus, Prosopis, and date palm trees, were implemented in Kuwait (Al Dosery et al., 2012).",4.2 Projects and National Initiatives,"This is a concrete agricultural adaptation and greening intervention. It qualifies as policy because it names specific species and a master-plan context, though it is partly descriptive of past implementation.",Nature-Based Solutions,False,direct,Adaptation
Kuwait_KW,individual,,Kuwait will establish an electronic environmental monitoring information system and a public awareness platform to support climate adaptation.,Kuwait Environmental Public Authority (EPA) has established an electronic environmental Monitoring Information System of Kuwait (eMISK) and beatona. The eMISK aims at building and maintaining a comprehensive geo-environmental database of Kuwait and a GIS system to facilitate updating and analyzing environmental data. While beatona initiative aims to increase public awareness through sharing real-time environmental news and information.,4.2 Projects and National Initiatives,"This is a specific institutional and informational adaptation measure. It qualifies as policy because it establishes named systems for data and awareness, though it is operational rather than regulatory.",Adaptation,False,direct,
Kuwait_KW,individual,,Kuwait will establish a regional database and information center to support fisheries management and aquaculture development.,"The project aims at establishing a regional database and information center to support the fisheries management and aquaculture development in the region. Food and Agriculture Organization (FAO) and the Public Authority of Agriculture Affairs and Fish Resources (PAAFR) were the responsible authorities with a budget of $250,000/year.",4.2 Projects and National Initiatives,This is a concrete project with a budget and institutional responsibility. It qualifies as policy because it is a funded adaptation-support initiative for a climate-sensitive sector.,Adaptation,True,direct,
Kuwait_KW,individual,,Kuwait will establish fisheries farms as an adaptation measure under the food security sector.,"Fisheries Farms . Fisheries are considered a vital source of food in Kuwait. The establishment of fisheries farms is an important step to adapt to climate change under the food security sector. Nile tilapia (Oreochromis niloticus) culture is implemented in agriculture farms where crops such as alfa alfa, tomatoes, potatoes, onions are cultivated.",4.2 Projects and National Initiatives,"This is a specific adaptation project for food security. It qualifies as policy because it names a concrete intervention, though it is framed as an ongoing project rather than a new mandate.",Adaptation,True,direct,
Kuwait_KW,individual,,Kuwait will assess historic climate records and future climate projections through a project led by Kuwait University and UN Environment.,The project aimed at assessing the historic climate records for the past 70 years and make future projection climatic scenarios until the year 2100. The project started in 2012 by the Kuwait University and UN Environment.,4.2 Projects and National Initiatives,This is a concrete analytical adaptation-support project with a defined time horizon. It qualifies as policy because it establishes a climate assessment activity that informs adaptation planning.,Adaptation,False,direct,
Kuwait_KW,individual,,Kuwait will maintain and expand the Environmental Monitoring Information System of Kuwait (eMISK) as a geo-environmental database and GIS platform.,eMISK is an electronic system established by the Environment Public Authority (EPA) of Kuwait and aims at building and maintaining a comprehensive geo-environmental database of Kuwait and a GIS system to facilitate updating and analyzing environmental data. The project starts in 2015 by EPA and is still ongoing.,4.2 Projects and National Initiatives,This is a named ongoing institutional system supporting adaptation planning and monitoring. It qualifies as policy because it is a continuing government program with a clear function.,Adaptation,False,direct,
Kuwait_KW,individual,,Kuwait will establish a national program to collect an environmental inventory of industrial facilities.,eMISK Industry ; this project aims at establishing a national program for collecting an environmental inventory of industrial facilities in Kuwait. The Adaptation Sector for this project is Public Health.,4.2 Projects and National Initiatives,"This is a specific programmatic commitment with a clear institutional purpose. It qualifies as policy because it creates a national inventory program, though the climate link is somewhat indirect through environmental management.",Adaptation,False,indirect,
Kuwait_KW,individual,,Kuwait will implement a solution to manage industrial liquid waste vehicles and organize logistics through eMISK Waste.,eMISK Waste ; this project aims at finding and implementing a solution to be able to manage the fleet of industrial liquid waste vehicles and organizing the logistics process. The Adaptation Sector for this project is the Waste Sector.,4.2 Projects and National Initiatives,"This is a concrete operational waste-management initiative. It qualifies as policy because it specifies a management system for waste logistics, though the climate relevance is indirect.",Resource Efficiency,False,indirect,
Kuwait_KW,individual,,Kuwait will promote information management systems to support integrated coastal and ocean management through eMISK Marine.,eMISK Marine ; The project aims at promoting and facilitating information management system in support of policies and programs that enhance integrated coastal and ocean management in Kuwait. The Adaptation Sector for this project is the Coastal Zones/SLR.,4.2 Projects and National Initiatives,This is a specific information-system initiative supporting coastal adaptation. It qualifies as policy because it is a named project tied to coastal management.,Adaptation,False,direct,
Kuwait_KW,individual,,Kuwait will continue constructing desalination plants and water distribution systems to protect freshwater sources and maintain ecological stability.,"Building desalination plants . In the process of protecting freshwater sources and to maintain ecological stability. Kuwait has constructed several desalination plants in addition to water distribution systems via pipelines and irrigation systems to farmers. In 2016, Kuwait produced around 3.85 MCM/d of desalinated water.",4.2 Projects and National Initiatives,"This is a major infrastructure investment in water supply. It qualifies as policy because it is a concrete public investment line, though it is described as an ongoing effort rather than a new commitment.",Adaptation,True,direct,
Kuwait_KW,individual,,Kuwait will invest jointly with MIT in research to update current desalination plants and develop next-generation desalination plants.,"Kuwait is investing USD 5.5 million jointly with MIT to conduct researches on updating the current desalination plants and next-generation desalination plants . The adaptation Sector for this project is the Water Resources Sector, and the Government is responsible for the implementation of this project since 2016 and it is still ongoing.",4.2 Projects and National Initiatives,This is a funded research and technology-development commitment. It qualifies as policy because it includes a specific budget and implementation partnership.,Adaptation,True,direct,
Kuwait_KW,individual,,Kuwait will teach rural households in-house water desalination techniques to provide low-cost freshwater.,"Education on household desalination . Kuwait jointly with United Nations taught the Kuwaiti people in rural areas the 'in-house water desalination techniques', where households can have freshwater at low cost and short time. The Adaptation Sector for this project is the Water Resources and the Awareness sectors.",4.2 Projects and National Initiatives,This is a specific capacity-building and technology-transfer initiative. It qualifies as policy because it is a concrete adaptation measure aimed at household water access.,Adaptation,False,direct,
Kuwait_KW,individual,,Kuwait will use the Kuwait Integrated Environmental Information Network Phase-IV as a GIS-based decision-support system for climate monitoring and adaptation.,The KIEIN-IV is an integrated GIS-based system that compiles the environmental indicator data and acts as a spatial decision support system tools (SDSS). This project can: Compile data about environmental indicators for Kuwait.,4.2 Projects and National Initiatives,This is a concrete information-system project with a decision-support function. It qualifies as policy because it supports climate monitoring and adaptation planning.,Adaptation,True,direct,
Kuwait_KW,individual,,Kuwait will support the Kuwait Environmental Governance Initiative to design the National Adaptation Plan and related initiatives.,"Kuwait Environmental Governance Initiative (KEGI) . The Project supports the design of the National Adaptation Plan (NAP) of Kuwait and the relevant initiatives linked to water, city planning, and other sectors. This project was running from 2017-2018 by the UNDP and EPA with a budget of $2,000,000.",4.2 Projects and National Initiatives,This is a funded project directly supporting adaptation planning. It qualifies as policy because it has a budget and a clear planning objective.,Adaptation,True,direct,
Kuwait_KW,individual,,Kuwait will establish land and marine nature reserves to safeguard marine and land ecosystems.,Establishment of land and marine nature reserves . The project aims to establish a series of land and marine nature reserves in the State of Kuwait. National reserves were implemented to safeguard the Kuwait marine and land ecosystems.,4.2 Projects and National Initiatives,"This is a concrete conservation intervention with climate adaptation relevance. It qualifies as policy because it establishes protected areas, though it is not explicitly framed as climate-only.",Nature-Based Solutions,False,indirect,Adaptation
Kuwait_KW,individual,,Kuwait will apply water conservation technologies to reduce water consumption by 20 percent.,"Water Conservation (Partially implemented) Kuwait's Initial National Communications ; the application of water conservation technologies was also one of the adaptation options to reduce water consumption by 20 %. The Water Resources Sector was responsible, and the project started in 2012 and is still ongoing.",4.2 Projects and National Initiatives,This is a quantified resource-efficiency commitment with a clear target. It qualifies as policy because it specifies a 20% reduction in water consumption.,Resource Efficiency,False,direct,
Kuwait_KW,individual,,Kuwait will establish a Coastal Information System to protect coastal zones and marine environments.,Establishing a Coastal information system (CIS) ; Coastal Information System (CIS) was established to help in the protection of coastal zones and marine environments in Kuwait. CIS provides information about Kuwait's coastal area to planners and decision makers.,4.2 Projects and National Initiatives,This is a specific adaptation-support system for coastal protection. It qualifies as policy because it is a named system with a clear protective function.,Adaptation,False,direct,
Kuwait_KW,individual,,Kuwait will construct tidal barriers in new developments to protect against erosion and rising sea levels.,"Constructing tidal barriers in new developments ; Sabah Al Ahmad Sea City, which is located near the Saudi Arabia border, is a new development which constructed a tidal gate system and offshore breakwater was built to protect the artificial promenade from erosion of waves and to cope with the rising sea levels as the adverse impact of climate change.",4.2 Projects and National Initiatives,This is a concrete protective infrastructure measure for sea-level-rise adaptation. It qualifies as policy because it specifies tidal gates and breakwaters.,Adaptation,False,direct,
Kuwait_KW,individual,,Kuwait will conduct awareness campaigns and symposiums to increase public and stakeholder awareness of sea-level-rise adaptation.,"Conducting awareness campaigns and symposiums regarding Sea level rise ; the 'Our Seas: Theories, Data, and Policies' Symposium highlighted the importance of human intervention regarding rising sea levels. International specialists, local researchers, and non-governmental organizations attended this symposium.",4.2 Projects and National Initiatives,This is a concrete awareness-raising initiative tied to climate adaptation. It qualifies as policy because it is a named campaign/symposium with a clear objective.,Adaptation,False,direct,
Kuwait_KW,individual,,Kuwait will implement the Coastal Management Program to produce integrated coastal zone management and best-practice guidelines.,"Coastal Management Program ; the CMP produces physical modeling, numerical modeling and field survey measurements. The CMP was responsible to produce Integrated Coastal Zone Management (ICZM) for Kuwait. The ICZM consists of two phases, Phase 1 has already completed.",4.2 Projects and National Initiatives,This is a named program with a clear planning and management function. It qualifies as policy because it establishes ICZM and best-practice guidance for coastal development.,Adaptation,False,direct,
Kuwait_KW,individual,,Kuwait will establish the Water Resources Development and Management Program to optimize water use and develop integrated water policies and action plans.,"Establishment of the Water Resources Program ; A water resources development and management program (WRDM) was initiated by the Kuwait Institute for Science and Research (KISR). This program helps to identify ways to optimize the water resources use and management through applied research. WRDM program was designed to develop integrated water policies, management options, and action plans to solve water scarcity problems and increase Kuwait's water security and resilience.",4.2 Projects and National Initiatives,This is a clear programmatic adaptation policy with a defined objective and institutional lead. It qualifies as policy because it develops integrated water policies and action plans.,Adaptation,False,direct,Resource Efficiency
Kuwait_KW,individual,,Kuwait will construct desalination using multi-stage flash technology.,"Constructing Desalination using Multi-Stage Flash technology ; Kuwait has a total of 40 operating Multi-Stage Flash desalination units (MSF), with a total production capacity of 234 MGD. The project was completed by the Government and the MEW under the Technology Needs Assessment / Water Resources Sectors.",4.2 Projects and National Initiatives,"This is a concrete infrastructure/technology deployment in the water sector. It qualifies as policy because it is a named technology implementation, though it is described as completed.",Adaptation,True,direct,
Kuwait_KW,individual,,Kuwait will conduct wastewater treatment and reclamation research to reuse wastewater for irrigation.,Wastewater Treatment and Reclamation Technologies Program ; this program has been initiated by KISR and it aims at conducting research on reclaiming and reusing Kuwait's wastewater to utilize it in irrigation purposes. This is a good example to adapt to climate change stresses on water resources.,4.2 Projects and National Initiatives,This is a specific resource-efficiency and adaptation-support program. It qualifies as policy because it targets wastewater reuse for irrigation.,Resource Efficiency,False,direct,
Kuwait_KW,individual,,Kuwait will conduct awareness campaigns on KEPA Articles 76 and 79 regarding ambient air quality compliance and emission-source evaluation.,Awareness Campaign of KEPA Articles 76 and 79; an awareness campaign has been conducted to increase the awareness about Article No. 76 regarding the ambient air and Air Quality Zone Compliance actions and Article No. 79 regarding the emission sources and evaluation.,4.2 Projects and National Initiatives,This is a concrete awareness and compliance initiative related to air pollution and climate-related public health. It qualifies as policy because it is a named campaign tied to regulatory articles.,Mitigation,False,indirect,
Kuwait_KW,individual,,Kuwait will maintain the Beatona Initiative to increase public awareness through real-time environmental news and GIS maps.,"Beatona Initiative ; Beatona Initiative is a website established by EPA and aims to increase the public awareness of the health sector of the climate change adaptation through sharing real-time environmental news and information with the public. The beatona website includes multi-layers GIS maps such as the monitoring stations of air quality, the noise monitoring locations, the drainage streamlines, and water bodies.",4.2 Projects and National Initiatives,This is a named public-awareness platform with climate adaptation relevance. It qualifies as policy because it is an ongoing institutional communication tool.,Adaptation,False,direct,
Kuwait_KW,individual,,Kuwait will implement the Tarsheed Campaign to reduce per-capita electricity and water consumption.,Tarsheed Campaign ; Tarsheed campaign was an Initiative made to reduce the percapita consumption of electricity and water. This awareness initiative is a good adaptation step to climate change in water resources.,4.2 Projects and National Initiatives,"This is a concrete demand-reduction campaign. It qualifies as policy because it targets per-capita consumption, though it is framed as an awareness initiative.",Resource Efficiency,False,direct,
Kuwait_KW,individual,,"Kuwait will implement the Tarsheed Campaign II to encourage reduce, reuse, and recycle waste management.","Tarsheed Campaign II ; Tarsheed campaign II was an Initiative to encourage the implementation of the 'Reduce, Reuse and Recycle' waste management. Such an initiative is useful as a climate change adaptation under the waste sector.",4.2 Projects and National Initiatives,"This is a specific waste-management initiative with resource-efficiency benefits. It qualifies as policy because it promotes the 3Rs, though it is not a regulatory mandate.",Resource Efficiency,False,indirect,
Kuwait_KW,individual,,Kuwait will use treated sewage effluent from Umm Al-Hayman WWTP for irrigation purposes.,"Utilizing TSE water generated from Umm Al-Hayman WWTP in Irrigation purposes ; TSE is utilized to irrigate the green areas and agricultural areas and serve the expected population growth of Kuwait, in addition, to mitigate the negative effects on the environment. The Ministry of Public Works (MPW) held this project from 2012-2018 under the Water Resources Sector.",4.2 Projects and National Initiatives,This is a concrete water-reuse project with climate adaptation relevance. It qualifies as policy because it specifies reuse of treated wastewater for irrigation.,Resource Efficiency,False,direct,
Kuwait_KW,individual,,Kuwait will adjust official working hours by law to stop outdoor work from 11:00 AM to 4:00 PM during June through August.,Adjust the official working hours Initiative Source : the Ministry of Social Affairs and Labor of Kuwait issued a national law in 2005 to stop any outdoor work from 11:00 AM to 16:00 PM during the months of June through August. The EPA started this project in 2018 under the Public Health Sector.,4.2 Projects and National Initiatives,This is a binding labor regulation responding to heat exposure. It qualifies as policy because it is a national law with a specific time restriction.,Adaptation,False,direct,
Kuwait_KW,individual,,Kuwait will support preparation of its Second National Communication and first Biennial Update Report to the UNFCCC.,Enabling Kuwait to Prepare it's Second National Communication (SNC) and Biennial Update Report (BUR) to the UNFCCC ; the project aims at supporting Kuwait to prepare and deliver its Second National Communication and first Biennial Update Report. The project also enables Kuwait to fulfill its UNFCCC obligations.,4.2 Projects and National Initiatives,"This is a concrete reporting and compliance support project. It qualifies as policy because it supports formal climate reporting obligations, though it is enabling rather than substantive adaptation.",Adaptation,True,direct,
Kuwait_KW,individual,,"Kuwait will implement the Environmental Pollution and Climate Program to assess pollution and climate change challenges across atmospheric, aquatic, and terrestrial environments.","The Environmental Pollution and Climate (EPC) Program ; this program aims at assessing the pollution and climate change challenges concerning the atmospheric, aquatic, and terrestrial environment of Kuwait. This project is still ongoing under the responsibility of KISR.",4.2 Projects and National Initiatives,This is a named ongoing program with a clear climate and environmental assessment function. It qualifies as policy because it is an institutional program addressing climate challenges.,Adaptation,False,direct,
Kuwait_KW,individual,,Kuwait will collect and recycle plastic bottles through the Omniya initiative instead of sending them to landfills.,Omniya Plastic bottles recycle ; an initiative to collect the empty plastic bottles and recycling it instead of sending to landfills which is one of few practical initiatives to adapt to climate change in waste sectors. The project started in 2015 by an NGO and is still ongoing under the Waste Sector.,4.2 Projects and National Initiatives,"This is a concrete waste-recycling initiative. It qualifies as policy because it specifies collection and recycling of plastic bottles, though the climate link is indirect.",Resource Efficiency,False,indirect,
