location,key,category,policy_id,grade,similarity,statement_match,role_match,category_match,reasoning
Miami_Dade_US,"Mitigation::gt0_ext0_Miami-Dade County will benchmark, retune, and retrofit existing buildings to imp",Mitigation,"Miami-Dade County will benchmark, retune, and retrofit existing buildings to imp",1,0.9387,True,True,True,"The extracted policy matches the ground-truth closely in scope and mechanism: benchmarking, retuning, and retrofitting existing buildings to reduce emissions. It is more specific than the ground truth, adding quantified targets and deadlines (1.3 billion sq ft by 2026, 1.1 billion sq ft by 2030, 167,500 homes by 2030), which are consistent with the stated large-scale benchmarking, retuning, and home retrofits by 2030 rather than contradictory. Commitment strength is aligned as a stated county action, and there is no evident hallucinated contradiction relative to the provided ground truth."
Miami_Dade_US,Mitigation::gt1_ext1_Miami-Dade County will benchmark 1.3 billion square feet of communitywide buildi,Mitigation,Miami-Dade County will benchmark 1.3 billion square feet of communitywide buildi,1,0.7464,True,True,False,"The extracted policy matches the ground-truth exactly in target (1.3 billion square feet), scope (communitywide buildings), action (benchmark), and deadline (by 2026). Commitment strength is equivalent; adding 'Miami-Dade County will' does not change the substance."
Miami_Dade_US,Mitigation::gt24_ext2_Miami-Dade County will retune 1.1 billion square feet of communitywide buildings,Mitigation,Miami-Dade County will retune 1.1 billion square feet of communitywide buildings,-1,0.6805,False,False,False,"The extracted policy does not match the ground-truth policy in scope or substance. Ground truth is about reducing waste and water use via per-capita landfill and water consumption reductions by 2030. The extracted policy is about retuning 1.1 billion square feet of buildings by 2030, which is a different sector and mechanism entirely. Although both mention 2030, the core commitment, target area, and delivery mechanism do not align."
Miami_Dade_US,"Mitigation::gt2_ext3_Miami-Dade County will retrofit 167,500 homes by 2030 to reduce energy costs, pr",Mitigation,"Miami-Dade County will retrofit 167,500 homes by 2030 to reduce energy costs, pr",1,0.7132,True,True,False,"The extracted policy closely matches the ground-truth on scope, deadline, and priority population: retrofit 167,500 homes by 2030, prioritizing low- to moderate-income homes. It preserves the core commitment and mechanism. The only omission is the specific quantified outcome of reducing energy costs by 28%; however, it still states the purpose is to reduce energy costs. This is a strong match overall."
Miami_Dade_US,Mitigation::gt3_ext4_Miami-Dade County will expand renewable energy generation by installing solar on,Mitigation,Miami-Dade County will expand renewable energy generation by installing solar on,0,0.9047,False,True,True,"The extracted policy matches the general intent of the ground truth: expanding renewable energy through solar deployment and participation in utility-scale renewable programs. However, it omits the key deadline of 2030 and softens/specializes the scope by specifying County and private buildings rather than the broader on-site and off-site renewable generation in the ground truth. It is directionally correct but less specific on timing and not an exact match in scope."
Miami_Dade_US,"Mitigation::gt4_ext5_Miami-Dade County will install 61,725 kW of solar energy by 2030 on County build",Mitigation,"Miami-Dade County will install 61,725 kW of solar energy by 2030 on County build",1,0.7725,True,True,True,"The extracted policy exactly matches the ground-truth in scope, quantified target (61,725 kW), deadline (by 2030), and implementation context (on County buildings, land, and water). Commitment strength is consistent with the ground-truth. No discrepancies are present."
Miami_Dade_US,"Mitigation::gt5_ext6_Miami-Dade County will install 794,000 kW of solar energy by 2030 on commercial ",Mitigation,"Miami-Dade County will install 794,000 kW of solar energy by 2030 on commercial ",1,0.7458,True,True,True,"The extracted policy matches the ground-truth exactly in scope, target, deadline, and delivery mechanism: installing 794,000 kW of solar energy by 2030 on commercial and residential buildings. Commitment strength is equivalent, with no material additions or omissions."
Miami_Dade_US,Mitigation::gt6_ext7_Miami-Dade County will maximize participation in utility-scale renewable energy ,Mitigation,Miami-Dade County will maximize participation in utility-scale renewable energy ,1,0.7115,True,True,True,"The extracted policy matches the ground-truth exactly in scope and commitment: both state an intent to maximize participation in utility-scale renewable energy programs. Although no source excerpt is provided to verify against original document language, relative to the ground-truth this is a precise match with no added or conflicting details."
Miami_Dade_US,Mitigation::gt8_ext8_Miami-Dade County will reduce the energy use intensity of new buildings 20% by 2,Mitigation,Miami-Dade County will reduce the energy use intensity of new buildings 20% by 2,1,0.6993,True,False,False,"The extracted policy matches the ground-truth on the quantified target (20%), deadline (by 2030), baseline (below 2020 levels), and scope (new buildings). The added term 'energy use intensity' is consistent with the likely meaning of reducing energy use in buildings and does not materially change the commitment. Although the source excerpt is not provided, relative to the ground-truth this is a specific and accurate match."
Miami_Dade_US,Mitigation::gt11_ext9_Miami-Dade County will shift 10% of transportation mode away from single-occupan,Mitigation,Miami-Dade County will shift 10% of transportation mode away from single-occupan,1,0.7452,True,False,False,"The extracted policy matches the ground-truth exactly in scope, quantified target (10%), action (shift transportation mode away from single-occupant vehicles), and deadline (by 2030). The only addition is the jurisdiction name 'Miami-Dade County,' which does not conflict with the ground-truth. Commitment strength is preserved."
Miami_Dade_US,Mitigation::gt12_ext10_Miami-Dade County will electrify the County fleet so that 80% of light vehicles ,Mitigation,Miami-Dade County will electrify the County fleet so that 80% of light vehicles ,1,0.7642,True,False,True,"The extracted policy matches the ground-truth on scope, quantified targets, and deadline: electrifying the County fleet with 80% of light vehicles and 50% of buses electric by 2030. 'Public transit buses' is a consistent restatement of 'buses' and does not materially change the commitment."
Miami_Dade_US,Mitigation::gt13_ext11_Miami-Dade County will transition 30% of communitywide vehicles to electric powe,Mitigation,Miami-Dade County will transition 30% of communitywide vehicles to electric powe,1,0.7831,True,False,True,"The extracted policy matches the ground-truth exactly in target, scope, and deadline: transition 30% of communitywide vehicles to electric power by 2030. Adding 'Miami-Dade County' provides jurisdictional context and does not alter the commitment. Although the source excerpt is not provided, relative to the ground-truth this is a precise and accurate match."
Miami_Dade_US,Mitigation::gt14_ext12_Miami-Dade County will reduce greenhouse gas emissions from Miami International ,Mitigation,Miami-Dade County will reduce greenhouse gas emissions from Miami International ,-1,0.9164,False,False,True,The extracted policy does not match the ground truth. The ground truth sets a single target: reduce greenhouse gas emissions from both Miami International Airport and PortMiami operations by 50% by 2030. The extracted policy changes the commitment by assigning different targets—50% for the airport and 25% for the port—thereby understating PortMiami's target and altering the policy's specificity and substance.
Miami_Dade_US,Nature-Based Solutions::gt16_ext13_Miami-Dade County will increase community-wide tree canopy to 30% coverage by 20,Nature-Based Solutions,Miami-Dade County will increase community-wide tree canopy to 30% coverage by 20,1,0.7538,True,False,True,"The extracted policy matches the ground-truth exactly in substance and specificity: it commits to increasing community-wide tree canopy to 30% coverage by 2030. It preserves the quantified target (30%), the deadline (2030), and the scope (community-wide tree canopy). The added jurisdictional reference to Miami-Dade County is consistent with the policy framing and does not change the commitment."
Miami_Dade_US,Nature-Based Solutions::gt17_ext14_Miami-Dade County will ensure that all County facilities within the UDB attain a,Nature-Based Solutions,Miami-Dade County will ensure that all County facilities within the UDB attain a,1,0.8245,True,False,True,"The extracted policy matches the ground-truth policy in target values (30% within the UDB, 50% outside the UDB), scope (all County facilities), and deadline (by 2030). Commitment strength is preserved with 'will ensure,' which is consistent with the directive intent. The only minor omission is the word 'average' before canopy coverage, but this does not materially change the policy meaning."
Miami_Dade_US,"Nature-Based Solutions::gt18_ext15_Miami-Dade County will reduce pollutant loads to surface waters, including Bisca",Nature-Based Solutions,"Miami-Dade County will reduce pollutant loads to surface waters, including Bisca",1,0.8616,True,False,True,"The extracted policy matches the ground-truth exactly in scope, commitment, and specificity. It preserves the core action ('reduce pollutant loads to surface waters'), the named geography ('including Biscayne Bay'), and the intended outcome ('facilitate recovery of seagrasses to historic levels'). The added subject 'Miami-Dade County will' is consistent with a policy statement and does not alter the meaning. No source excerpt is provided to challenge accuracy."
Miami_Dade_US,Nature-Based Solutions::gt19_ext16_Miami-Dade County will double the total non-wetland acreage of natural habitat i,Nature-Based Solutions,Miami-Dade County will double the total non-wetland acreage of natural habitat i,1,0.7482,True,False,True,"The extracted policy matches the ground-truth exactly in the core commitment and specificity: it states the same action ('double'), the same metric ('total non-wetland acreage of natural habitat'), and the same preservation outcome. Adding 'Miami-Dade County will' preserves commitment strength and does not alter meaning. No source excerpt is provided to check wording against the document, but relative to the ground-truth this is a precise match."
Miami_Dade_US,Mitigation::gt21_ext17_Miami-Dade County will produce 48 GWh/year of electricity from cogeneration at w,Mitigation,Miami-Dade County will produce 48 GWh/year of electricity from cogeneration at w,1,0.7861,True,False,True,"The extracted policy matches the ground-truth exactly in target (48 GWh/year), mechanism (cogeneration at wastewater plants), and deadline (by 2030). Commitment strength is equivalent; 'will produce' is consistent with the ground-truth's directive framing. No source excerpt is provided to challenge accuracy."
Miami_Dade_US,Mitigation::gt22_ext18_Miami-Dade County will convert 50% of non-recycled garbage to energy by 2030.,Mitigation,Miami-Dade County will convert 50% of non-recycled garbage to energy by 2030.,1,0.7416,True,False,True,"The extracted policy matches the ground-truth exactly in scope, target, mechanism, and deadline: converting 50% of non-recycled garbage to energy by 2030. It preserves the same level of specificity and commitment, with only the addition of the jurisdiction name, which does not alter the policy substance."
Miami_Dade_US,Mitigation::gt23_ext19_Miami-Dade County will increase recycling rates by 10% and cut non-recyclables c,Mitigation,Miami-Dade County will increase recycling rates by 10% and cut non-recyclables c,1,0.7151,True,False,False,The extracted policy matches the ground-truth exactly in substance and specificity: it includes both quantified targets (increase recycling rates by 10% and cut non-recyclables contamination in half). Adding 'Miami-Dade County will' preserves strong commitment language and does not alter the policy meaning. No contradiction or hallucinated mechanism is introduced.
Miami_Dade_US,Mitigation::gt25_ext20_Miami-Dade County will reduce landfill waste per person 50% by 2030.,Mitigation,Miami-Dade County will reduce landfill waste per person 50% by 2030.,1,0.7193,True,False,False,"The extracted policy matches the ground-truth exactly in target (50% reduction), metric/scope (landfill waste per person), and deadline (by 2030). The added jurisdictional reference to Miami-Dade County does not conflict with the ground-truth. Commitment strength is consistent with the stated policy."
Miami_Dade_US,Resource Efficiency::gt26_ext21_Miami-Dade County will reduce water consumption per person 30% by 2030.,Resource Efficiency,Miami-Dade County will reduce water consumption per person 30% by 2030.,1,0.7439,True,False,True,"The extracted policy matches the ground-truth exactly in target (30% reduction), metric (water consumption per person), and deadline (by 2030). It preserves the same level of specificity and commitment; adding 'Miami-Dade County' does not conflict with the ground-truth."
Miami_Dade_US,Nature-Based Solutions::gt15_ext23_Miami-Dade County will expand the Weatherization Assistance Program through repa,Nature-Based Solutions,Miami-Dade County will expand the Weatherization Assistance Program through repa,-1,0.6469,False,False,False,"The extracted policy does not match the ground-truth policy in scope or mechanism. Ground truth concerns expanding and protecting green and blue spaces via canopy targets, water quality improvements, and habitat preservation. The extracted policy instead focuses on expanding a Weatherization Assistance Program for housing energy efficiency and safety. This is a different policy area entirely, so there is no meaningful match."
Miami_Dade_US,Mitigation::gt20_ext31_Miami-Dade County will execute an agreement with the U.S. Department of Energy's,Mitigation,Miami-Dade County will execute an agreement with the U.S. Department of Energy's,-1,0.675,False,False,True,"The extracted policy does not match the ground-truth policy. The ground truth is specifically about converting waste to energy by 2030 through expanded cogeneration, garbage-to-energy conversion, and improved recycling. The extracted policy instead describes executing an agreement with NREL to pursue projects to reduce greenhouse gas emissions, which is a different mechanism, lacks the waste-to-energy focus, and omits the 2030 deadline and specific delivery methods."
Miami_Dade_US,Mitigation::gt9_ext32_Miami-Dade County will plan for the first Ultra-Low Energy or Net Zero Energy Co,Mitigation,Miami-Dade County will plan for the first Ultra-Low Energy or Net Zero Energy Co,-1,0.7093,False,False,False,"The extracted policy does not match the ground-truth in scope, commitment, or specificity. Ground-truth is a broad commitment that all new County buildings will be ultra-low energy by 2030. The extracted policy softens this to merely planning for the first ultra-low energy or net zero energy County building, which narrows scope from all new buildings to one building, weakens commitment from an outcome to planning, introduces an alternative standard ('or Net Zero Energy'), and omits the 2030 deadline."
Miami_Dade_US,Mitigation::gt7_ext33_Miami-Dade County will offer monetary and/or non-monetary incentives to promote ,Mitigation,Miami-Dade County will offer monetary and/or non-monetary incentives to promote ,-1,0.8084,False,False,False,"The extracted policy does not match the ground-truth commitment. Ground truth is a direct build/standards policy: reducing energy use of new buildings and transitioning County buildings toward ultra-low energy standards. The extraction instead states an incentives policy to encourage Ultra-Low Energy or Net Zero Energy construction, which is a different mechanism and scope. It omits the specific commitment to County buildings and reducing energy use of new buildings, and introduces incentive language not present in the ground-truth."
Miami_Dade_US,Mitigation::gt10_ext43_Miami-Dade County will rapidly deploy premium public transit solutions along SMA,Mitigation,Miami-Dade County will rapidly deploy premium public transit solutions along SMA,0,0.6717,False,False,False,"The extracted policy is directionally related to one delivery mechanism in the ground-truth—mode shift away from single-occupancy vehicles via improved public transit—but it is substantially narrower in scope and misses key elements. The ground-truth is a broader 2030 transportation fuel-consumption reduction commitment covering mode shift, fleet electrification, community vehicle electrification, and emissions reductions from major transport hubs. The extraction omits the overarching fuel-consumption reduction target, the 2030 deadline, and the other major mechanisms, and instead focuses specifically on premium transit deployment along SMART Plan corridors. Without source text, this is not contradictory, but it is incomplete and less specific relative to the full policy."
Portugal_PT,Mitigation::gt10_ext0_Portugal's National Energy and Climate Plan 2021-2030 is the primary national en,Mitigation,Portugal's National Energy and Climate Plan 2021-2030 is the primary national en,-1,0.6339,False,True,True,"The extracted policy does not match the ground-truth policy. The ground truth is specifically about approval of the Carbon Neutrality Roadmap 2050 (RNC2050) as Portugal’s long-term mitigation strategy and the basis for a 2050 carbon neutrality goal. The extracted policy instead discusses the National Energy and Climate Plan 2021–2030 and the Ministerial Commission for Climate Action. This is a different policy instrument, with different scope, timeframe, and mechanism, and it omits the 2050 carbon neutrality roadmap entirely."
Portugal_PT,Adaptation::gt3_ext1_Portugal's National Adaptation Strategy focuses on improving cross-sector coordi,Adaptation,Portugal's National Adaptation Strategy focuses on improving cross-sector coordi,0,0.557,False,False,True,"The extracted policy is only directionally related to adaptation planning and implementation, but it does not capture the specific P-3AC commitment in the ground truth: implementing good water-management practices in agriculture, industry, and the urban sector to prevent drought and water-scarcity impacts. It is much broader and vaguer, with no mention of water management, the relevant sectors, or drought/water-scarcity impacts. Since the source excerpt is not provided, accuracy must be judged against the ground truth, and the match is incomplete rather than contradictory."
Portugal_PT,Adaptation::gt0_ext2_Portugal's Adaptation to Climate Change Action Programme complements the Nationa,Adaptation,Portugal's Adaptation to Climate Change Action Programme complements the Nationa,0,0.6618,False,False,True,"The extracted policy is directionally aligned with the ground truth: it refers to Portugal's Adaptation to Climate Change Action Programme and its implementation-focused adaptation role. However, it misses the key specific detail that P-3AC establishes nine lines of action to reduce significant climate impacts and vulnerabilities in Portugal. With no source excerpt to verify further, the extraction captures general intent but lacks the core specificity of the ground-truth policy."
Portugal_PT,Adaptation::gt7_ext7_Portugal integrates climate change adaptation into disaster risk management fram,Adaptation,Portugal integrates climate change adaptation into disaster risk management fram,0,0.6218,False,False,True,"The extracted policy is directionally related to adaptation and disaster risk management, which could support reducing flood risk, but it does not specifically mention flooding phenomena or a commitment to reduce/minimise flood-associated risks as stated in the ground truth. Instead, it focuses on integrating adaptation into frameworks and risk assessment processes. Without the source excerpt, this is a partial but less specific match on scope and mechanism, so it is too imprecise for a full match."
Portugal_PT,Adaptation::gt11_ext8_Portugal's National Adaptation Strategy empowers regional and local stakeholders,Adaptation,Portugal's National Adaptation Strategy empowers regional and local stakeholders,0,0.629,False,True,True,"The extracted policy is directionally related to adaptation governance in Portugal, but it misses the specific P-3AC result targets that define the ground truth. It does not mention the quantified goal of 100% municipal adaptation-plan coverage by 2030, nor the sector-specific contingency/adaptation-plan targets across fire defence, water, transport, energy, wastewater, telecommunications, coastline erosion, invasive species, and vector-borne disease reduction. The extraction is therefore too vague on specificity and commitment, though not contradictory."
Portugal_PT,Resource Efficiency::gt12_ext9_Portugal prioritizes international cooperation and support to developing countri,Resource Efficiency,Portugal prioritizes international cooperation and support to developing countri,0,0.564,False,True,False,"The extracted policy is directionally aligned with providing support to developing countries, but it misses the core specificity and commitment in the ground truth: the quantified target (0.15%–0.20% of GNI), the instrument (ODA for Least Developed Countries), and the deadline (by 2030). It also softens the commitment into a general prioritization rather than a concrete EU Member State commitment."
Portugal_PT,"Adaptation::gt4_ext13_Portugal's National Adaptation Strategy identifies strengthening resilience, sup",Adaptation,"Portugal's National Adaptation Strategy identifies strengthening resilience, sup",0,0.6348,False,False,True,"The extracted policy is directionally aligned with the ground-truth because it refers to adaptation priorities that include strengthening resilience. However, it is much broader and less specific than the ground-truth policy, which is narrowly about increasing the resilience of ecosystems, species, and habitats to climate change under P-3AC. The extraction omits the specific scope (ecosystems, species, and habitats) and instead lists general strategy priorities, so it only partially matches."
Portugal_PT,Adaptation::gt9_ext17_Support Portuguese participation in national and international projects on adapt,Adaptation,Support Portuguese participation in national and international projects on adapt,-1,0.6417,False,True,True,"The extracted policy does not match the ground-truth commitment. The ground truth is a domestic adaptation action under P-3AC focused on developing decision-support tools, capacity building, and awareness-raising for adaptation. The extracted policy instead refers to supporting Portuguese participation in national and international projects on adaptation themes, which is a different mechanism and scope. It omits the specific delivery elements in the ground truth and introduces a separate activity not evidenced here."
Seattle_US,Mitigation::gt0_ext5_Seattle City Light is designing and implementing charging infrastructure pilot p,Mitigation,Seattle City Light is designing and implementing charging infrastructure pilot p,0,0.9115,False,False,True,"The extracted policy matches the general intent and scope of the ground truth: Seattle City Light is pursuing charging infrastructure pilot programs covering public fast charging and residential/home charging. However, it omits key specifics that make the ground-truth policy precise, including the quantified target of 20 public fast charging stations and the expected launch timing of the residential program in fall 2018. It also slightly softens specificity by saying 'expand' public fast charging rather than stating installation of 20 stations. With no source excerpt provided, this is a directionally correct but less specific match."
Seattle_US,Mitigation::gt2_ext21_Seattle adopted a Resource Conservation Management Plan to achieve a 20 percent ,Mitigation,Seattle adopted a Resource Conservation Management Plan to achieve a 20 percent ,1,0.9657,True,True,False,"The extracted policy matches the ground-truth on the core commitment, quantified target, scope, and deadline: a Resource Conservation Management Plan, 20% reduction in energy use, across City-owned buildings, by 2020. It omits the 2008 baseline and the adoption vehicle (Resolution 31491), but the main policy substance is captured accurately without contradiction."
Seattle_US,Mitigation::gt1_ext26_Seattle will create a new Green Fleet Action Plan by the end of 2018 to accelera,Mitigation,Seattle will create a new Green Fleet Action Plan by the end of 2018 to accelera,0,0.8898,False,True,True,"The extracted policy is directionally related to the ground-truth because it concerns Seattle's Green Fleet Action Plan and municipal fleet electrification. However, it misses the core quantified commitment in the ground-truth: reducing municipal fleet emissions by 50% by 2025. It also reframes the policy as creating a new plan by the end of 2018 and phasing out fossil fuel use, which may be related but does not match the stated target, timeline, or full delivery mechanisms (cleaner fuels, efficiency, procurement standards). With no source excerpt provided to validate the 2018 plan-creation detail, the match is only partial and imprecise."
Seattle_US,Mitigation::gt3_ext32_The City will double its budget allocation for reducing energy in municipal buil,Mitigation,The City will double its budget allocation for reducing energy in municipal buil,1,0.8122,True,True,False,"The extracted policy matches the ground-truth closely on scope, commitment, and specificity. It includes the doubled budget allocation over 2021–2025, the focus on reducing energy in municipal buildings, and the quantified target of 40% reduction in energy use and carbon emissions by 2025. The wording is slightly less explicit than the ground truth in repeating 'in municipal buildings' for the 40% target, but the antecedent is clear and there is no substantive loss or contradiction."
