location,gt_index,ext_index,gt_policy,gt_category,gt_role,produced_policy,produced_category,produced_role,grade,similarity,statement_match,role_match,category_match,reasoning
Austin_US,56,61,"Apply a purchasing framework, support supply-chain infrastructure, and build a regional food system network to increase institutional and corporate procurement of pro-climate, pro-health food options.",Mitigation,sub,"Apply a purchasing framework and build regional supply-chain infrastructure to increase institutional and corporate procurement of pro-climate, pro-health foods.",Mitigation,sub,0,0.9519,False,True,True,"The extracted policy is directionally consistent with the ground truth: it includes applying a purchasing framework and supporting supply-chain infrastructure to increase institutional and corporate procurement of pro-climate, pro-health foods. However, it omits a distinct ground-truth element: building a regional food system network. It also slightly narrows 'support supply-chain infrastructure' to 'build regional supply-chain infrastructure,' which is close but somewhat more specific than the reference. With no source excerpt to verify exact wording or commitment strength, this is a partial but incomplete match rather than a fully specific one."
Austin_US,57,62,"Implement community-driven programs to incentivize and promote more affordable and culturally relevant pro-climate, pro-health prepared and retail food choices while minimizing displacement.",Mitigation,sub,"Implement and fund community-driven food retail programs that make pro-climate, pro-health prepared and retail food options affordable and culturally relevant.",Mitigation,sub,1,0.8634,True,True,True,"The extracted policy closely matches the ground-truth in scope and mechanism: both call for community-driven food retail/program efforts to make pro-climate, pro-health prepared and retail food choices more affordable and culturally relevant. The extracted version preserves the implementation commitment and even adds funding support, which is consistent with strengthening delivery rather than changing intent. It omits the specific clause 'while minimizing displacement,' but otherwise captures the core commitment accurately. Given the lack of source document text and the strong alignment on the main policy elements, this is a meaningful match."
Austin_US,58,63,"Develop community-driven programs and tools to equitably engage and empower Austin communities to make affordable and culturally relevant pro-climate, pro-health food choices.",Mitigation,sub,"Develop community-driven programs, tools, and incentives to make pro-climate, pro-health food choices affordable and culturally relevant.",Mitigation,sub,0,0.8568,False,True,True,"The extracted policy is directionally aligned with the ground-truth: it preserves the core action to develop community-driven programs and tools focused on making pro-climate, pro-health food choices affordable and culturally relevant. However, it omits key scope elements about equitably engaging and empowering Austin communities, which are central to the ground-truth commitment. It also adds 'incentives,' which is not supported by the provided ground-truth. Because the main intent is captured but important specificity and community focus are missing or altered, this is a partial match."
Austin_US,59,64,"Conduct a food waste root cause analysis and implement changes to increase food waste reduction practices by 50% across single-family, multi-family, and commercial properties.",Mitigation,sub,Conduct a food waste root cause analysis and implement changes to increase food waste reduction practices by 50%.,Resource Efficiency,sub,0,0.9143,False,True,False,"The extracted policy matches the core action and quantified target: conduct a food waste root cause analysis and implement changes to increase food waste reduction practices by 50%. However, it omits the scope specified in the ground truth—'across single-family, multi-family, and commercial properties.' Because this missing applicability detail reduces specificity, the extraction is directionally correct but incomplete."
Austin_US,60,65,"By 2030, reduce greenhouse gas emissions from institutional, commercial, and government purchasing by at least 50%.",Mitigation,parent,"By 2030, reduce greenhouse gas emissions from institutional, commercial, and government purchasing by at least 50%.",Mitigation,parent,1,1.0,True,True,True,"The extracted policy exactly matches the ground-truth policy in scope (institutional, commercial, and government purchasing), quantified target (at least 50% reduction in greenhouse gas emissions), and deadline (by 2030). The commitment strength is preserved with no softening or added ambiguity."
Austin_US,61,66,Develop a methodology to measure lifecycle greenhouse gas emissions and other impacts from non-residential purchasing and establish a baseline for tracking progress.,Adaptation,sub,Develop a methodology and baseline to measure lifecycle greenhouse gas emissions and other impacts from non-residential purchasing.,Mitigation,sub,1,0.9734,True,True,False,"The extracted policy matches the ground-truth closely in scope and substance. It includes both core elements: developing a methodology to measure lifecycle greenhouse gas emissions and other impacts from non-residential purchasing, and establishing a baseline. Although it omits the explicit phrase 'for tracking progress,' that is an implied purpose of establishing a baseline rather than a separate substantive commitment. No contradiction or material loss of specificity is present."
Austin_US,62,67,Strengthen the City of Austin's Sustainable Procurement Program to serve as a local and national model.,Mitigation,sub,Strengthen the City's Sustainable Procurement Program with sustainability guidelines for products with high environmental and equity potential.,Mitigation,sub,0,0.7284,False,True,True,"The extracted policy matches the general intent of the ground-truth: strengthening the City’s Sustainable Procurement Program. However, it omits the key specificity that the program is intended to 'serve as a local and national model,' and instead adds a different mechanism ('sustainability guidelines for products with high environmental and equity potential') that is not verifiable from the provided ground truth. With no source excerpt available, this is directionally correct but imprecise rather than a full match."
Austin_US,63,68,"Recruit at least 50% of local large institutional purchasers and at least 2,500 local organizations to adopt environmental and social sustainability procurement standards or guidelines.",Mitigation,sub,Recruit large institutional purchasers and local organizations to adopt environmental and social sustainability procurement standards.,Mitigation,sub,0,0.8992,False,True,True,"The extracted policy matches the general intent and mechanism of the ground-truth: recruiting institutional purchasers and local organizations to adopt environmental and social sustainability procurement standards. However, it omits the key quantified specificity in the ground-truth—""at least 50% of local large institutional purchasers"" and ""at least 2,500 local organizations""—which are central targets. With no source excerpt provided, there is no basis to assess contradiction, but the extraction is materially less specific, so it is directionally correct but incomplete."
Austin_US,64,69,"Expand the City of Austin's Circular Economy Program to reduce consumption, support internal reuse and sharing, and support circular organizations and youth engagement.",Mitigation,sub,"Expand the City's Circular Economy Program to reduce City consumption, support reuse, and provide space, grants, loans, and technical assistance for circular organizations.",Resource Efficiency,sub,0,0.8427,False,True,False,"The extracted policy is directionally aligned with the ground truth: it correctly captures expanding the City’s Circular Economy Program and includes reducing consumption, supporting reuse, and supporting circular organizations. However, it is not a full match in scope and specificity. It narrows 'reduce consumption' to 'reduce City consumption,' omits 'internal reuse and sharing' and 'youth engagement,' and adds specific support mechanisms ('space, grants, loans, and technical assistance') that are not present in the ground-truth wording provided. Because it is partially correct but misses key elements and introduces unsupported specifics, the best score is 0."
Austin_US,65,70,"Aggressively pursue waste reduction, organics composting, and recycling to achieve the waste reduction goals in the 2023 Austin Resource Recovery Comprehensive Plan.",Mitigation,parent,"Aggressively pursue waste reduction, organics composting, and recycling to meet the 2023 Austin Resource Recovery Comprehensive Plan waste reduction goals.",Resource Efficiency,parent,1,0.9929,True,True,False,"The extracted policy is effectively identical to the ground-truth in scope, commitment strength, and specificity. It preserves the same actions (waste reduction, organics composting, recycling), the same commitment language ('Aggressively pursue'), and the same target reference (the waste reduction goals in the 2023 Austin Resource Recovery Comprehensive Plan). The wording change from 'achieve' to 'meet' does not materially alter meaning."
Austin_US,66,71,"Implement consumer awareness campaigns promoting reuse, repair, and the waste management hierarchy, including reuse challenges, Fix-It clinics, and the Austin Reuse Directory.",Mitigation,sub,"Implement multilingual consumer awareness campaigns promoting waste reduction, reuse, repair, and the waste management hierarchy.",Resource Efficiency,sub,0,0.7644,False,True,False,"The extracted policy matches the general direction of the ground-truth: it is about implementing consumer awareness campaigns promoting reuse, repair, and the waste management hierarchy. However, it is less specific than the ground-truth because it omits the concrete delivery mechanisms/examples listed there—reuse challenges, Fix-It clinics, and the Austin Reuse Directory. It also adds 'multilingual' and 'waste reduction,' which are plausible extensions but not supported by the provided ground-truth. With no source excerpt to verify, this is best scored as directionally correct but imprecise."
Austin_US,67,72,"Create equitably distributed neighborhood Eco-hubs that provide borrowing, reuse, and repair services.",Resource Efficiency,sub,"Create equitably distributed Eco-hubs for neighborhood borrowing, reuse, and repair services.",Resource Efficiency,sub,1,0.9743,True,True,True,"The extracted policy matches the ground-truth closely in scope and mechanism: it calls for equitably distributed Eco-hubs that provide borrowing, reuse, and repair services at the neighborhood level. The wording difference ('Eco-hubs for neighborhood...' vs 'neighborhood Eco-hubs that provide...') does not change the meaning. No quantified targets or deadlines are present in either version, so there is no loss of specificity relative to the ground truth."
Austin_US,68,73,"Offer a workforce development program for repair and reuse skills, job placement, and entrepreneurship in local circular businesses, prioritizing low-income communities, youth, and communities of color.",Resource Efficiency,sub,"Create a circular economy workforce development program for repair, reuse, job placement, and entrepreneurship.",Resource Efficiency,sub,0,0.877,False,True,True,"The extracted policy matches the general intent of the ground-truth by identifying a circular economy workforce development program focused on repair, reuse, job placement, and entrepreneurship. However, it omits key specificity and scope: it does not mention local circular businesses or the prioritization of low-income communities, youth, and communities of color. With no source excerpt provided, accuracy cannot be further verified, so this is directionally correct but incomplete."
Austin_US,69,74,"Offer financial incentives such as point-of-sale rebates or a sales tax holiday for products, repair services, and rentals with lower environmental and social impacts, including alternatives to single-use plastics.",Resource Efficiency,sub,"Offer financial incentives such as rebates or tax holidays for products, repair services, and rentals with lower environmental and social impacts.",Resource Efficiency,sub,1,0.8938,True,True,True,"The extracted policy matches the ground-truth closely in scope and mechanism: it proposes financial incentives via rebates or tax holidays for products, repair services, and rentals with lower environmental and social impacts. The omission of 'point-of-sale' before rebates and the example 'including alternatives to single-use plastics' is minor and does not materially change the core commitment or delivery mechanism. No contradiction or hallucination is present."
Austin_US,70,75,"Review and modify bulky item collection policies and programs so viable items are resold, repaired, or recycled.",Mitigation,sub,"Review and modify bulky-item collection policies so viable items are resold, repaired, or recycled.",Resource Efficiency,sub,1,0.9656,True,True,False,"The extracted policy matches the ground-truth closely in scope, commitment, and mechanism. It preserves the core action ('review and modify' bulky-item collection policies), the subject matter (viable items), and the intended outcomes (resold, repaired, or recycled). The omission of 'and programs' is minor and does not materially change the policy meaning. No source document excerpt is provided to assess against original text, but relative to the ground-truth this is a clear match."
Austin_US,71,76,"By 2030, legally protect an additional 20,000 acres of carbon pools on natural lands and manage all new and existing natural areas, about 70,000 acres total, for resilience.",Nature-Based Solutions,parent,"By 2030, legally protect 20,000 additional acres of carbon pools and manage about 70,000 acres of natural areas for resilience.",Nature-Based Solutions,parent,1,0.9683,True,True,True,"The extracted policy matches the ground-truth closely on target, deadline, and mechanism. It preserves the 2030 deadline, the quantified commitment to legally protect an additional 20,000 acres of carbon pools, and the resilience management scope of about 70,000 acres of natural areas. While it omits the explicit phrase 'all new and existing' natural areas, the total acreage and management commitment are retained accurately, so this is a strong match."
Austin_US,72,77,"Identify and legally protect additional woodland, grassland, and wetland systems, especially in eastern Travis County, prioritizing benefits for low-income communities and communities of color.",Nature-Based Solutions,sub,"Identify and legally protect woodland, grassland, and wetland systems through fee simple acquisition, conservation easements, and other mechanisms.",Nature-Based Solutions,sub,0,0.6598,False,True,True,"The extracted policy matches the core intent to identify and legally protect woodland, grassland, and wetland systems, and it adds plausible mechanisms (fee simple acquisition, conservation easements, other mechanisms). However, it misses important scope and specificity from the ground truth: 'additional' systems, the geographic focus on eastern Travis County, and the prioritization of benefits for low-income communities and communities of color. With no source excerpt provided to verify the mechanisms, the extraction is directionally correct but incomplete."
Austin_US,73,78,"Prepare natural lands for climate change and avoid catastrophic carbon loss through active, intentional, and holistic management.",Nature-Based Solutions,sub,Manage protected natural lands to prepare for climate change and avoid catastrophic loss of carbon pools.,Nature-Based Solutions,sub,0,0.8499,False,True,True,"The extracted policy is directionally aligned with the ground-truth: both focus on preparing natural lands for climate change and avoiding catastrophic carbon loss through management. However, it narrows the scope from all 'natural lands' to 'protected natural lands,' which may be an unwarranted restriction, and it omits the key specificity that management should be 'active, intentional, and holistic.' With no source excerpt to verify wording, this is a partial but imprecise match rather than a fully correct one."
Austin_US,74,79,Ensure natural lands are accessible to and positively perceived by the community so they provide greater community value and support for conservation and stewardship.,Nature-Based Solutions,sub,Increase equitable community access to natural lands while protecting ecological function.,Nature-Based Solutions,sub,0,0.7865,False,True,True,"The extracted policy is directionally aligned with the ground-truth: both focus on increasing community access to natural lands. However, it omits key elements of the reference policy, namely that lands should be positively perceived by the community and that this should increase community value and support for conservation and stewardship. It also adds a different mechanism/emphasis ('protecting ecological function') that is not present in the ground-truth. With no source text provided, this is best scored as a partial but imprecise match rather than a full match."
Austin_US,75,80,"Protect the quantity and quality of source water for municipal supply and environmental flows against climate-driven threats such as heat, drought, flood, and wildfire.",Adaptation,sub,"Protect source water quantity and quality against climate-driven heat, drought, flood, and wildfire threats using land protection, green infrastructure, and riparian restoration.",Adaptation,sub,0,0.8048,False,True,True,"The extracted policy matches the core scope of the ground truth: protecting source water quantity and quality from climate-driven threats including heat, drought, flood, and wildfire. However, it omits key scope elements in the ground truth—protection for municipal supply and environmental flows—and adds specific mechanisms (land protection, green infrastructure, riparian restoration) that cannot be verified against the source excerpt because no source document text is provided. This makes it directionally correct but somewhat imprecise relative to the reference policy."
Austin_US,76,81,"By 2030, protect 500,000 acres of farmland from development in the five-county region through legal protections or regenerative agriculture programs.",Nature-Based Solutions,parent,"By 2030, protect 500,000 acres of farmland from development in the five-county region through legal protections or regenerative agriculture programs.",Nature-Based Solutions,parent,1,1.0,True,True,True,"The extracted policy exactly matches the ground-truth policy in scope, target, deadline, geography, and mechanism: protecting 500,000 acres of farmland from development by 2030 in the five-county region through legal protections or regenerative agriculture programs. It preserves the same specificity and commitment."
Austin_US,77,82,"Identify prime and locally significant farmlands in the five-county region and protect them from development through bonds, land trusts, conservation easements, and similar methods.",Nature-Based Solutions,sub,"Protect prime and locally significant farmland from development using conservation bonds, agricultural land trusts, conservation easements, and similar methods.",Nature-Based Solutions,sub,1,0.8338,True,True,True,"The extracted policy matches the ground-truth closely in scope and mechanism: it aims to protect prime and locally significant farmland from development using bonds, land trusts, conservation easements, and similar methods. The only minor omission is the explicit regional scope ('in the five-county region') and the identification step, but the core commitment and delivery mechanisms are accurately captured without contradiction."
Austin_US,78,83,Address local and federal agricultural tax appraisal and exemption issues that contribute to desertification and soil loss.,Nature-Based Solutions,sub,Reform agricultural tax appraisal and exemption requirements to encourage regenerative practices and reduce soil loss.,Nature-Based Solutions,sub,0,0.7295,False,True,True,"The extracted policy is directionally aligned with the ground-truth on addressing agricultural tax appraisal and exemption issues related to soil loss. However, it misses key scope detail: the ground-truth explicitly includes both local and federal appraisal/exemption issues and links them to desertification as well as soil loss. The extracted version softens and reframes the mechanism toward encouraging regenerative practices, which is plausible but not stated in the ground-truth. With no source excerpt to verify stronger wording, this is a partial but imprecise match rather than a full match."
Austin_US,79,84,"Support farmers in the five-county region, especially farmers of color, with direct financial assistance to implement carbon-related soil programs or regenerative agriculture practices.",Nature-Based Solutions,sub,"Provide direct financial assistance to farmers, especially farmers of color, to implement carbon-related soil programs or regenerative agriculture.",Nature-Based Solutions,sub,1,0.8926,True,True,True,"The extracted policy matches the ground-truth closely in commitment and mechanism: it provides direct financial assistance to farmers, especially farmers of color, for carbon-related soil programs or regenerative agriculture. The only omission is the specific geographic scope ('in the five-county region'). Since no source document excerpt is provided to verify wording, this is a minor specificity gap rather than a contradiction. Core commitment and delivery mechanism are accurately captured."
Austin_US,80,85,"Support farmers starting regenerative agriculture by providing access to land and other resources, prioritizing farmers of color.",Nature-Based Solutions,sub,"Provide land access and resources for farmers starting regenerative agricultural practices, prioritizing farmers of color.",Nature-Based Solutions,sub,1,0.9288,True,True,True,"The extracted policy matches the ground-truth closely in scope, commitment, and specificity. It preserves the core commitment to support farmers beginning regenerative agriculture through access to land and other resources, and it retains the prioritization of farmers of color. The wording is essentially a paraphrase with no material loss or contradiction."
Austin_US,81,86,Expand the use of compost generated by local composting programs.,Mitigation,sub,Expand the use of locally generated compost in agriculture and public projects.,Resource Efficiency,sub,0,0.8893,False,True,False,"The extracted policy matches the general intent of the ground-truth: expanding the use of compost produced locally. However, it adds specific application areas ('in agriculture and public projects') that are not present in the ground-truth, and omits the explicit linkage to 'local composting programs' as the source mechanism. With no source excerpt to verify wording or scope, this is directionally correct but somewhat imprecise rather than an exact match."
Austin_US,82,87,"Create and support agriculture-specific job creation and youth programs to drive a generational shift in farming, especially for aspiring farmers of color.",Nature-Based Solutions,sub,"Create and support agriculture-specific jobs programs and youth programs for the next generation of regenerative farmers, especially farmers of color.",Nature-Based Solutions,sub,0,0.9153,False,True,True,"The extracted policy is directionally aligned with the ground truth: it calls for agriculture-specific jobs and youth programs and prioritizes farmers of color. However, it weakens or omits important specificity and framing from the ground truth. It drops the explicit goal to 'drive a generational shift in farming,' changes 'job creation' to the vaguer 'jobs programs,' and narrows 'aspiring farmers of color' to 'farmers of color' while adding 'regenerative,' which is not in the ground truth. With no source excerpt to verify further, this is a partial but imprecise match rather than a fully correct one."
Austin_US,83,88,"Achieve at least 50% citywide tree canopy cover by 2050, with an equitable focus on increasing canopy cover.",Nature-Based Solutions,parent,"Achieve at least 50% citywide tree canopy cover by 2050, focusing on equitable canopy increases.",Nature-Based Solutions,parent,1,0.9878,True,True,True,"The extracted policy matches the ground-truth on the quantified target (at least 50% citywide tree canopy cover), deadline (by 2050), and equity mechanism/focus (equitable canopy increases). Commitment strength and specificity are preserved, with only a minor paraphrase of 'with an equitable focus on increasing canopy cover' as 'focusing on equitable canopy increases.'"
Austin_US,84,89,Adopt a no net loss policy for tree canopy on public lands.,Nature-Based Solutions,sub,Adopt a no-net-loss policy for tree canopy on public lands and require replacement for necessary tree removals.,Nature-Based Solutions,sub,1,0.919,True,True,True,"The extracted policy matches the ground-truth closely in scope and commitment: both call for adopting a no-net-loss policy for tree canopy on public lands. The added clause requiring replacement for necessary tree removals is consistent with and helps operationalize a no-net-loss policy rather than changing it. No source excerpt is provided to test against document wording, but relative to the ground truth this is an accurate and sufficiently specific match."
Austin_US,85,90,Promote no net loss of tree canopy on private developments through increased tree protections and landscape regulation or developer and homeowners association incentives.,Nature-Based Solutions,sub,"Promote no net loss of tree canopy on private development through tree protections, landscape regulation, incentives, and policy harmonization.",Nature-Based Solutions,sub,1,0.9318,True,True,True,"The extracted policy closely matches the ground-truth in scope and commitment: it targets no net loss of tree canopy on private development and identifies the same delivery mechanisms of tree protections, landscape regulation, and incentives. The added phrase 'policy harmonization' is extra but does not contradict the ground-truth. Although the extracted version omits the specific mention of 'developer and homeowners association' incentives, the core mechanism and intent are preserved, and there are no stronger specificity details in the source excerpt to require."
Austin_US,86,91,Increase city funding for community tree-planting programs focused on low-income communities and communities of color.,Nature-Based Solutions,sub,"Increase City funding for community tree planting in low-income communities and communities of color, including transit-route shade for heat resilience.",Nature-Based Solutions,sub,0,0.8652,False,True,True,"The extracted policy matches the core action and target populations in the ground-truth: increasing city funding for community tree planting focused on low-income communities and communities of color. However, it adds an extra element—'including transit-route shade for heat resilience'—that is not present in the ground-truth. With no source excerpt provided to verify that addition, the match is directionally correct but somewhat imprecise rather than exact."
Austin_US,87,92,"Create a tree, water, and soil management and resilience guide and provide city technical and financial assistance for tree planting and care for residents and small businesses in low-income communities and communities of color.",Nature-Based Solutions,sub,Provide technical and financial assistance for tree planting and care on private and non-City public lands in priority communities.,Nature-Based Solutions,sub,0,0.7559,False,True,True,"The extracted policy captures the core mechanism of providing technical and financial assistance for tree planting and care in targeted communities, which aligns directionally with the ground truth. However, it omits key scope and specificity: it does not mention creating a tree, water, and soil management and resilience guide; it broadens/changes beneficiaries from residents and small businesses to private and non-City public lands; and it replaces the specific equity focus on low-income communities and communities of color with the vaguer term 'priority communities.' With no source excerpt provided, this is a partial but incomplete match rather than a full one."
Austin_US,88,93,"By 2030, include all city-owned lands under a management plan that results in neutral or negative carbon emissions and maximizes community co-benefits.",Nature-Based Solutions,parent,"By 2030, place all City-owned lands under management plans that achieve neutral or negative carbon emissions and maximize community co-benefits.",Nature-Based Solutions,parent,1,0.9628,True,True,True,"The extracted policy matches the ground-truth closely on scope, deadline, target, and mechanism. It preserves the 2030 deadline, covers all city-owned lands, requires management plans, and includes the outcome of neutral or negative carbon emissions while maximizing community co-benefits. The wording change from singular 'a management plan' to plural 'management plans' does not materially alter the commitment."
Austin_US,89,94,Prioritize carbon neutrality and community benefits in public land acquisition and management practices.,Nature-Based Solutions,sub,"Prioritize carbon neutrality and community benefits in public land acquisition and management, using low-carbon and carbon-negative practices.",Nature-Based Solutions,sub,1,0.9542,True,True,True,"The extracted policy matches the ground-truth closely in scope and commitment: it prioritizes carbon neutrality and community benefits in public land acquisition and management. The added phrase 'using low-carbon and carbon-negative practices' is consistent with and plausibly elaborates the means of achieving carbon neutrality rather than changing the policy. No source document excerpt is provided to test against, but relative to the ground-truth this is an accurate, specific match."
Austin_US,90,95,"Identify and reclaim mono-use, underused, and unconventional public spaces to increase community access and ecological function, with a focus on green infrastructure.",Adaptation,sub,"Reclaim underused public spaces for ecological function, green infrastructure, green corridors, and community access.",Nature-Based Solutions,sub,1,0.8502,True,True,False,"The extracted policy matches the ground-truth closely in scope and intent: it focuses on reclaiming underused public spaces to improve ecological function, green infrastructure, and community access. It adds 'green corridors,' which is plausible and not contradictory, though not explicitly in the ground truth. It omits 'mono-use' and 'unconventional' spaces and the explicit verb 'identify,' but the core commitment and delivery mechanism are preserved. With no source excerpt to verify further specificity or binding language, this is still a strong substantive match."
Austin_US,91,96,Promote community stewardship and management of neighborhood public lands to ensure higher levels of care and maintenance.,Nature-Based Solutions,sub,"Promote community stewardship and management of neighborhood public lands through councils, ambassadors, paid training, grants, and staff support.",Nature-Based Solutions,sub,0,0.8244,False,True,True,"The extracted policy matches the general intent of the ground-truth: promoting community stewardship and management of neighborhood public lands. However, it adds specific mechanisms (councils, ambassadors, paid training, grants, and staff support) that are not present in the ground-truth provided, while omitting the stated purpose/outcome of ensuring higher levels of care and maintenance. With no source excerpt to verify those mechanisms, this is directionally correct but more specific in an unverifiable way rather than a precise match."
Austin_US,92,97,"Explore using low-carbon and carbon farming practices in food forests and community gardens on public lands to improve sequestration, plant growth, fertilizer use, and soil water retention.",Nature-Based Solutions,sub,Explore food forests and community gardens on public lands using low-carbon and carbon farming practices.,Nature-Based Solutions,sub,0,0.8609,False,True,True,"The extracted policy matches the general scope and mechanism of the ground-truth: exploring food forests and community gardens on public lands using low-carbon and carbon farming practices. However, it omits the specific intended outcomes in the ground-truth—improving sequestration, plant growth, fertilizer use, and soil water retention. With no source excerpt provided to verify stronger wording, this is directionally correct but less specific than the reference policy."
Chicago_US,60,0,Chicago aims to reduce the city's GHG emissions by a minimum of 62% by 2040.,Mitigation,individual,"Reduce Chicago greenhouse gas emissions by at least 62% by 2040, using 2017 inventory levels as the baseline.",Mitigation,individual,0,0.8008,False,True,True,"The extracted policy matches the core target and deadline in the ground truth: reducing Chicago's GHG emissions by at least/minimum 62% by 2040. However, it adds a specific baseline ('using 2017 inventory levels') that is not present in the ground-truth policy provided and cannot be verified from the source excerpt, which was not provided. Because of this unsupported extra specificity, the extraction is directionally correct but not an exact match."
Chicago_US,0,3,"Strategy 1 under Pillar 1 commits Chicago to retrofit buildings to reduce building energy use, save money, and improve resiliency.",Mitigation,parent,"Retrofit Chicago buildings to reduce energy use, lower emissions, save money, and improve resilience.",Resource Efficiency,parent,1,0.7544,True,True,False,"The extracted policy matches the ground-truth closely in scope and commitment: both describe Strategy 1 under Pillar 1 as retrofitting Chicago buildings to reduce energy use, save money, and improve resiliency. The extracted version adds 'lower emissions,' which is consistent with the likely intent of energy retrofits and does not contradict the ground truth. Neither version includes quantified targets, deadlines, or mechanisms, so specificity is equally limited rather than mismatched."
Chicago_US,1,4,"Chicago will retrofit residential buildings with 4 or fewer units by 20% by 2030 and 50% by 2040, prioritizing low- or moderate-income households.",Mitigation,sub,"Retrofit 20% of residential buildings with four or fewer units by 2030 and 50% by 2040, prioritizing low- or moderate-income households.",Resource Efficiency,sub,1,0.8097,True,True,False,"The extracted policy matches the ground-truth on scope, quantified targets, deadlines, and prioritization: 20% by 2030 and 50% by 2040 for residential buildings with four or fewer units, prioritizing low- or moderate-income households. The omission of 'Chicago will' does not materially change the commitment, and there is no contradiction."
Chicago_US,2,6,Chicago will retrofit 20% of total industrial buildings by 2030.,Mitigation,sub,Retrofit 20% of total industrial buildings by 2030.,Resource Efficiency,sub,1,0.8141,True,True,False,"The extracted policy matches the ground-truth exactly in scope and specificity: it includes the quantified target (20%), the sector/building type (industrial buildings), and the deadline (by 2030). Although the source excerpt is not provided, relative to the ground-truth there is no missing or contradictory detail. The omission of 'Chicago will' does not change the substantive commitment."
Chicago_US,3,7,Chicago will retrofit 90% of total city-owned and sister agency-owned buildings by 2035.,Mitigation,sub,Retrofit 90% of City-owned and sister agency-owned buildings by 2035.,Resource Efficiency,sub,1,0.8397,True,True,False,"The extracted policy matches the ground-truth exactly in scope, target, and deadline: retrofit 90% of city-owned and sister agency-owned buildings by 2035. It preserves the quantified target and timing without softening the commitment."
Chicago_US,4,9,Strategy 2 under Pillar 1 commits Chicago to connect communities to renewable energy through community ownership and renewable generation access.,Mitigation,parent,Connect communities to renewable energy through community ownership models and expanded renewable generation.,Mitigation,parent,1,0.6129,True,True,True,"The extracted policy closely matches the ground-truth in scope and commitment: both state that Chicago will connect communities to renewable energy via community ownership and access to/expansion of renewable generation. The wording is slightly paraphrased ('community ownership models' and 'expanded renewable generation' versus 'community ownership and renewable generation access'), but it preserves the same core mechanism and intent. No source excerpt is available to assess stronger specificity, but relative to the ground truth this is an accurate match."
Chicago_US,5,10,Chicago will install 5 megawatts of co-owned community solar projects by 2025.,Mitigation,sub,"Install 5 megawatts of co-owned community solar projects within Chicago by 2025, prioritizing high energy-burden households.",Mitigation,sub,1,0.8873,True,True,True,"The extracted policy matches the ground-truth on the core commitment, quantified target, location, and deadline: installing 5 megawatts of co-owned community solar projects in Chicago by 2025. It preserves the key specificity and commitment. The added clause about prioritizing high energy-burden households is extra detail not present in the ground-truth, but it does not contradict it."
Chicago_US,6,11,Chicago will increase Chicago-based community renewables to 20 megawatts by 2025.,Mitigation,sub,Increase Chicago-based community renewables to 20 megawatts by 2025.,Mitigation,sub,1,0.9373,True,True,True,"The extracted policy matches the ground-truth exactly in scope, target, and deadline: increasing Chicago-based community renewables to 20 megawatts by 2025. Although the source excerpt is not provided, relative to the ground-truth this is a precise and complete match with no loss of specificity or change in commitment."
Chicago_US,7,12,Chicago will increase community renewables subscriptions so that 25% are subscribed by low-income and/or environmental justice low-income residents by 2030.,Mitigation,sub,Increase community renewable subscriptions so that 25% are subscribed by low-income and/or environmental justice low-income residents by 2030.,Mitigation,sub,1,0.7976,True,True,True,"The extracted policy matches the ground-truth on the key quantified target (25%), beneficiary group (low-income and/or environmental justice low-income residents), policy area (community renewables subscriptions), and deadline (by 2030). The omission of 'Chicago will' does not change the substantive commitment. Specificity and commitment are preserved."
Chicago_US,8,13,"Strategy 1 under Pillar 2 commits Chicago to reduce waste and landfilling through diversion, organics collection, and reuse-oriented building practices.",Mitigation,parent,"Reduce waste and landfilling by expanding prevention, reuse, recycling, composting, and diversion infrastructure.",Resource Efficiency,parent,0,0.63,False,True,False,"The extracted policy matches the general intent of the ground-truth: reducing waste and landfilling through diversion and reuse-related measures. It correctly captures prevention/reuse/recycling/composting/diversion as mechanisms broadly aligned with diversion and organics collection. However, it is less specific than the ground-truth because it omits the explicit reference to organics collection and reuse-oriented building practices, and adds broader infrastructure language not present in the reference. With no source excerpt available to verify exact wording or strength, this is directionally correct but imprecise rather than a full match."
Chicago_US,9,14,Chicago will introduce community-wide organic waste collection and decomposition by 2025.,Mitigation,sub,Introduce community-wide organic waste collection and decomposition by 2025.,Resource Efficiency,sub,1,0.8141,True,True,False,"The extracted policy matches the ground-truth exactly in scope, mechanism, and deadline: it commits to community-wide organic waste collection and decomposition by 2025. Although the source document excerpt is not provided, relative to the ground-truth this is a precise match with no loss of specificity."
Chicago_US,10,15,Chicago will implement equitable waste source prevention strategies by 2030.,Mitigation,sub,Implement equitable waste source prevention strategies by 2030.,Resource Efficiency,sub,1,0.7902,True,True,False,"The extracted policy matches the ground-truth policy in commitment, target year, and scope. It preserves the core action ('implement ... waste source prevention strategies'), the equity qualifier, and the 2030 deadline. The omission of 'Chicago will' does not change the policy substance."
Chicago_US,11,16,"Chicago will divert 90% of commercial, industrial, and institutional waste by 2030.",Mitigation,sub,"Divert 90% of commercial, industrial, and institutional waste by 2030.",Resource Efficiency,sub,1,0.8172,True,True,False,"The extracted policy matches the ground-truth exactly in target (90% diversion), scope (commercial, industrial, and institutional waste), and deadline (by 2030). Although the source document excerpt is not provided, relative to the ground-truth this is a precise and accurate match."
